Net Demand 03/12/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22093,21933,21933,21933,21672,21672,21672,21496,21496,21496,21178,21178,21178,21023,21023,21023,20832,20832,20832,20677,20677,20677,20446,20446,20446,20294,20294,20294,20194,20194,20194,20072,20072,20072,19913,19913,19913,19927,19927,19927,19911,19911,19911,19897,19897,19897,19901,19901,19901,20121,20121,20121,20254,20254,20254,20469,20469,20469,20743,20743,20743,21255,21255,21255,21621,21621,21621,22022,22022,22022,22530,22530,22530,23639,23639,23639,24325,24325,24325,24874,24874,24874,25364,25364,25364,25888,25888,25888,26001,26001,26001,26068,26068,26068,25980,25980,25980,25845,25845,25845,25711,25711,25711,25322,25322,25322,24867,24867,24867,24620,24620,24620,24416,24416,24416,23989,23989,23989,23585,23585,23585,23339,23339,23339,23104,23104,23104,22873,22873,22873,22641,22641,22641,22292,22292,22292,22119,22119,22119,21940,21940,21940,21639,21639,21639,21433,21433,21433,21340,21340,21340,21308,21308,21308,21401,21401,21401,21167,21167,21167,21099,21099,21099,20976,20976,20976,21003,21003,21003,20853,20853,20853,20895,20895,20895,20815,20815,20815,20822,20822,20822,20814,20814,20814,20920,20920,20920,21123,21123,21123,21431,21431,21431,21420,21420,21420,21825,21825,21825,22104,22104,22104,22148,22148,22148,22481,22481,22481,22825,22825,22825,23344,23344,23344,23798,23798,23798,24201,24201,24201,24596,24596,24596,25087,25087,25087,25566,25566,25566,26491,26491,26491,27184,27184,27184,27559,27559,27559,27526,27526,27526,27411,27411,27411,27288,27288,27288,27106,27106,27106,26909,26909,26909,26713,26713,26713,26418,26418,26418,26099,26099,26099,25670,25670,25670,25122,25122,25122,24624,24624,24624,24238,24238,24238,23775,23775,23775,23289,23289,23289,22879,22879,22879,22563,22563,22563,22194,22194,22194
Demand (5 min. avg.),22160,22120,22022,21843,21756,21654,21514,21404,21391,21341,21278,21175,21087,21061,21010,20941,20813,20742,20670,20610,20588,20516,20419,20382,20337,20294,20229,20192,20116,20030,19990,20020,19966,19955,19964,19931,19923,19905,19914,19881,19861,19794,19814,19859,19918,19918,19894,19910,19974,20037,20116,20190,20300,20294,20304,20404,20479,20585,20724,20796,20841,21051,21249,21425,21543,21608,21770,21937,22146,22344,22478,22712,22925,23248,23600,23805,24062,24176,24332,24563,24810,25027,25225,25407,25559,25808,26036,26097,26204,26175,26134,26075,26060,25974,25941,25890,25854,25751,25761,25667,25522,25359,25359,25262,25150,24998,24875,24860,24721,24570,24540,24375,24212,24136,24041,23932,23837,23732,23590,23500,23392,23386,23324,23172,23049,23002,22918,22961,22689,22490,22432,22446,22375,22261,22238,22131,21915,21859,21910,21830,21794,21741,21637,21546,21454,21431,21414,21387,21411,21378,21367,21268,21224,21040,20956,20955,20988,20994,21080,21009,20966,21021,21083,21080,21106,21006,20934,20875,20844,20851,20761,20647,20747,20754,20564,20565,20637,20607,20756,20799,20728,20782,20880,20972,21068,21095,21086,21118,21178,21183,21274,21403,21491,21480,21590,21649,21650,21611,21658,21688,21781,22008,22099,22294,22358,22442,22573,22765,22860,23038,23156,23360,23551,23623,23730,23985,24149,24201,24321,24481,24671,24813,24987,25143,25302,25460,25653,25822,26045,26280,26496,26755,26973,27155,27321,27446,27517,27549,27568,27558,27495,27435,27396,27388,27379,27335,27289,27234,27182,27141,27067,27006,26995,26818,26759,26688,26586,26459,26388,26223,26076,25971,25758,25693,25463,25287,25204,25094,24936,24725,24548,24441,24263,24127,23933,23720,23535,23415,23331,23206,23086,22915,22768,22672,22500,22410,22292,22117,
Net demand,20541,20530,20462,20347,20243,20165,19997,19907,19844,19844,19771,19735,19705,19688,19595,19501,19366,19140,19000,18872,18743,18729,18617,18555,18526,18452,18332,18215,18130,17999,17903,17900,17912,17903,17930,17809,17740,17627,17588,17546,17457,17334,17265,17282,17311,17338,17333,17349,17422,17472,17554,17513,17512,17474,17437,17493,17578,17733,17834,17919,17975,18098,18323,18567,18698,18728,18860,19072,19278,19553,19757,19925,20140,20427,20805,21105,21377,21689,21881,22160,22481,22773,22954,23085,23293,23537,23819,23946,24048,24072,23988,23813,23666,23401,23087,22797,22489,22135,21737,21320,20808,20258,19855,19485,19144,18658,18165,17784,17544,17414,17215,17002,16613,16235,15965,15784,15411,15108,14871,14648,14360,14245,14049,13785,13471,13275,13060,12984,12642,12197,11908,11743,11534,11209,10871,10768,11011,10915,10468,10134,10127,10167,10238,10386,10531,10276,9755,9601,9480,9316,9220,9492,9968,10040,9918,9684,9762,9612,9487,9703,9645,9633,9571,9505,9999,10446,10586,10469,9838,9394,9279,9088,9138,9018,8820,8532,8779,8880,8801,9027,9567,9898,10114,9722,9360,9533,9679,9697,9655,9887,9716,9721,9886,10220,10312,10393,10502,10546,10727,10989,11067,11234,11530,11788,12130,12597,13087,13475,14110,14638,15043,15513,15984,16407,16729,17203,17691,18246,18926,19625,20188,20598,20932,21293,21545,21847,22124,22367,22586,22830,23058,23337,23563,23722,23893,24037,24134,24189,24197,24203,24133,24097,24057,24090,24125,24105,24028,23955,23917,23932,23924,23874,23934,23842,23699,23602,23440,23229,23080,23030,22897,22841,22708,22641,22593,22381,22282,22252,22163,22027,21879,21819,21699,21542,21351,21150,20959,20829,20800,20662,20571,20371,20260,20125,19993,19855,19718,19608,
