Net Demand 05/25/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22815,22507,22507,22507,22384,22384,22384,22053,22053,22053,21748,21748,21748,21471,21471,21471,21240,21240,21240,21094,21094,21094,20973,20973,20973,20814,20814,20814,20673,20673,20673,20576,20576,20576,20451,20451,20451,20408,20408,20408,20398,20398,20398,20452,20452,20452,20528,20528,20528,20695,20695,20695,20873,20873,20873,21031,21031,21031,21198,21198,21198,21608,21608,21608,21949,21949,21949,22234,22234,22234,22380,22380,22380,22951,22951,22951,23484,23484,23484,24016,24016,24016,24272,24272,24272,24821,24821,24821,25040,25040,25040,25092,25092,25092,25169,25169,25169,25371,25371,25371,25562,25562,25562,25551,25551,25551,25576,25576,25576,25746,25746,25746,25725,25725,25725,25835,25835,25835,25664,25664,25664,25605,25605,25605,25557,25557,25557,25537,25537,25537,25553,25553,25553,25501,25501,25501,25559,25559,25559,25431,25431,25431,25159,25159,25159,24918,24918,24918,24799,24799,24799,24702,24702,24702,24639,24639,24639,24522,24522,24522,24434,24434,24434,24264,24264,24264,24166,24166,24166,24172,24172,24172,24144,24144,24144,24045,24045,24045,24020,24020,24020,23964,23964,23964,24020,24020,24020,24009,24009,24009,24049,24049,24049,24157,24157,24157,24325,24325,24325,24433,24433,24433,24523,24523,24523,24629,24629,24629,24804,24804,24804,24905,24905,24905,25059,25059,25059,24992,24992,24992,25155,25155,25155,25315,25315,25315,25468,25468,25468,25627,25627,25627,25661,25661,25661,25932,25932,25932,26175,26175,26175,26580,26580,26580,27026,27026,27026,27055,27055,27055,26965,26965,26965,26724,26724,26724,26497,26497,26497,26198,26198,26198,25789,25789,25789,25366,25366,25366,25017,25017,25017,24598,24598,24598,24126,24126,24126,23585,23585,23585,23277,23277,23277,22942,22942,22942,22561,22561,22561
Demand (5 min. avg.),22660,22546,22492,22435,22284,22153,22104,22014,21887,21839,21776,21709,21634,21544,21479,21354,21262,21277,21226,21209,21093,21058,21009,20951,20909,20805,20796,20773,20720,20717,20598,20562,20544,20542,20499,20470,20380,20426,20518,20516,20504,20506,20520,20509,20530,20544,20499,20512,20576,20650,20734,20779,20834,20871,20910,20946,20966,21037,21111,21199,21250,21396,21625,21778,21905,22013,22050,22135,22283,22327,22382,22415,22487,22725,23017,23252,23418,23554,23646,23777,23894,24013,24163,24297,24389,24564,24797,24880,24962,25013,24962,25074,25114,25136,25151,25138,25180,25341,25427,25405,25413,25414,25472,25471,25519,25500,25569,25618,25618,25673,25683,25702,25749,25806,25780,25700,25674,25628,25633,25609,25555,25527,25554,25591,25603,25579,25544,25596,25579,25568,25507,25600,25510,25597,25686,25672,25609,25556,25488,25397,25355,25298,25180,25084,25055,24985,24986,24857,24817,24782,24745,24686,24697,24617,24597,24575,24508,24519,24473,24449,24397,24353,24332,24260,24277,24233,24214,24226,24224,24197,24158,24175,24139,24143,24074,24051,24041,24014,24001,24011,23958,23924,23920,23903,23923,23952,23952,23970,23983,24020,24063,24102,24150,24174,24274,24278,24317,24372,24364,24406,24443,24476,24571,24616,24641,24592,24587,24591,24670,24708,24767,24849,24894,24960,24999,25061,25075,25079,25056,25130,25159,25240,25254,25350,25432,25443,25513,25562,25609,25541,25576,25627,25676,25705,25793,25850,25915,25980,26059,26230,26375,26494,26671,26776,26844,26940,26979,27012,27027,27007,26963,26955,26838,26794,26702,26644,26575,26507,26395,26250,26148,26087,26004,25851,25726,25589,25398,25233,25057,24969,24831,24663,24533,24388,24262,24081,23894,23774,23675,23542,23461,23349,23165,23048,22907,22792,22648,22519,
Net demand,19825,19683,19665,19629,19528,19338,19247,19153,18928,18876,18750,18654,18554,18492,18401,18316,18244,18234,18226,18163,18061,17969,17921,17910,17883,17844,17823,17818,17705,17634,17510,17358,17324,17297,17294,17280,17256,17199,17336,17331,17368,17342,17399,17424,17419,17448,17404,17367,17436,17460,17548,17621,17725,17824,17847,17921,18003,18063,18234,18362,18450,18566,18817,18948,19105,19286,19371,19497,19676,19792,19864,19904,19870,19989,20266,20374,20466,20533,20469,20386,20381,20299,20237,20132,19984,19826,19826,19655,19383,19128,18777,18467,18191,17908,17672,17486,17214,17169,16999,16767,16547,16353,16222,16069,16187,16052,16047,16003,16001,15945,15960,15916,16110,16206,16193,15876,15642,15518,15476,15280,15175,15037,15073,14972,14837,14782,14709,14623,14562,14427,14354,14387,14369,14557,14595,14418,14215,14044,13957,13886,13733,13560,13401,13320,13251,13129,12969,12871,12914,12923,12871,12774,12698,12660,12548,12510,12378,12233,12124,12134,12094,12057,12004,12054,11981,12058,12131,12113,12066,12066,11890,11950,12033,12048,11996,11952,11909,11980,11954,11954,11912,11871,11833,11920,11956,12073,12028,12017,12043,12150,12255,12412,12478,12602,12651,12786,12813,12906,13012,13141,13295,13431,13573,13694,13777,13844,13921,14073,14281,14531,14806,14992,15143,15282,15442,15833,16186,16407,16603,16899,17202,17626,18028,18320,18635,19040,19367,19717,20003,20299,20466,20754,21009,21200,21461,21706,21883,22018,22235,22470,22681,22860,23067,23160,23244,23268,23394,23369,23436,23432,23448,23405,23346,23278,23196,23044,22959,22910,22827,22759,22687,22563,22508,22385,22194,22074,21862,21635,21426,21307,21211,21053,20895,20756,20617,20493,20289,20158,20075,19870,19781,19710,19650,19475,19322,19169,19039,18839,
