Net Demand 05/17/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22933,22667,22667,22667,22514,22514,22514,22176,22176,22176,21906,21906,21906,21499,21499,21499,21226,21226,21226,21015,21015,21015,20865,20865,20865,20702,20702,20702,20496,20496,20496,20390,20390,20390,20288,20288,20288,20265,20265,20265,20264,20264,20264,20313,20313,20313,20344,20344,20344,20515,20515,20515,20696,20696,20696,20867,20867,20867,21087,21087,21087,21549,21549,21549,21924,21924,21924,22191,22191,22191,22445,22445,22445,23009,23009,23009,23380,23380,23380,23807,23807,23807,24118,24118,24118,24509,24509,24509,24622,24622,24622,24699,24699,24699,24494,24494,24494,24579,24579,24579,24560,24560,24560,24500,24500,24500,24390,24390,24390,24396,24396,24396,24289,24289,24289,24183,24183,24183,24186,24186,24186,24167,24167,24167,24052,24052,24052,24007,24007,24007,23867,23867,23867,23793,23793,23793,23729,23729,23729,23680,23680,23680,23618,23618,23618,23562,23562,23562,23560,23560,23560,23598,23598,23598,23703,23703,23703,23825,23825,23825,23932,23932,23932,24020,24020,24020,24125,24125,24125,24117,24117,24117,24213,24213,24213,24318,24318,24318,24464,24464,24464,24556,24556,24556,24762,24762,24762,24909,24909,24909,25112,25112,25112,25257,25257,25257,25456,25456,25456,25635,25635,25635,25803,25803,25803,25884,25884,25884,26120,26120,26120,26204,26204,26204,26397,26397,26397,26439,26439,26439,26622,26622,26622,26841,26841,26841,26999,26999,26999,27147,27147,27147,27348,27348,27348,27557,27557,27557,27923,27923,27923,28296,28296,28296,28562,28562,28562,28533,28533,28533,28376,28376,28376,28025,28025,28025,27761,27761,27761,27428,27428,27428,26949,26949,26949,26326,26326,26326,25882,25882,25882,25333,25333,25333,24788,24788,24788,24239,24239,24239,23920,23920,23920,23511,23511,23511,23091,23091,23091
Demand (5 min. avg.),22799,22716,22624,22551,22410,22384,22298,22163,22111,21982,21843,21720,21575,21489,21392,21267,21222,21219,21121,21063,21028,20939,20883,20865,20820,20698,20630,20546,20530,20498,20456,20402,20405,20333,20347,20303,20272,20255,20293,20299,20333,20326,20340,20327,20313,20301,20359,20364,20375,20482,20553,20592,20626,20689,20763,20827,20854,20906,21001,21091,21209,21423,21616,21703,21762,21898,22026,22160,22232,22292,22362,22442,22539,22806,23069,23142,23294,23392,23496,23652,23803,23852,23919,24054,24109,24264,24346,24431,24551,24569,24521,24563,24535,24492,24463,24492,24463,24553,24588,24546,24608,24530,24517,24449,24441,24398,24428,24414,24428,24351,24325,24314,24304,24249,24198,24228,24200,24190,24181,24174,24103,24112,24187,24147,24098,24061,24034,24014,23966,23886,23890,23878,23817,23829,23851,23768,23757,23751,23731,23651,23703,23715,23655,23673,23605,23620,23568,23554,23507,23573,23579,23599,23616,23623,23657,23695,23756,23796,23793,23798,23894,23944,23914,23985,23962,24017,24055,24054,24045,24077,24120,24139,24225,24236,24298,24312,24348,24386,24385,24446,24513,24532,24594,24565,24626,24710,24777,24846,24877,24959,25039,25126,25158,25239,25269,25332,25435,25492,25522,25614,25666,25729,25781,25867,25878,25905,25887,25953,25971,26050,26111,26185,26259,26327,26418,26474,26498,26461,26477,26543,26679,26693,26748,26824,26896,26953,27026,27059,27127,27154,27206,27240,27326,27361,27432,27523,27605,27699,27805,27905,28061,28173,28278,28372,28442,28483,28536,28562,28541,28524,28453,28376,28286,28185,28108,28030,27951,27889,27729,27581,27446,27303,27176,27019,26827,26606,26435,26224,26051,25880,25699,25503,25321,25176,24936,24800,24613,24436,24276,24126,23971,23821,23692,23547,23410,23282,23127,22987,
Net demand,18715,18643,18512,18436,18297,18160,18082,17916,17840,17732,17596,17484,17340,17203,17083,16964,16874,16857,16882,16783,16758,16697,16663,16673,16670,16594,16480,16426,16375,16343,16315,16245,16256,16244,16245,16239,16169,16158,16232,16263,16344,16389,16507,16561,16622,16596,16663,16724,16765,16836,16952,17008,17125,17171,17245,17331,17369,17359,17461,17585,17662,17853,18115,18283,18355,18511,18686,18868,19036,19055,19167,19300,19341,19495,19719,19661,19632,19575,19480,19369,19220,19037,18719,18481,18178,17863,17547,17255,16915,16627,16104,15668,15288,15118,14933,14783,14508,14221,13861,13563,13304,13131,12936,12741,13157,13127,12822,12654,12208,12089,12153,12142,12174,12061,11911,11897,11924,11830,11734,11736,11578,11600,11651,11657,11553,11492,11422,11374,11410,11279,11241,11229,11151,11210,11304,11234,11277,11221,11206,11178,11022,11130,11033,11052,11021,11013,10938,10957,10952,10977,11013,11014,10985,11017,10932,10950,10887,10938,10886,10861,10926,10888,10814,10767,10759,10728,10693,10625,10579,10611,10631,10557,10462,10514,10630,10580,10524,10515,10512,10488,10517,10810,10996,10836,10863,10894,10882,10868,10938,11137,11154,11190,11228,11464,11671,11820,11878,11974,12004,12044,12106,12152,12127,12341,12533,12679,12769,12948,13368,13617,13976,14174,14157,14316,14630,14967,15315,15581,15894,16247,16769,17246,17618,18038,18543,19065,19551,19981,20427,20835,21137,21507,21780,21999,22232,22431,22613,22796,22935,23057,23169,23315,23459,23561,23701,23767,23819,23900,23887,23868,23794,23742,23643,23569,23418,23385,23323,23293,23188,23067,22947,22851,22762,22652,22466,22287,22157,22009,21769,21620,21422,21248,21052,20905,20735,20556,20381,20170,19959,19765,19580,19408,19221,19061,18971,18845,18734,18578,
