Net Demand 05/15/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22172,21781,21781,21781,21638,21638,21638,21388,21388,21388,21165,21165,21165,20950,20950,20950,20747,20747,20747,20531,20531,20531,20385,20385,20385,20281,20281,20281,20170,20170,20170,20001,20001,20001,19891,19891,19891,19913,19913,19913,19872,19872,19872,19847,19847,19847,19842,19842,19842,19948,19948,19948,19986,19986,19986,20117,20117,20117,20254,20254,20254,20576,20576,20576,20816,20816,20816,20904,20904,20904,20879,20879,20879,21187,21187,21187,21289,21289,21289,21382,21382,21382,21486,21486,21486,21566,21566,21566,21544,21544,21544,21406,21406,21406,21318,21318,21318,21374,21374,21374,21302,21302,21302,21005,21005,21005,20811,20811,20811,20868,20868,20868,20737,20737,20737,20593,20593,20593,20575,20575,20575,20373,20373,20373,20338,20338,20338,20240,20240,20240,20212,20212,20212,20182,20182,20182,20079,20079,20079,20154,20154,20154,20150,20150,20150,20196,20196,20196,20298,20298,20298,20411,20411,20411,20420,20420,20420,20522,20522,20522,20656,20656,20656,20779,20779,20779,20879,20879,20879,21067,21067,21067,21280,21280,21280,21495,21495,21495,21646,21646,21646,21910,21910,21910,22107,22107,22107,22386,22386,22386,22606,22606,22606,22849,22849,22849,23219,23219,23219,23589,23589,23589,24062,24062,24062,24307,24307,24307,24736,24736,24736,25033,25033,25033,25376,25376,25376,25495,25495,25495,25882,25882,25882,26134,26134,26134,26314,26314,26314,26423,26423,26423,26449,26449,26449,26627,26627,26627,26815,26815,26815,27016,27016,27016,27076,27076,27076,27040,27040,27040,26771,26771,26771,26617,26617,26617,26506,26506,26506,26129,26129,26129,25571,25571,25571,25206,25206,25206,24877,24877,24877,24465,24465,24465,24003,24003,24003,23584,23584,23584,23207,23207,23207,22831,22831,22831,22420,22420,22420
Demand (5 min. avg.),21961,21919,21884,21820,21739,21646,21562,21453,21372,21286,21228,21132,21059,20985,20911,20860,20778,20762,20723,20666,20584,20538,20465,20397,20338,20335,20293,20242,20195,20152,20112,20054,20050,19971,19967,19949,19899,19905,19921,19905,19872,19855,19861,19878,19829,19828,19806,19788,19799,19873,19987,20001,20001,19992,20018,20048,20074,20088,20131,20170,20223,20345,20443,20551,20634,20675,20716,20791,20854,20845,20833,20798,20850,20978,21069,21151,21182,21192,21162,21200,21212,21229,21205,21306,21350,21392,21450,21411,21430,21430,21483,21476,21477,21257,21200,21122,21162,21199,21180,21215,21228,21226,21155,21094,21075,21001,21057,20993,20925,20860,20842,20820,20779,20742,20664,20618,20565,20554,20537,20547,20536,20538,20478,20450,20393,20423,20390,20367,20314,20301,20264,20267,20265,20292,20321,20255,20245,20248,20231,20278,20253,20256,20223,20270,20276,20249,20295,20298,20255,20263,20290,20340,20422,20380,20439,20472,20495,20554,20622,20693,20719,20738,20758,20802,20887,20908,20942,21040,21066,21105,21189,21220,21275,21341,21413,21502,21545,21607,21725,21679,21723,21753,21825,21924,21993,22084,22187,22257,22371,22459,22597,22695,22805,22877,22985,23100,23247,23402,23518,23655,23746,23887,24033,24180,24289,24372,24473,24568,24709,24854,24977,25107,25211,25392,25507,25628,25714,25769,25720,25858,26018,26092,26173,26282,26359,26360,26369,26448,26449,26537,26529,26533,26597,26591,26584,26576,26537,26566,26621,26726,26803,26899,26972,27022,27083,26988,26922,26929,26990,26988,26915,26841,26766,26695,26628,26551,26315,26207,26088,26011,26016,25883,25772,25650,25526,25362,25228,25089,24968,24826,24689,24541,24401,24261,24124,23974,23823,23658,23564,23410,23266,23133,23021,22881,22776,22640,22510,22391,
Net demand,18273,18220,18195,18093,17989,17968,17809,17704,17608,17535,17515,17510,17414,17377,17319,17270,17154,17120,17151,17021,16966,16913,16924,16910,16974,17002,17031,17010,16973,16922,16897,16831,16766,16722,16743,16783,16774,16733,16833,16849,16824,16803,16850,16871,16839,16826,16781,16722,16780,16885,16951,16993,16940,16823,16707,16670,16672,16636,16629,16713,16776,16893,17024,17173,17312,17374,17430,17514,17605,17667,17649,17559,17545,17575,17582,17539,17389,17184,16881,16622,16278,15904,15551,15212,14930,14581,14257,13815,13318,13144,12861,12486,12117,11470,11125,10719,10461,10349,10200,9995,9811,9635,9563,9774,9791,10054,10070,10078,10117,10433,10495,10295,9911,9758,9785,9474,9064,8812,8753,8745,8699,8394,8375,7954,8017,7933,7955,7780,7767,7768,7695,7657,7643,7309,7217,7209,7236,7305,7350,7375,7437,7322,7258,7269,7327,7220,7202,7217,7217,7175,7160,7152,7183,7149,7145,7398,7406,7305,7248,7212,7389,7531,7523,7563,7571,7576,7502,7506,7458,7429,7437,7501,7529,7538,7534,7558,7572,7632,7805,7860,7950,7971,8032,8085,8192,8271,8387,8476,8659,8869,9015,9130,9237,9372,9528,9597,9784,9935,10150,10277,10560,10821,10949,11077,11144,11366,11561,11952,12218,12541,12869,13159,13634,13813,14139,14684,14956,15326,15696,16108,16654,17263,17730,18127,18538,19084,19450,19863,20368,20874,21161,21462,21693,21913,22039,22169,22288,22398,22517,22640,22726,22847,22952,22992,23033,22988,22895,22901,22915,22998,22991,22914,22816,22730,22619,22569,22499,22218,22189,22095,22097,22051,21983,21871,21809,21621,21441,21225,21080,20908,20765,20634,20508,20437,20373,20299,20163,19986,19913,19765,19619,19511,19414,19357,19321,19282,19191,19048,
