Net Demand 04/12/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21372,21220,21220,21220,20972,20972,20972,20793,20793,20793,20522,20522,20522,20291,20291,20291,20155,20155,20155,19945,19945,19945,19803,19803,19803,19668,19668,19668,19563,19563,19563,19527,19527,19527,19500,19500,19500,19484,19484,19484,19497,19497,19497,19467,19467,19467,19507,19507,19507,19622,19622,19622,19776,19776,19776,20030,20030,20030,20227,20227,20227,20701,20701,20701,21097,21097,21097,21492,21492,21492,21990,21990,21990,22766,22766,22766,23282,23282,23282,23590,23590,23590,23828,23828,23828,24119,24119,24119,24339,24339,24339,24409,24409,24409,24207,24207,24207,24290,24290,24290,24206,24206,24206,23885,23885,23885,23502,23502,23502,23162,23162,23162,22975,22975,22975,22778,22778,22778,22647,22647,22647,22495,22495,22495,22313,22313,22313,22117,22117,22117,21805,21805,21805,21790,21790,21790,21705,21705,21705,21666,21666,21666,21610,21610,21610,21494,21494,21494,21339,21339,21339,21332,21332,21332,21289,21289,21289,21333,21333,21333,21372,21372,21372,21401,21401,21401,21425,21425,21425,21333,21333,21333,21366,21366,21366,21394,21394,21394,21399,21399,21399,21503,21503,21503,21600,21600,21600,21572,21572,21572,21778,21778,21778,21939,21939,21939,22112,22112,22112,22308,22308,22308,22576,22576,22576,22696,22696,22696,22991,22991,22991,23366,23366,23366,23739,23739,23739,23963,23963,23963,24132,24132,24132,24456,24456,24456,24961,24961,24961,25224,25224,25224,25614,25614,25614,26080,26080,26080,26342,26342,26342,26464,26464,26464,26392,26392,26392,26200,26200,26200,25959,25959,25959,25647,25647,25647,25371,25371,25371,25148,25148,25148,24844,24844,24844,24370,24370,24370,24012,24012,24012,23583,23583,23583,23156,23156,23156,22766,22766,22766,22367,22367,22367,21987,21987,21987,21618,21618,21618
Demand (5 min. avg.),21370,21287,21285,21117,21059,20990,20866,20807,20672,20587,20529,20522,20419,20345,20258,20210,20152,20103,20070,19960,19863,19898,19847,19755,19726,19764,19767,19696,19724,19686,19659,19636,19556,19533,19548,19523,19470,19450,19469,19495,19467,19461,19405,19431,19420,19426,19436,19450,19514,19629,19739,19784,19819,19849,19882,19934,19992,20063,20162,20239,20355,20558,20772,20921,21068,21155,21207,21334,21566,21674,21842,21956,22119,22459,22776,22893,23097,23214,23249,23397,23479,23453,23580,23716,23782,24026,24156,24163,24247,24223,24224,24266,24242,24239,24228,24191,24180,24116,24089,24029,23993,23877,23701,23636,23593,23596,23460,23353,23275,23200,23161,23155,23100,23036,22920,22875,22856,22738,22643,22604,22508,22466,22539,22417,22291,22216,22125,22084,22109,22081,22030,21975,21927,21916,21880,21870,21849,21783,21720,21723,21670,21657,21579,21587,21546,21523,21473,21434,21376,21328,21325,21348,21303,21302,21323,21314,21357,21363,21336,21359,21335,21404,21367,21356,21346,21297,21359,21359,21301,21351,21362,21351,21349,21352,21335,21372,21396,21359,21468,21525,21468,21376,21379,21457,21477,21520,21582,21614,21680,21778,21787,21846,21864,21895,21923,22011,22064,22171,22254,22314,22415,22478,22594,22717,22792,22830,22979,23069,23152,23228,23355,23484,23587,23657,23763,23895,23887,23865,23928,24100,24229,24349,24429,24529,24641,24694,24823,24896,24940,25028,25143,25215,25362,25479,25625,25777,25965,26126,26220,26305,26367,26358,26360,26356,26316,26269,26243,26191,26118,26080,25971,25879,25806,25743,25683,25611,25567,25484,25389,25288,25155,25076,24965,24862,24726,24501,24340,24227,24115,23977,23851,23737,23607,23467,23323,23194,23029,22900,22755,22619,22485,22345,22216,22087,21922,21760,21668,21513,
Net demand,17313,17219,17183,17110,16977,16899,16810,16672,16531,16335,16243,16240,16152,16059,15911,15938,15916,15863,15863,15812,15731,15747,15760,15691,15663,15706,15765,15773,15763,15750,15732,15650,15654,15596,15613,15676,15741,15764,15698,15739,15664,15656,15609,15552,15600,15609,15634,15636,15647,15724,15880,16026,16080,16180,16186,16267,16322,16409,16502,16555,16659,16926,17268,17489,17699,17837,17920,17933,18187,18359,18616,18855,19003,19393,19872,20099,20374,20570,20568,20623,20759,20722,20731,20755,20754,20774,20726,20565,20385,20185,19927,19652,19298,18894,18591,18171,17752,17359,16958,16538,16095,15566,14985,14579,14301,14112,14010,13695,13480,13332,13215,13120,12986,12784,12557,12191,11997,11842,11647,11556,11401,11371,11435,11340,11139,11107,11053,10972,10970,11067,11051,10974,10808,10625,10643,10857,10861,10795,10598,10537,10410,10346,10419,10251,10206,10249,10205,10220,10231,10248,10376,10306,10279,10172,10076,10201,10308,10251,10158,10131,10093,10122,10207,10364,10455,10383,10257,10226,10073,9886,9917,9804,9751,9881,9922,9962,10034,10036,10005,9910,9887,9871,9806,9753,9738,9730,9961,10082,10137,10111,10171,10255,10412,10515,10655,10725,10875,11000,11071,11298,11338,11583,11780,11777,11927,12034,12196,12362,12632,12922,13290,13593,13967,14428,15017,15482,15965,16563,16797,17289,17810,18346,18923,19382,19854,20250,20663,20951,21168,21431,21674,21857,22086,22296,22478,22634,22822,23015,23165,23249,23374,23390,23352,23333,23297,23239,23203,23196,23154,23139,23039,22940,22871,22778,22751,22676,22615,22515,22406,22311,22219,22162,22118,22024,21899,21714,21624,21601,21601,21558,21468,21408,21353,21258,21199,21155,21127,21058,21003,20895,20828,20745,20695,20586,20507,20383,20295,20238,
