Net Demand 01/18/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21100,20923,20923,20923,20714,20714,20714,20490,20490,20490,20219,20219,20219,19932,19932,19932,19748,19748,19748,19618,19618,19618,19492,19492,19492,19314,19314,19314,19211,19211,19211,19171,19171,19171,19091,19091,19091,19053,19053,19053,19032,19032,19032,19100,19100,19100,19181,19181,19181,19297,19297,19297,19474,19474,19474,19724,19724,19724,19931,19931,19931,20379,20379,20379,20780,20780,20780,21206,21206,21206,21679,21679,21679,22709,22709,22709,23407,23407,23407,23956,23956,23956,24364,24364,24364,24946,24946,24946,25135,25135,25135,25140,25140,25140,25135,25135,25135,25030,25030,25030,25005,25005,25005,24726,24726,24726,24443,24443,24443,24375,24375,24375,24259,24259,24259,24069,24069,24069,23940,23940,23940,23845,23845,23845,23733,23733,23733,23590,23590,23590,23546,23546,23546,23437,23437,23437,23364,23364,23364,23307,23307,23307,23194,23194,23194,23393,23393,23393,23369,23369,23369,23215,23215,23215,23065,23065,23065,22814,22814,22814,22829,22829,22829,22831,22831,22831,22713,22713,22713,22776,22776,22776,22803,22803,22803,22710,22710,22710,22725,22725,22725,22700,22700,22700,22833,22833,22833,23036,23036,23036,23306,23306,23306,23785,23785,23785,24124,24124,24124,24626,24626,24626,25125,25125,25125,25644,25644,25644,26404,26404,26404,26906,26906,26906,27243,27243,27243,27007,27007,27007,26962,26962,26962,26940,26940,26940,26714,26714,26714,26556,26556,26556,26401,26401,26401,26223,26223,26223,26067,26067,26067,25953,25953,25953,25759,25759,25759,25551,25551,25551,25320,25320,25320,25066,25066,25066,24809,24809,24809,24556,24556,24556,24214,24214,24214,23787,23787,23787,23445,23445,23445,23046,23046,23046,22620,22620,22620,22295,22295,22295,21963,21963,21963,21696,21696,21696,21288,21288,21288
Demand (5 min. avg.),21034,20986,20916,20783,20686,20617,20543,20475,20345,20266,20172,20077,20009,19976,19923,19872,19857,19769,19665,19631,19567,19500,19403,19362,19367,19351,19300,19277,19254,19207,19149,19120,19116,19030,19046,18987,19017,19045,19087,19082,19087,19066,19140,19169,19124,19070,18989,19008,19107,19228,19306,19331,19386,19448,19524,19603,19668,19710,19792,19809,19905,20145,20436,20525,20683,20777,20984,21124,21320,21452,21618,21738,21964,22321,22690,22905,23123,23295,23441,23743,24074,24229,24367,24467,24589,24827,24949,25051,25160,25181,25176,25138,25138,25115,25089,25033,24945,24929,24899,24836,24831,24705,24674,24640,24593,24542,24536,24495,24345,24402,24379,24276,24204,24219,24170,24149,24001,24022,23991,23940,23930,23886,23893,23830,23791,23794,23764,23688,23610,23646,23524,23617,23523,23574,23440,23371,23340,23386,23401,23399,23407,23367,23421,23423,23423,23248,23267,23200,23116,23072,22986,22945,22964,22908,22922,22890,22639,22739,22816,22790,22691,22718,22703,22732,22608,22565,22722,22715,22707,22623,22677,22636,22622,22628,22645,22620,22669,22677,22637,22615,22672,22732,22726,22754,22828,22899,23049,23090,23177,23278,23345,23487,23609,23723,23828,23919,24028,24126,24262,24439,24546,24685,24825,25000,25157,25362,25556,25753,26005,26320,26574,26734,26864,27007,27064,27086,27126,27087,27049,26997,26958,26977,26901,26895,26869,26816,26797,26739,26722,26630,26530,26497,26468,26421,26344,26352,26296,26247,26202,26154,26096,26019,25968,25904,25870,25807,25740,25697,25604,25530,25449,25383,25309,25215,25105,25029,24935,24872,24759,24638,24547,24457,24332,24201,24098,23918,23782,23659,23519,23410,23297,23175,23034,22905,22810,22690,22544,22433,22341,22227,22096,21913,21800,21678,21538,21452,21320,21177,
Net demand,17906,17817,17771,17637,17514,17405,17342,17297,17176,17131,17196,17117,17106,17115,17119,17019,17005,16883,16714,16618,16533,16475,16374,16329,16255,16312,16354,16274,16298,16216,16136,16121,16095,16093,16109,16141,16165,16183,16269,16349,16343,16306,16285,16270,16203,16152,16162,16146,16248,16333,16474,16566,16592,16727,16821,16936,17023,17071,17121,17165,17245,17429,17836,18051,18251,18399,18651,18819,19053,19183,19322,19433,19591,19923,20329,20641,20849,21082,21207,21477,21864,22061,22214,22312,22412,22570,22695,22713,22766,22657,22531,22269,22072,21808,21469,21063,20561,20130,19732,19439,19261,19060,18827,18679,18278,17981,17518,17024,16711,16631,16652,16378,16584,16306,16266,16319,16209,15941,15975,15846,15684,15668,15656,15395,15155,14865,14794,14401,14155,14128,14291,14097,13586,13580,13847,13944,13512,13397,13599,13771,14155,14366,14319,14217,14275,14110,14147,14113,14200,14382,14344,14157,14410,14513,14447,14527,14680,14446,14601,14567,14507,14475,14153,14422,14228,14167,14296,14315,14415,14460,14652,14758,14503,14386,14570,14585,14488,14572,14747,14917,15105,15336,15628,16064,16298,16462,17041,17313,17858,18257,18504,18986,19422,19871,20279,20671,21024,21425,21776,22128,22423,22740,23037,23400,23738,23947,24149,24432,24656,24952,25234,25491,25660,25808,25905,25900,25971,25993,25945,25862,25823,25859,25808,25811,25831,25839,25905,25912,25869,25826,25731,25747,25723,25734,25666,25657,25611,25562,25508,25467,25404,25379,25316,25288,25235,25187,25105,25084,25014,24932,24860,24779,24733,24655,24553,24490,24415,24349,24260,24147,24075,23965,23879,23741,23642,23468,23326,23194,23060,22946,22840,22737,22595,22457,22315,22223,22069,21907,21817,21696,21576,21391,21237,21154,21006,20893,20805,20650,
