Net Demand 01/12/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,20998,20739,20739,20739,20552,20552,20552,20277,20277,20277,20056,20056,20056,19872,19872,19872,19759,19759,19759,19583,19583,19583,19425,19425,19425,19305,19305,19305,19198,19198,19198,19104,19104,19104,19035,19035,19035,18991,18991,18991,18939,18939,18939,18900,18900,18900,18881,18881,18881,18962,18962,18962,18993,18993,18993,19062,19062,19062,19137,19137,19137,19352,19352,19352,19490,19490,19490,19633,19633,19633,19778,19778,19778,20118,20118,20118,20357,20357,20357,20568,20568,20568,20717,20717,20717,20909,20909,20909,20978,20978,20978,21042,21042,21042,20998,20998,20998,21006,21006,21006,20934,20934,20934,20841,20841,20841,20642,20642,20642,20579,20579,20579,20591,20591,20591,20373,20373,20373,20274,20274,20274,20124,20124,20124,19886,19886,19886,19621,19621,19621,19427,19427,19427,19143,19143,19143,18724,18724,18724,18594,18594,18594,18442,18442,18442,18489,18489,18489,18559,18559,18559,18496,18496,18496,18577,18577,18577,18762,18762,18762,18787,18787,18787,19003,19003,19003,19184,19184,19184,19384,19384,19384,19506,19506,19506,19562,19562,19562,19726,19726,19726,20049,20049,20049,20312,20312,20312,20648,20648,20648,21006,21006,21006,21553,21553,21553,22079,22079,22079,22792,22792,22792,23541,23541,23541,24464,24464,24464,25399,25399,25399,25867,25867,25867,25931,25931,25931,25973,25973,25973,26034,26034,26034,25930,25930,25930,25898,25898,25898,25759,25759,25759,25770,25770,25770,25700,25700,25700,25562,25562,25562,25480,25480,25480,25318,25318,25318,25086,25086,25086,24846,24846,24846,24584,24584,24584,24286,24286,24286,23958,23958,23958,23528,23528,23528,23120,23120,23120,22697,22697,22697,22253,22253,22253,21778,21778,21778,21426,21426,21426,21047,21047,21047,20781,20781,20781,20451,20451,20451
Demand (5 min. avg.),20788,20772,20717,20620,20555,20464,20414,20319,20238,20156,20115,20071,19971,19931,19887,19850,19788,19722,19674,19601,19561,19535,19478,19404,19372,19350,19318,19258,19232,19195,19166,19138,19116,19051,19050,19042,18988,18981,18982,18963,18930,18918,18898,18897,18883,18872,18861,18870,18858,18897,18966,18961,18970,18981,19039,19068,19104,19113,19131,19168,19203,19316,19370,19406,19431,19479,19510,19560,19619,19677,19749,19805,19847,20053,20174,20246,20309,20401,20465,20539,20627,20681,20736,20742,20787,20880,20966,20996,20994,21006,20999,20992,21025,20989,20970,20921,20931,20946,21012,20990,20995,20935,20884,20806,20764,20783,20749,20705,20708,20674,20598,20541,20475,20436,20382,20354,20322,20270,20227,20161,20100,20011,19953,19895,19785,19727,19641,19512,19398,19308,19304,19159,19046,18904,18781,18744,18634,18628,18608,18523,18453,18423,18423,18433,18457,18464,18484,18482,18498,18538,18560,18581,18618,18649,18664,18699,18748,18783,18799,18821,18852,18908,18955,18978,19091,19118,19170,19198,19240,19354,19324,19309,19344,19402,19410,19458,19520,19578,19670,19800,19907,19935,19979,20050,20171,20284,20383,20473,20636,20778,20927,21111,21235,21415,21584,21766,21962,22140,22346,22562,22800,23069,23315,23554,23849,23973,24208,24546,24934,25216,25445,25605,25719,25787,25861,25897,25946,25980,26002,25991,25985,25979,25943,25985,25942,25930,25832,25828,25878,25887,25830,25854,25817,25804,25787,25760,25729,25648,25613,25599,25554,25493,25432,25389,25330,25253,25220,25130,25057,24978,24900,24831,24741,24619,24529,24447,24345,24221,24131,24003,23873,23758,23645,23507,23365,23132,22985,22866,22705,22609,22447,22293,22086,22016,21866,21741,21601,21473,21339,21180,21051,20960,20873,20746,20597,20483,20426,20314,20237
Net demand,19406,19480,19553,19511,19473,19446,19480,19408,19297,19111,19099,19057,18995,18956,19020,19021,18946,18854,18768,18685,18669,18656,18568,18488,18422,18381,18395,18299,18270,18195,18154,18107,18054,18011,17932,17845,17754,17512,17293,17147,17053,16964,16834,16619,16459,16378,16333,16324,16252,16201,16237,16218,16195,16180,16254,16395,16558,16758,16934,17120,17177,17087,17100,17072,17119,17132,17109,17104,17143,17253,17450,17592,17637,17707,17751,17743,17767,17876,17955,18052,18101,18138,18140,18161,18170,18113,18164,18138,18023,17878,17759,17547,17297,16888,16532,16076,15637,15237,14914,14537,14214,13819,13363,12910,12525,12202,12048,11936,11843,11798,11724,11564,11479,11554,11568,11503,11211,11128,10997,11064,11152,11016,10838,10764,10670,10764,10827,10749,10612,10435,10461,10250,10399,10523,10663,10789,10758,10474,10226,10359,10492,10485,10146,9692,9340,9308,9100,9533,10084,9754,9460,9588,9784,9973,9961,10026,10063,9967,9801,10008,10215,10316,10352,10379,10632,10626,10552,10673,10756,10607,10897,11247,11314,11095,11137,11117,10913,11068,11086,11035,11358,11678,11962,12139,12277,12237,12291,12968,13436,13733,14139,14624,15138,15606,16158,16709,17247,17779,18335,18902,19388,19780,20114,20458,20826,21255,21466,21771,22115,22441,22644,22816,22884,22937,23034,23118,23185,23147,23198,23172,23151,23160,23157,23180,23185,23186,23112,22988,22981,22981,22896,22874,22887,22783,22684,22590,22530,22459,22355,22378,22294,22268,22222,22197,22169,22087,21963,21898,21788,21711,21630,21597,21569,21514,21496,21445,21392,21325,21243,21157,20999,20882,20774,20621,20436,20237,20076,19962,19818,19688,19544,19404,19316,19280,19184,19101,19046,18926,18743,18576,18370,18145,17999,17722,17579,17433,17371,17270,17122
