Net Demand 04/15/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21073,20719,20719,20719,20504,20504,20504,20152,20152,20152,19918,19918,19918,19629,19629,19629,19455,19455,19455,19256,19256,19256,19064,19064,19064,18894,18894,18894,18739,18739,18739,18632,18632,18632,18552,18552,18552,18482,18482,18482,18382,18382,18382,18338,18338,18338,18294,18294,18294,18324,18324,18324,18305,18305,18305,18332,18332,18332,18380,18380,18380,18499,18499,18499,18556,18556,18556,18628,18628,18628,18705,18705,18705,18919,18919,18919,18869,18869,18869,18775,18775,18775,18669,18669,18669,18809,18809,18809,18927,18927,18927,19000,19000,19000,19118,19118,19118,19170,19170,19170,19245,19245,19245,19213,19213,19213,19114,19114,19114,19165,19165,19165,19193,19193,19193,19200,19200,19200,19127,19127,19127,19204,19204,19204,19110,19110,19110,18941,18941,18941,18926,18926,18926,18926,18926,18926,18932,18932,18932,18844,18844,18844,18785,18785,18785,18914,18914,18914,19081,19081,19081,19199,19199,19199,19180,19180,19180,19238,19238,19238,19359,19359,19359,19804,19804,19804,19896,19896,19896,19907,19907,19907,19843,19843,19843,19820,19820,19820,20008,20008,20008,20176,20176,20176,20320,20320,20320,20586,20586,20586,20982,20982,20982,21182,21182,21182,21506,21506,21506,21919,21919,21919,22263,22263,22263,22417,22417,22417,22665,22665,22665,22853,22853,22853,23210,23210,23210,23402,23402,23402,23680,23680,23680,23856,23856,23856,24125,24125,24125,24465,24465,24465,24917,24917,24917,25369,25369,25369,25766,25766,25766,25810,25810,25810,25691,25691,25691,25512,25512,25512,25288,25288,25288,24986,24986,24986,24680,24680,24680,24336,24336,24336,23945,23945,23945,23487,23487,23487,23098,23098,23098,22671,22671,22671,22244,22244,22244,21699,21699,21699,21362,21362,21362,20965,20965,20965,20592,20592,20592
Demand (5 min. avg.),20838,20750,20692,20569,20468,20371,20248,20191,20095,20016,19924,19822,19796,19705,19612,19531,19455,19407,19330,19262,19213,19146,19097,19020,18979,18914,18886,18853,18797,18772,18710,18685,18628,18624,18556,18561,18510,18463,18447,18421,18403,18406,18374,18336,18339,18334,18296,18280,18300,18314,18296,18320,18299,18315,18309,18351,18342,18363,18366,18378,18393,18426,18465,18505,18522,18546,18549,18585,18622,18650,18691,18740,18812,18915,18992,18985,18965,18906,18856,18798,18767,18716,18690,18684,18706,18776,18861,18863,18901,18922,18951,18986,19063,19025,19038,18999,19007,19096,19179,19198,19236,19193,19114,19144,19176,19105,19077,19062,18985,19066,19210,19278,19317,19276,19227,19238,19128,19117,19071,19105,19097,19115,19068,18987,18948,18960,18930,18922,18878,18892,18880,18881,18863,18870,18911,18860,18800,18842,18742,18766,18775,18801,18818,18840,18829,18817,18868,18909,19014,18995,19019,19063,19037,19037,19060,19076,19072,19103,19200,19293,19478,19627,19686,19706,19729,19741,19712,19751,19759,19739,19658,19646,19651,19696,19724,19755,19806,19926,19967,20027,20039,20100,20125,20261,20294,20394,20418,20590,20689,20814,20889,20934,21038,21107,21216,21336,21488,21605,21736,21831,21951,22041,22136,22193,22260,22374,22497,22629,22721,22774,22822,22983,23031,23082,23175,23238,23321,23437,23545,23615,23708,23766,23805,23874,23962,24024,24097,24175,24242,24300,24402,24520,24650,24812,24936,25103,25289,25452,25572,25637,25681,25700,25720,25724,25661,25657,25614,25537,25533,25472,25379,25286,25192,25113,24993,24884,24785,24708,24574,24444,24361,24230,24108,23993,23824,23658,23547,23371,23229,23087,22983,22809,22642,22465,22308,22140,22017,21812,21645,21528,21396,21238,21080,20995,20861,20755,20602,20499,
Net demand,18833,18740,18680,18542,18418,18335,18264,18214,18115,18033,17884,17784,17714,17652,17557,17424,17339,17300,17237,17201,17144,17056,16952,16890,16883,16839,16783,16705,16646,16643,16691,16682,16687,16630,16606,16607,16582,16528,16558,16640,16694,16746,16774,16733,16754,16837,16856,16866,16842,16879,16906,16960,17006,17033,17067,17122,17171,17187,17226,17203,17187,17168,17212,17247,17308,17365,17426,17477,17516,17563,17599,17667,17712,17728,17790,17783,17751,17717,17625,17477,17341,17184,17007,16869,16712,16698,16589,16478,16264,16086,15847,15509,15228,14971,14713,14496,14215,13866,13797,13394,12877,12705,12680,12579,12074,12103,12139,12165,11904,11575,11373,11045,11041,10739,10635,10220,10407,10330,10233,9781,9557,9260,9002,8876,9194,9257,9073,9109,8948,9035,8900,8800,8704,8686,8368,8460,8391,8076,8306,8560,8632,8823,8888,8779,8985,8616,8598,8703,8449,8577,8401,8300,8363,8512,8687,8355,8463,8697,8920,8886,9086,9329,9405,9260,8938,9031,8938,9132,9034,9301,9483,9704,9665,9778,10164,10085,10276,10708,10933,11066,11369,11466,11409,11878,11702,11687,11705,11626,11676,11917,12028,12160,12171,12380,12675,12898,12732,12934,13211,13496,13667,13896,14035,14518,14797,15065,15086,15198,15366,15613,15916,16068,16650,16822,17174,17524,17873,18194,18504,18583,18773,19092,19354,19611,19910,20324,20675,20909,21208,21555,21793,22010,22280,22449,22590,22746,22946,23182,23248,23242,23261,23279,23376,23309,23273,23231,23232,23213,23225,23190,23089,23032,22927,22850,22738,22619,22539,22457,22367,22233,22152,22059,22002,21898,21756,21613,21508,21379,21171,21050,20961,20782,20589,20393,20231,20035,19897,19717,19489,19349,19225,19051,18861,18712,18630,18511,18377,18253,
