Net Demand 05/28/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,19836,19689,19689,19689,19530,19530,19530,19205,19205,19205,19042,19042,19042,18758,18758,18758,18617,18617,18617,18538,18538,18538,18345,18345,18345,18377,18377,18377,18311,18311,18311,18229,18229,18229,18201,18201,18201,18236,18236,18236,18242,18242,18242,18298,18298,18298,18386,18386,18386,18573,18573,18573,18750,18750,18750,18937,18937,18937,19129,19129,19129,19723,19723,19723,20100,20100,20100,20358,20358,20358,20547,20547,20547,21111,21111,21111,21645,21645,21645,22147,22147,22147,22414,22414,22414,22704,22704,22704,22968,22968,22968,22972,22972,22972,22906,22906,22906,22975,22975,22975,22956,22956,22956,22904,22904,22904,22805,22805,22805,22697,22697,22697,22588,22588,22588,22519,22519,22519,22451,22451,22451,22435,22435,22435,22329,22329,22329,22155,22155,22155,22141,22141,22141,21966,21966,21966,21850,21850,21850,21758,21758,21758,21624,21624,21624,21570,21570,21570,21475,21475,21475,21501,21501,21501,21515,21515,21515,21655,21655,21655,21711,21711,21711,21888,21888,21888,21945,21945,21945,21822,21822,21822,22141,22141,22141,22051,22051,22051,22233,22233,22233,22215,22215,22215,22375,22375,22375,22550,22550,22550,22655,22655,22655,22652,22652,22652,22799,22799,22799,22941,22941,22941,23081,23081,23081,23422,23422,23422,23656,23656,23656,23939,23939,23939,24330,24330,24330,24618,24618,24618,24899,24899,24899,25112,25112,25112,25203,25203,25203,25503,25503,25503,25672,25672,25672,25850,25850,25850,26096,26096,26096,26532,26532,26532,26823,26823,26823,26865,26865,26865,26911,26911,26911,26525,26525,26525,26249,26249,26249,25775,25775,25775,25324,25324,25324,24703,24703,24703,24205,24205,24205,23714,23714,23714,23101,23101,23101,22652,22652,22652,22313,22313,22313,21920,21920,21920,21538,21538,21538
Demand (5 min. avg.),19733,19591,19579,19533,19487,19433,19325,19190,19135,19031,18981,18901,18865,18823,18847,18722,18639,18594,18565,18494,18508,18537,18491,18432,18346,18333,18350,18304,18307,18277,18245,18234,18216,18218,18211,18181,18180,18189,18212,18237,18258,18263,18259,18249,18271,18314,18301,18363,18413,18513,18605,18616,18663,18702,18743,18849,18956,18998,19066,19169,19381,19590,19659,19836,19947,20102,20162,20224,20306,20372,20419,20498,20614,20970,21190,21318,21441,21591,21737,21847,22012,22102,22185,22229,22246,22504,22714,22737,22881,22857,22863,22896,22878,22801,22830,22892,22837,22906,23113,23055,23065,22945,22922,22933,22940,22793,22751,22726,22649,22700,22643,22671,22579,22587,22581,22664,22562,22539,22488,22452,22485,22373,22412,22378,22359,22351,22302,22193,22067,22059,22069,22046,22023,21943,22016,21973,21886,21829,21768,21725,21773,21687,21655,21651,21585,21593,21560,21493,21500,21428,21470,21495,21546,21468,21451,21585,21587,21639,21750,21723,21704,21815,21749,21750,21754,21863,21899,21915,21908,21836,21854,21904,21967,21983,22011,22035,22006,22055,22104,22127,22189,22208,22261,22276,22297,22322,22360,22461,22433,22477,22493,22538,22561,22539,22571,22664,22697,22777,22768,22857,22914,23008,23094,23202,23369,23357,23346,23504,23637,23748,23865,23981,24158,24376,24494,24547,24571,24546,24563,24666,24682,24864,24863,25003,25116,25205,25293,25375,25462,25433,25464,25516,25529,25588,25691,25802,25887,25963,26066,26145,26256,26326,26479,26623,26722,26834,26884,26869,26836,26835,26790,26741,26695,26526,26430,26403,26294,26198,26063,25885,25778,25609,25466,25314,25153,24949,24723,24530,24327,24143,23980,23802,23623,23456,23355,23171,22990,22857,22710,22509,22345,22227,22123,22001,21859,21721,21613,21516,
Net demand,15921,15790,15684,15580,15481,15374,15240,15022,14905,14795,14705,14683,14580,14507,14444,14391,14339,14403,14430,14356,14316,14379,14354,14266,14176,14158,14207,14155,14164,14109,14108,14158,14204,14198,14249,14264,14296,14369,14414,14460,14511,14521,14584,14557,14647,14695,14746,14783,14870,14882,15037,15009,15056,15123,15194,15325,15486,15561,15630,15649,15818,16055,16097,16321,16424,16524,16636,16694,16819,16856,16970,17017,17009,17198,17434,17422,17366,17339,17268,17205,17113,16914,16676,16412,16031,15929,15772,15530,15228,14942,14519,14177,14014,13674,13492,13345,13257,13036,13175,13005,12993,13020,12932,12878,12735,12735,12699,12151,11944,11997,11840,11990,12170,12247,12172,12151,12018,11992,11940,11852,11719,11490,11349,11366,11161,11032,10904,11355,11380,11277,11211,11223,11116,11086,10967,10750,10420,10306,10216,10157,10190,10205,10165,10162,10159,10118,10126,10177,10061,9921,9852,9952,10062,9867,9721,9701,9920,10117,10146,10154,10083,10125,10304,10058,9923,9854,9736,9666,10016,9830,9736,9832,10290,10375,10143,10279,10301,10365,10477,10541,10652,10647,10435,10362,10703,10861,11008,10840,10502,10309,10355,10285,10393,10699,10963,11287,11274,11502,11687,11608,11657,11974,12042,11710,11729,11788,12037,12280,12455,12637,12782,13039,13264,13542,13982,14164,14321,14625,14847,14885,15046,15464,15837,16318,16751,17192,17713,18179,18648,19054,19393,19783,20132,20401,20719,20976,21129,21294,21394,21580,21729,21830,21959,22159,22292,22415,22524,22580,22576,22581,22550,22522,22464,22360,22180,22103,22039,21924,21821,21660,21545,21407,21319,21202,21077,20926,20731,20508,20297,20075,19891,19749,19572,19431,19321,19218,19030,18893,18811,18606,18534,18434,18400,18394,18359,18269,18141,18054,
