Net Demand 06/28/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,25780,25290,25290,25290,24957,24957,24957,24536,24536,24536,24120,24120,24120,23838,23838,23838,23568,23568,23568,23248,23248,23248,23028,23028,23028,22736,22736,22736,22602,22602,22602,22399,22399,22399,22219,22219,22219,22123,22123,22123,22018,22018,22018,22011,22011,22011,22028,22028,22028,22162,22162,22162,22289,22289,22289,22427,22427,22427,22628,22628,22628,23047,23047,23047,23329,23329,23329,23454,23454,23454,23511,23511,23511,23992,23992,23992,24347,24347,24347,24663,24663,24663,24941,24941,24941,25332,25332,25332,25566,25566,25566,25782,25782,25782,25909,25909,25909,26054,26054,26054,26147,26147,26147,26263,26263,26263,26122,26122,26122,26481,26481,26481,26427,26427,26427,26489,26489,26489,26612,26612,26612,26815,26815,26815,26995,26995,26995,27119,27119,27119,27208,27208,27208,27355,27355,27355,27424,27424,27424,27601,27601,27601,27676,27676,27676,27708,27708,27708,27835,27835,27835,27978,27978,27978,28171,28171,28171,28405,28405,28405,28656,28656,28656,28816,28816,28816,29161,29161,29161,29512,29512,29512,29711,29711,29711,29988,29988,29988,30288,30288,30288,30484,30484,30484,30836,30836,30836,31154,31154,31154,31374,31374,31374,31573,31573,31573,31981,31981,31981,32154,32154,32154,32334,32334,32334,32473,32473,32473,32613,32613,32613,32700,32700,32700,32978,32978,32978,32824,32824,32824,32889,32889,32889,33051,33051,33051,32949,32949,32949,32706,32706,32706,32542,32542,32542,32203,32203,32203,32274,32274,32274,32034,32034,32034,32185,32185,32185,32198,32198,32198,32128,32128,32128,31738,31738,31738,31491,31491,31491,30994,30994,30994,30413,30413,30413,29601,29601,29601,28992,28992,28992,28404,28404,28404,27679,27679,27679,26948,26948,26948,26511,26511,26511,25941,25941,25941,25421,25421,25421
Demand (5 min. avg.),25547,25399,25321,25173,25051,24874,24747,24582,24441,24326,24235,24124,24001,23902,23798,23705,23540,23467,23355,23303,23239,23147,23021,22915,22845,22802,22790,22713,22622,22522,22457,22383,22333,22271,22213,22152,22139,22067,22069,22032,22032,22018,22012,22008,22019,22011,21985,21973,22023,22101,22148,22183,22243,22253,22328,22392,22440,22463,22452,22502,22616,22752,22899,22994,22995,23092,23164,23245,23284,23365,23368,23389,23442,23643,23862,23971,24062,24216,24284,24488,24576,24512,24577,24727,24808,24991,25243,25391,25488,25540,25554,25631,25726,25709,25736,25869,25887,26031,26073,26016,26099,26090,26005,26123,26168,26126,26143,26153,26235,25993,26451,26483,26436,26454,26563,26616,26606,26619,26628,26748,26818,26905,26987,26998,27109,27096,27135,27148,27238,27270,27283,27333,27350,27455,27491,27531,27524,27552,27579,27608,27645,27658,27631,27639,27734,27728,27796,27792,27842,27904,27976,28056,28166,28193,28276,28420,28490,28538,28598,28759,28791,28872,28933,29003,29162,29218,29404,29455,29537,29565,29621,29714,29811,29898,29962,30023,30073,30222,30309,30412,30438,30556,30711,30824,30917,31007,31076,31089,31167,31261,31312,31391,31586,31642,31718,31776,31889,31960,32037,32110,32077,32134,32257,32414,32435,32456,32405,32383,32429,32529,32701,32748,32807,32853,32910,32967,32960,32828,32742,32794,32929,32956,32990,32996,32987,32994,32992,32950,32868,32774,32692,32678,32531,32420,32314,32323,32373,32344,32278,32185,32078,32044,32060,32068,32097,32097,32122,32161,32169,32141,32143,32037,31979,31915,31812,31710,31522,31419,31282,31122,30982,30754,30552,30387,30186,29842,29555,29405,29185,29007,28809,28516,28349,28123,27870,27659,27422,27190,26982,26783,26634,26469,26285,26077,25893,25768,25622,25470,
Net demand,21852,21653,21582,21433,21284,21114,20904,20741,20608,20450,20329,20238,20154,20092,20033,19940,19815,19743,19685,19611,19540,19523,19456,19392,19331,19310,19298,19241,19139,19024,18923,18824,18742,18661,18593,18514,18473,18427,18369,18337,18291,18269,18215,18151,18126,18116,18092,18060,18113,18238,18334,18380,18452,18459,18442,18491,18504,18496,18450,18491,18542,18696,18776,18956,18882,18939,18991,19024,19098,19159,19225,19217,19207,19232,19312,19317,19241,19116,18968,18868,18743,18417,18102,17932,17743,17565,17510,17393,17161,16964,16678,16464,16241,16005,15770,15656,15487,15271,15160,14874,14574,14504,14291,14211,14241,14117,14015,13968,13910,14000,13744,13934,13776,13702,13723,13756,13724,13645,13710,13745,13826,13917,14042,13999,14057,14131,14155,14087,14100,14225,14180,14249,14285,14321,14359,14385,14298,14270,14326,14296,14305,14389,14340,14324,14351,14341,14323,14333,14286,14304,14276,14488,14574,14592,14544,14589,14671,14706,14781,14926,15002,15067,15173,15202,15338,15356,15458,15546,15558,15557,15560,15612,15661,15740,15787,15881,15870,16009,16122,16192,16266,16349,16513,16598,16694,16799,16880,16863,16962,17043,17119,17245,17414,17581,17691,17772,17915,18109,18234,18439,18436,18567,18702,18908,19118,19249,19343,19450,19533,19752,19986,20251,20457,20646,20874,21191,21522,21736,21868,22122,22562,22971,23338,23690,24066,24482,24894,25341,25653,25949,26277,26625,26935,27099,27362,27628,27917,28040,28160,28165,28083,28074,28119,28216,28266,28284,28366,28422,28495,28467,28445,28416,28377,28309,28208,28099,27918,27779,27611,27409,27210,26977,26786,26582,26344,25944,25593,25308,25082,24840,24602,24308,24074,23871,23570,23356,23149,22945,22765,22539,22373,22225,22041,21857,21695,21549,21372,21231,
