Net Demand 07/06/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,25480,25174,25174,25174,24679,24679,24679,24137,24137,24137,23664,23664,23664,23377,23377,23377,23056,23056,23056,22792,22792,22792,22591,22591,22591,22267,22267,22267,22099,22099,22099,21906,21906,21906,21714,21714,21714,21687,21687,21687,21547,21547,21547,21367,21367,21367,21266,21266,21266,21341,21341,21341,21302,21302,21302,21332,21332,21332,21369,21369,21369,21464,21464,21464,21617,21617,21617,21588,21588,21588,21271,21271,21271,21386,21386,21386,21397,21397,21397,21432,21432,21432,21772,21772,21772,22106,22106,22106,22271,22271,22271,22077,22077,22077,22207,22207,22207,22210,22210,22210,22397,22397,22397,22504,22504,22504,22569,22569,22569,22895,22895,22895,22840,22840,22840,22827,22827,22827,22909,22909,22909,23185,23185,23185,23234,23234,23234,23353,23353,23353,23437,23437,23437,23515,23515,23515,23602,23602,23602,23686,23686,23686,23704,23704,23704,23910,23910,23910,24044,24044,24044,24200,24200,24200,24414,24414,24414,24565,24565,24565,24911,24911,24911,25141,25141,25141,25680,25680,25680,25873,25873,25873,26400,26400,26400,26583,26583,26583,26964,26964,26964,27505,27505,27505,27549,27549,27549,28015,28015,28015,28356,28356,28356,28734,28734,28734,29253,29253,29253,29562,29562,29562,29919,29919,29919,30089,30089,30089,30249,30249,30249,30545,30545,30545,30762,30762,30762,30851,30851,30851,30864,30864,30864,30865,30865,30865,30785,30785,30785,30855,30855,30855,30655,30655,30655,30357,30357,30357,30136,30136,30136,30045,30045,30045,30186,30186,30186,30330,30330,30330,30268,30268,30268,29998,29998,29998,29756,29756,29756,29348,29348,29348,28918,28918,28918,28385,28385,28385,27632,27632,27632,27166,27166,27166,26613,26613,26613,26093,26093,26093,25517,25517,25517,25063,25063,25063,24602,24602,24602
Demand (5 min. avg.),25140,24966,24857,24731,24563,24478,24353,24244,24123,23976,23875,23758,23585,23497,23419,23315,23258,23227,23104,22975,22863,22745,22624,22544,22481,22382,22360,22308,22280,22095,22033,22001,22059,21978,21903,21806,21693,21675,21622,21538,21475,21458,21417,21414,21370,21347,21317,21293,21286,21323,21427,21401,21378,21362,21327,21278,21269,21260,21237,21339,21409,21460,21529,21553,21449,21456,21501,21487,21490,21447,21410,21359,21399,21636,21710,21728,21769,21742,21802,21791,21896,21897,21695,21553,21632,21789,21854,21833,21887,22028,22015,21877,21948,21931,21954,22007,22042,22179,22250,22369,22384,22419,22338,22477,22545,22573,22568,22525,22493,22533,22619,22688,22702,22750,22747,22772,22892,22963,22923,22898,22952,22996,23041,23111,23169,23186,23214,23215,23214,23224,23254,23277,23301,23346,23373,23360,23383,23420,23442,23561,23676,23603,23602,23631,23683,23733,23804,23830,23851,23912,23976,24057,24153,24249,24351,24436,24540,24626,24675,24806,25036,25150,25222,25253,25396,25474,25614,25815,25792,25928,26009,26101,26232,26377,26503,26632,26758,26800,26866,26953,27133,27283,27513,27602,27716,27818,27945,28067,28199,28336,28452,28521,28647,28751,28805,28919,29055,29187,29313,29458,29520,29604,29689,29825,29907,29966,30017,30134,30182,30250,30323,30388,30468,30558,30623,30711,30759,30728,30694,30753,30780,30880,30905,30885,30933,30956,30976,30977,30939,30834,30800,30757,30647,30642,30543,30504,30428,30361,30284,30208,30136,30128,30087,30160,30239,30331,30379,30379,30358,30265,30229,30165,30116,30008,29873,29754,29609,29517,29324,29296,29145,29009,28867,28720,28484,28328,28182,27981,27823,27636,27462,27292,27051,26968,26735,26567,26353,26199,26013,25867,25689,25512,25279,25102,24941,24837,24693,24489,
Net demand,21068,20861,20711,20600,20488,20398,20312,20249,20123,20019,19898,19759,19595,19472,19375,19315,19173,19204,19020,18821,18619,18418,18326,18234,18213,18154,18157,18140,18154,18063,18016,18020,18136,18120,18049,17950,17830,17808,17783,17756,17693,17688,17669,17720,17718,17764,17753,17815,17817,17924,18119,18250,18314,18331,18352,18336,18328,18293,18219,18201,18384,18412,18539,18643,18658,18639,18711,18750,18742,18744,18693,18667,18635,18722,18689,18551,18346,18107,17943,17731,17520,17307,16966,16345,16081,15872,15685,15363,15028,14803,14456,14090,13796,13542,13456,13261,13120,12866,12732,12889,12940,12813,12488,12272,12279,12168,12073,11994,11852,11775,11790,11773,11778,11776,11789,11743,11773,11884,11865,11797,11815,11828,11837,11804,11819,11745,11716,11697,11704,11690,11703,11685,11663,11645,11685,11640,11626,11660,11651,11689,11848,11814,11751,11801,11840,11857,11935,11988,12001,12052,12124,12193,12274,12373,12489,12589,12682,12760,12818,12913,13116,13278,13365,13359,13489,13586,13656,13874,13983,14039,14123,14221,14352,14528,14670,14809,14966,15021,15023,15153,15297,15461,15787,15909,16033,16165,16321,16443,16610,16719,16856,16954,17054,17149,17256,17336,17450,17582,17794,17972,18134,18199,18340,18467,18628,18724,18868,18967,19144,19296,19546,19749,19994,20244,20519,20889,21171,21473,21693,21970,22240,22654,23103,23308,23663,24076,24559,24842,25120,25428,25597,25853,26035,26241,26451,26561,26750,26810,26875,26862,26854,26920,26889,26955,27016,27127,27183,27152,27105,27063,26997,26914,26871,26742,26583,26456,26281,26236,26065,25924,25798,25625,25480,25246,25062,24814,24697,24461,24225,23995,23770,23462,23212,23125,22966,22746,22572,22407,22258,22124,21894,21730,21459,21242,21047,20963,20742,20510,
