Net Demand 01/12/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21657,21449,21449,21449,21224,21224,21224,20898,20898,20898,20601,20601,20601,20371,20371,20371,20171,20171,20171,19975,19975,19975,19802,19802,19802,19717,19717,19717,19596,19596,19596,19458,19458,19458,19375,19375,19375,19380,19380,19380,19334,19334,19334,19263,19263,19263,19212,19212,19212,19239,19239,19239,19300,19300,19300,19384,19384,19384,19500,19500,19500,19709,19709,19709,19879,19879,19879,20038,20038,20038,20232,20232,20232,20665,20665,20665,20947,20947,20947,21158,21158,21158,21319,21319,21319,21485,21485,21485,21562,21562,21562,21652,21652,21652,21833,21833,21833,22114,22114,22114,22208,22208,22208,22228,22228,22228,22258,22258,22258,22404,22404,22404,22411,22411,22411,22409,22409,22409,22263,22263,22263,22094,22094,22094,21989,21989,21989,21747,21747,21747,21552,21552,21552,21448,21448,21448,21327,21327,21327,21290,21290,21290,21237,21237,21237,20995,20995,20995,20936,20936,20936,20787,20787,20787,20716,20716,20716,20607,20607,20607,20579,20579,20579,20533,20533,20533,20599,20599,20599,20494,20494,20494,20572,20572,20572,20590,20590,20590,20764,20764,20764,20931,20931,20931,21153,21153,21153,21424,21424,21424,21726,21726,21726,22146,22146,22146,22573,22573,22573,23028,23028,23028,23587,23587,23587,24457,24457,24457,25312,25312,25312,25763,25763,25763,25921,25921,25921,25728,25728,25728,25695,25695,25695,25605,25605,25605,25511,25511,25511,25510,25510,25510,25403,25403,25403,25176,25176,25176,25028,25028,25028,24998,24998,24998,24834,24834,24834,24640,24640,24640,24526,24526,24526,24325,24325,24325,24106,24106,24106,23871,23871,23871,23557,23557,23557,23212,23212,23212,22925,22925,22925,22583,22583,22583,22245,22245,22245,21971,21971,21971,21678,21678,21678,21349,21349,21349,21021,21021,21021
Demand (5 min. avg.),21603,21492,21415,21251,21171,21130,20985,20876,20802,20754,20671,20588,20478,20422,20385,20294,20213,20161,20081,20020,19978,19912,19861,19841,19777,19728,19674,19650,19616,19579,19541,19519,19491,19453,19437,19444,19397,19355,19299,19273,19254,19240,19212,19199,19201,19172,19144,19167,19174,19217,19243,19276,19285,19314,19347,19349,19387,19401,19419,19465,19533,19623,19701,19785,19815,19868,19904,19952,20021,20076,20151,20211,20347,20512,20642,20720,20812,20897,20958,21054,21128,21195,21275,21314,21383,21459,21544,21577,21615,21666,21673,21712,21804,21839,21857,21921,21947,22051,22130,22203,22222,22247,22290,22315,22320,22304,22304,22344,22330,22398,22444,22460,22435,22413,22348,22317,22272,22278,22214,22175,22121,22088,22047,21987,21946,21909,21884,21893,21872,21782,21733,21631,21551,21535,21529,21456,21443,21454,21320,21250,21175,21112,21115,21091,20986,20971,20900,20838,20805,20800,20836,20791,20817,20748,20721,20636,20629,20579,20538,20555,20578,20568,20571,20584,20562,20554,20519,20480,20447,20451,20461,20465,20569,20625,20621,20629,20635,20691,20757,20824,20868,20863,20915,20978,21056,21180,21251,21370,21495,21573,21700,21817,21877,21952,21993,22147,22234,22404,22543,22739,22920,23130,23373,23578,23838,24095,24355,24655,24960,25175,25339,25463,25567,25666,25664,25732,25742,25736,25761,25704,25720,25726,25663,25632,25605,25596,25583,25588,25528,25509,25494,25425,25395,25354,25308,25293,25250,25206,25192,25141,25058,25054,24965,24927,24908,24888,24850,24788,24727,24660,24598,24577,24484,24398,24329,24249,24188,24098,24005,23931,23833,23743,23650,23571,23464,23345,23266,23167,23058,22957,22867,22774,22631,22544,22416,22324,22206,22057,21919,21796,21699,21578,21464,21323,21233,21151,21038,20942,
Net demand,20219,20105,20008,19903,19743,19705,19584,19438,19371,19304,19214,19145,19123,19081,19020,18962,18908,18894,18862,18879,18866,18831,18733,18734,18735,18741,18721,18712,18704,18714,18695,18724,18711,18675,18629,18636,18644,18582,18547,18539,18521,18503,18462,18392,18373,18341,18292,18315,18342,18396,18462,18487,18554,18581,18595,18587,18615,18659,18699,18754,18802,18902,19017,19095,19156,19221,19282,19342,19416,19491,19574,19642,19760,19921,20085,20214,20283,20354,20409,20459,20561,20580,20648,20662,20713,20763,20843,20844,20825,20869,20855,20832,20802,20753,20623,20599,20548,20522,20541,20526,20490,20398,20300,20244,20166,20017,19827,19620,19584,19561,19406,19286,19114,18980,18688,18519,18479,18288,18032,17718,17477,17135,16911,16953,17245,17282,17341,17049,16806,16744,16570,16729,16907,16820,16679,16586,16268,16055,16096,15923,15880,15772,15605,15475,15342,15279,15393,15392,15497,15575,15707,15727,15580,15707,15884,15801,15748,15716,15679,15525,15431,15352,15542,15657,15755,15773,15719,15723,15738,15789,15713,15656,15673,16012,16060,16074,16373,16579,16826,16948,17164,17221,17173,17272,17625,17865,18087,18305,18562,18839,19140,19500,19871,20094,20305,20559,20823,21059,21334,21624,21964,22189,22486,22757,23026,23306,23535,23825,24122,24419,24595,24736,24826,24908,24924,24961,24983,24981,24973,24975,24915,24947,24939,24911,24894,24886,24886,24895,24922,24927,24931,24878,24841,24816,24810,24749,24724,24653,24604,24608,24560,24594,24513,24462,24445,24414,24366,24346,24278,24227,24182,24176,24125,24059,24012,23927,23867,23782,23716,23640,23560,23467,23373,23277,23189,23061,22976,22911,22810,22683,22591,22528,22401,22303,22184,22104,21975,21863,21697,21535,21417,21289,21151,21025,20868,20805,20685,20586,
