Net Demand 05/04/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,20567,20321,20321,20321,20324,20324,20324,20069,20069,20069,19775,19775,19775,19547,19547,19547,19195,19195,19195,18981,18981,18981,18804,18804,18804,18733,18733,18733,18582,18582,18582,18532,18532,18532,18492,18492,18492,18499,18499,18499,18463,18463,18463,18411,18411,18411,18470,18470,18470,18644,18644,18644,18733,18733,18733,18849,18849,18849,18998,18998,18998,19359,19359,19359,19652,19652,19652,19929,19929,19929,20085,20085,20085,20420,20420,20420,20583,20583,20583,20716,20716,20716,20830,20830,20830,21073,21073,21073,21005,21005,21005,20816,20816,20816,20925,20925,20925,21060,21060,21060,20996,20996,20996,20983,20983,20983,20739,20739,20739,20710,20710,20710,20601,20601,20601,20410,20410,20410,20350,20350,20350,20264,20264,20264,20254,20254,20254,20127,20127,20127,20252,20252,20252,20241,20241,20241,20074,20074,20074,20204,20204,20204,20491,20491,20491,20606,20606,20606,20792,20792,20792,20968,20968,20968,21172,21172,21172,21287,21287,21287,21514,21514,21514,21674,21674,21674,21838,21838,21838,22104,22104,22104,22338,22338,22338,22439,22439,22439,22697,22697,22697,23004,23004,23004,23432,23432,23432,23775,23775,23775,23978,23978,23978,24329,24329,24329,24765,24765,24765,25059,25059,25059,25485,25485,25485,25778,25778,25778,26277,26277,26277,26543,26543,26543,26930,26930,26930,26969,26969,26969,27381,27381,27381,27738,27738,27738,27868,27868,27868,27903,27903,27903,27707,27707,27707,27980,27980,27980,28140,28140,28140,28175,28175,28175,28136,28136,28136,27935,27935,27935,27596,27596,27596,27220,27220,27220,26822,26822,26822,26445,26445,26445,25930,25930,25930,25359,25359,25359,24933,24933,24933,24448,24448,24448,23941,23941,23941,23446,23446,23446,23142,23142,23142,22725,22725,22725,22252,22252,22252
Demand (5 min. avg.),20366,20309,20209,20094,20017,19915,19867,19760,19687,19628,19547,19484,19398,19340,19290,19225,19144,19098,19017,18960,18920,18865,18814,18774,18707,18741,18756,18731,18701,18634,18584,18568,18543,18514,18496,18444,18419,18428,18433,18426,18448,18407,18429,18383,18419,18392,18408,18405,18420,18490,18579,18591,18656,18686,18712,18742,18779,18818,18891,18889,18965,19124,19305,19365,19481,19549,19606,19695,19786,19848,19904,19904,19955,20158,20289,20328,20342,20385,20354,20476,20547,20553,20581,20632,20640,20711,20860,20900,20940,20942,20956,20980,20993,20908,20922,20932,20959,21004,21120,21082,21041,20987,20921,20875,20863,20806,20818,20759,20721,20695,20652,20622,20582,20559,20513,20490,20442,20427,20445,20437,20355,20368,20395,20379,20363,20383,20363,20324,20323,20361,20144,20157,20135,20159,20182,20333,20406,20431,20464,20481,20500,20524,20578,20624,20655,20678,20740,20789,20842,20875,20884,20919,20967,21034,21129,21157,21214,21278,21319,21374,21479,21499,21571,21668,21695,21752,21824,21897,21945,21922,21936,22021,22122,22194,22264,22364,22458,22571,22683,22809,22906,23021,23122,23212,23291,23425,23534,23670,23777,23909,24038,24189,24264,24274,24372,24509,24645,24793,24914,25053,25194,25326,25481,25651,25793,25760,25789,25968,26150,26288,26367,26517,26696,26780,26932,27064,27210,27246,27256,27411,27536,27631,27728,27809,27828,27878,27862,27665,27709,27827,27811,27830,27813,27759,27768,27725,27784,27802,27874,27942,28010,28065,28083,28099,28123,28067,28012,27952,27856,27772,27661,27536,27415,27303,27182,27073,26947,26823,26662,26530,26384,26229,26093,25967,25787,25563,25411,25284,25138,24984,24817,24642,24479,24313,24151,23993,23828,23658,23497,23339,23195,23002,22844,22722,22599,22471,22341,22239,
Net demand,17058,17030,17034,16940,16850,16772,16722,16602,16532,16408,16306,16126,16028,15833,15734,15664,15557,15473,15397,15326,15281,15223,15135,15062,14989,14940,14961,14921,14924,14916,14881,14873,14879,14776,14735,14667,14598,14587,14581,14584,14552,14527,14515,14497,14432,14451,14476,14471,14436,14439,14539,14641,14772,14813,14899,14931,15019,15056,15184,15319,15426,15601,15885,16100,16291,16441,16574,16692,16817,16981,17051,17051,17111,17212,17397,17398,17304,17212,17005,16809,16606,16343,16122,15905,15635,15283,15083,14770,14427,14038,13639,13209,12904,12556,12213,11950,11757,11637,11556,11552,11440,11373,11151,11049,10907,10833,10670,10611,10568,10395,10365,10285,10215,10174,10146,10034,9923,9854,9727,9687,9587,9553,9569,9519,9490,9435,9394,9383,9289,9296,9121,8989,8871,8732,8731,8938,9127,9177,9209,9178,9126,9159,9128,9193,9185,9242,9270,9368,9380,9448,9444,9448,9470,9514,9600,9671,9682,9901,9921,9979,9907,9949,9969,10054,10098,10171,10194,10242,10264,10248,10162,10245,10287,10365,10428,10528,10627,10707,10846,10959,11095,11251,11343,11454,11531,11633,11731,11817,11960,12094,12232,12387,12505,12535,12601,12741,12901,13060,13171,13297,13405,13637,13856,14106,14337,14489,14563,14871,15175,15466,15735,16080,16524,16977,17413,17830,18306,18735,19095,19627,20243,20791,21364,21855,22242,22604,22973,23190,23478,23898,24254,24489,24648,24755,24843,24870,24969,25046,25113,25283,25372,25440,25452,25500,25545,25529,25437,25329,25188,25038,24932,24855,24709,24588,24449,24288,24154,24100,24060,23970,23895,23869,23770,23786,23663,23473,23357,23282,23169,23041,22908,22744,22656,22570,22490,22427,22323,22143,21970,21794,21680,21535,21455,21472,21459,21361,21233,21098,
