Net Demand 02/24/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,20380,20139,20139,20139,20000,20000,20000,19811,19811,19811,19614,19614,19614,19474,19474,19474,19344,19344,19344,19214,19214,19214,19085,19085,19085,19018,19018,19018,18935,18935,18935,18891,18891,18891,18884,18884,18884,18971,18971,18971,19013,19013,19013,19020,19020,19020,19045,19045,19045,19292,19292,19292,19509,19509,19509,19739,19739,19739,20082,20082,20082,20691,20691,20691,21186,21186,21186,21686,21686,21686,22224,22224,22224,23167,23167,23167,23772,23772,23772,24210,24210,24210,24506,24506,24506,24927,24927,24927,25016,25016,25016,24905,24905,24905,24639,24639,24639,24346,24346,24346,24095,24095,24095,23778,23778,23778,23457,23457,23457,23193,23193,23193,22891,22891,22891,22686,22686,22686,22477,22477,22477,22215,22215,22215,21864,21864,21864,21708,21708,21708,21526,21526,21526,21352,21352,21352,21141,21141,21141,21101,21101,21101,21016,21016,21016,20954,20954,20954,20951,20951,20951,21011,21011,21011,21054,21054,21054,21150,21150,21150,21210,21210,21210,21272,21272,21272,21348,21348,21348,21496,21496,21496,21737,21737,21737,21793,21793,21793,21968,21968,21968,22160,22160,22160,22530,22530,22530,22742,22742,22742,23089,23089,23089,23292,23292,23292,23646,23646,23646,24085,24085,24085,24600,24600,24600,24877,24877,24877,25515,25515,25515,26437,26437,26437,27339,27339,27339,27445,27445,27445,27792,27792,27792,27885,27885,27885,27910,27910,27910,27605,27605,27605,27441,27441,27441,27211,27211,27211,27285,27285,27285,26803,26803,26803,26595,26595,26595,26340,26340,26340,25973,25973,25973,25603,25603,25603,25309,25309,25309,24844,24844,24844,24477,24477,24477,23975,23975,23975,23570,23570,23570,23064,23064,23064,22692,22692,22692,22291,22291,22291,21940,21940,21940,21707,21707,21707,21427,21427,21427
Demand (5 min. avg.),20200,20166,20132,20087,20009,19956,19901,19826,19788,19705,19661,19579,19515,19422,19394,19332,19308,19276,19228,19204,19156,19136,19073,19007,18983,19051,19047,19024,18986,18998,18980,18955,18966,18963,18940,18949,18918,18848,18869,18874,18885,18883,18911,18921,18944,18952,18992,19043,19076,19230,19364,19428,19514,19570,19627,19714,19817,19916,19998,20085,20231,20489,20761,20906,21072,21217,21351,21508,21733,21851,22009,22176,22390,22858,23230,23520,23680,23824,23854,24043,24175,24306,24399,24499,24576,24761,24871,24979,24956,24936,24897,24866,24832,24744,24535,24423,24371,24382,24421,24322,24186,24114,23998,23870,23793,23680,23517,23398,23332,23311,23281,23156,23100,22955,22846,22732,22606,22494,22509,22405,22272,22222,22052,21938,21887,21872,21790,21734,21663,21558,21499,21446,21370,21313,21273,21222,21199,21156,21111,21109,21075,21071,21039,21031,20967,21006,20996,20990,20968,20972,20979,20982,20978,21012,21047,21054,21000,21072,21101,21101,21100,21193,21187,21200,21207,21284,21348,21389,21432,21457,21501,21501,21525,21566,21649,21672,21707,21772,21847,21931,21991,22093,22118,22239,22300,22413,22478,22571,22682,22790,22884,22988,23130,23246,23294,23479,23622,23769,23900,24035,24183,24337,24476,24672,24862,24978,25155,25363,25556,25713,25919,26065,26244,26452,26688,26887,27127,27304,27450,27612,27783,27767,27788,27821,27806,27775,27762,27769,27729,27641,27570,27518,27455,27407,27361,27287,27247,27182,27135,27064,26984,26873,26782,26701,26595,26529,26425,26323,26247,26148,26067,25965,25862,25756,25652,25533,25389,25268,25116,24970,24941,24820,24688,24491,24324,24140,23958,23819,23704,23560,23409,23236,23095,22982,22858,22700,22472,22348,22360,22251,22175,22085,21963,21881,21790,21682,21544,21377,21292
Net demand,17104,17062,17133,17090,17046,17030,16963,16961,17010,17016,17011,16962,16893,16844,16832,16859,16834,16807,16756,16732,16723,16699,16700,16598,16549,16625,16643,16628,16623,16634,16633,16651,16638,16628,16614,16574,16556,16493,16468,16502,16491,16486,16546,16626,16745,16820,16919,17002,17114,17236,17467,17568,17638,17773,17915,18020,18182,18344,18484,18549,18674,18894,19207,19407,19565,19691,19769,19863,20041,20191,20340,20555,20767,21141,21601,21924,22113,22240,22260,22389,22519,22532,22544,22428,22251,22119,22026,21696,21307,20844,20411,19877,19368,18844,18251,17608,17167,16846,16577,16250,15841,15471,15131,14923,14625,14396,14179,13962,13766,13661,13686,13533,13392,13210,13086,12976,12837,12706,12711,12710,12493,12393,12382,12131,12221,12281,12003,11675,11557,11475,11569,11435,11454,11573,11382,11281,11175,11221,11067,10990,10876,10903,10978,11104,11023,10933,10970,10957,10884,10886,10875,10914,10856,10982,10929,10862,10792,10937,10831,10828,10902,10936,10943,10940,11020,10952,11035,11034,11004,10783,10733,11154,11448,11564,11657,11599,11669,11699,11853,12007,12279,12619,12950,12960,13010,12970,12987,13022,13213,13622,13962,14327,14735,15238,15648,16253,16835,17428,17959,18610,19216,19831,20423,21041,21647,22241,22805,23303,23823,24146,24486,24739,24967,25155,25412,25533,25723,25929,26005,26161,26272,26259,26256,26236,26191,26126,26106,26096,26056,25953,25852,25785,25751,25678,25662,25622,25607,25555,25505,25460,25349,25225,25165,25031,24950,24838,24755,24653,24553,24490,24379,24334,24211,24158,24065,24013,23913,23838,23683,23533,23528,23432,23250,23073,22886,22658,22455,22352,22282,22163,22018,21903,21771,21695,21636,21565,21428,21278,21305,21311,21286,21234,21155,21103,21040,20975,20854,20707,20597
