Net Demand 04/30/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,20819,20670,20670,20670,20540,20540,20540,20094,20094,20094,19841,19841,19841,19614,19614,19614,19499,19499,19499,19357,19357,19357,19274,19274,19274,19266,19266,19266,19170,19170,19170,19080,19080,19080,19012,19012,19012,19001,19001,19001,19037,19037,19037,19064,19064,19064,19185,19185,19185,19438,19438,19438,19564,19564,19564,19802,19802,19802,20038,20038,20038,20540,20540,20540,20993,20993,20993,21390,21390,21390,21853,21853,21853,22629,22629,22629,22743,22743,22743,23067,23067,23067,23431,23431,23431,24142,24142,24142,24402,24402,24402,24497,24497,24497,24531,24531,24531,24964,24964,24964,24963,24963,24963,24871,24871,24871,24718,24718,24718,24741,24741,24741,24787,24787,24787,24774,24774,24774,24748,24748,24748,24733,24733,24733,24692,24692,24692,24339,24339,24339,24176,24176,24176,24132,24132,24132,24040,24040,24040,24089,24089,24089,24079,24079,24079,23898,23898,23898,23798,23798,23798,23672,23672,23672,23497,23497,23497,23442,23442,23442,23577,23577,23577,23683,23683,23683,23692,23692,23692,23475,23475,23475,23512,23512,23512,23453,23453,23453,23574,23574,23574,23595,23595,23595,23749,23749,23749,23818,23818,23818,23992,23992,23992,23923,23923,23923,24018,24018,24018,24116,24116,24116,24137,24137,24137,24119,24119,24119,24357,24357,24357,24512,24512,24512,24807,24807,24807,24963,24963,24963,25103,25103,25103,25414,25414,25414,25797,25797,25797,26090,26090,26090,26510,26510,26510,27133,27133,27133,27753,27753,27753,27611,27611,27611,27887,27887,27887,27853,27853,27853,27515,27515,27515,27074,27074,27074,26762,26762,26762,26252,26252,26252,25810,25810,25810,25194,25194,25194,24848,24848,24848,24227,24227,24227,23791,23791,23791,23230,23230,23230,22812,22812,22812,22486,22486,22486,22092,22092,22092
Demand (5 min. avg.),20758,20524,20430,20375,20277,20187,20118,20019,19914,19850,19761,19689,19622,19589,19575,19533,19510,19461,19412,19342,19329,19286,19268,19259,19257,19196,19150,19138,19102,19078,19047,19002,18984,18966,18936,18934,18915,18936,18967,18975,18988,18995,19017,19034,19064,19091,19121,19158,19216,19265,19384,19448,19510,19576,19641,19672,19747,19811,19892,19981,20076,20298,20580,20723,20872,20975,21099,21258,21407,21551,21635,21777,21928,22159,22427,22562,22689,22823,22888,23014,23155,23253,23370,23498,23612,23905,24077,24205,24282,24408,24467,24537,24630,24642,24685,24726,24775,24878,24907,24886,24835,24856,24765,24752,24744,24733,24751,24740,24689,24717,24792,24808,24795,24765,24763,24727,24710,24742,24726,24741,24676,24662,24642,24649,24571,24500,24450,24361,24310,24303,24270,24239,24159,24139,24176,24154,24157,24179,24157,24157,24163,24110,24010,23968,23885,23868,23845,23811,23797,23734,23636,23596,23551,23546,23520,23557,23491,23556,23592,23633,23721,23681,23675,23616,23600,23518,23543,23536,23528,23510,23532,23537,23518,23511,23521,23521,23508,23577,23662,23709,23707,23698,23704,23757,23834,23840,23773,23832,23883,23950,23949,23930,23907,23867,23893,23936,23988,24015,24010,24022,24050,24075,24086,24151,24179,24226,24190,24338,24354,24436,24493,24626,24606,24754,24872,24933,24991,24911,25051,25131,25214,25308,25420,25515,25611,25711,25787,25912,26009,26032,26165,26298,26434,26610,26752,27030,27198,27333,27365,27426,27509,27611,27704,27830,27905,27945,27867,27800,27793,27716,27615,27459,27374,27240,27090,26962,26844,26693,26527,26418,26301,26163,26020,25864,25674,25529,25369,25144,24906,24734,24602,24405,24240,24114,23973,23762,23547,23390,23225,23049,22933,22810,22679,22519,22410,22279,22121,21988,
Net demand,17725,17473,17307,17201,17099,16961,16827,16760,16617,16513,16390,16356,16265,16234,16179,16178,16125,16080,16039,15983,15957,15878,15908,15940,16022,16009,16028,15987,15920,15876,15846,15781,15746,15730,15653,15648,15635,15599,15617,15641,15699,15651,15624,15617,15633,15647,15640,15695,15757,15795,15916,16023,16108,16144,16171,16235,16340,16389,16482,16603,16735,16908,17242,17394,17552,17679,17784,17935,18090,18282,18403,18510,18726,18855,19111,19223,19182,19205,19174,19092,19144,19063,19032,18988,19010,18945,18946,18875,18647,18448,18267,18149,18041,18012,17506,17394,17036,16708,16694,16421,16031,15817,15422,15333,15314,15161,14940,14780,14661,14246,14231,14292,14106,13949,13739,13718,13318,13219,13304,12773,12717,12917,12715,12570,12673,12384,12196,12206,12054,12122,12115,11913,12111,12291,12330,12367,12316,12469,12575,12427,12454,12526,12483,12425,12083,11849,11813,11661,11423,11306,11169,11354,11490,11179,10942,10967,11133,11120,11806,11976,11480,11313,11116,10964,10981,11260,11248,11016,11069,11058,11296,11409,11388,11410,11728,11901,11434,11402,11699,11889,11746,11806,12030,12145,12411,12200,12529,12719,12739,12903,13260,13574,13808,13696,13792,13994,13924,13831,13882,14152,14472,14666,14950,14852,15237,15302,15702,15939,15755,16191,16700,17065,17031,17090,17240,17519,17801,17955,18314,18714,19120,19416,19709,20031,20381,20671,20994,21183,21426,21668,21923,22212,22514,22780,23048,23342,23639,23818,23895,23992,24133,24273,24421,24603,24746,24824,24818,24769,24779,24759,24819,24618,24510,24399,24247,24089,23967,23856,23740,23611,23494,23392,23283,23173,22962,22830,22713,22514,22298,22109,21974,21769,21603,21461,21308,21097,20788,20555,20307,20100,19888,19756,19552,19380,19205,19051,18855,18675,
