Net Demand 02/04/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22918,22688,22688,22688,22438,22438,22438,22418,22418,22418,22225,22225,22225,22189,22189,22189,22044,22044,22044,21886,21886,21886,21740,21740,21740,21699,21699,21699,21608,21608,21608,21557,21557,21557,21564,21564,21564,21605,21605,21605,21625,21625,21625,21709,21709,21709,21772,21772,21772,22033,22033,22033,22227,22227,22227,22511,22511,22511,22794,22794,22794,23355,23355,23355,23907,23907,23907,24425,24425,24425,24959,24959,24959,25993,25993,25993,26769,26769,26769,27210,27210,27210,27480,27480,27480,27918,27918,27918,28094,28094,28094,27906,27906,27906,27474,27474,27474,27160,27160,27160,26833,26833,26833,26316,26316,26316,25958,25958,25958,25510,25510,25510,25004,25004,25004,24595,24595,24595,24166,24166,24166,23796,23796,23796,23394,23394,23394,22891,22891,22891,22798,22798,22798,22488,22488,22488,22284,22284,22284,22263,22263,22263,22156,22156,22156,21982,21982,21982,22002,22002,22002,21891,21891,21891,21853,21853,21853,21839,21839,21839,21886,21886,21886,21812,21812,21812,21922,21922,21922,22013,22013,22013,22027,22027,22027,22124,22124,22124,22222,22222,22222,22551,22551,22551,22821,22821,22821,23204,23204,23204,23611,23611,23611,24045,24045,24045,24471,24471,24471,25143,25143,25143,25855,25855,25855,26687,26687,26687,27458,27458,27458,28342,28342,28342,29279,29279,29279,29613,29613,29613,29607,29607,29607,29622,29622,29622,29479,29479,29479,29313,29313,29313,29254,29254,29254,29240,29240,29240,29163,29163,29163,29035,29035,29035,28889,28889,28889,28684,28684,28684,28401,28401,28401,28094,28094,28094,27754,27754,27754,27405,27405,27405,26962,26962,26962,26443,26443,26443,25962,25962,25962,25453,25453,25453,24950,24950,24950,24496,24496,24496,24079,24079,24079,23814,23814,23814,23456,23456,23456
Demand (5 min. avg.),22909,22894,22909,22923,22850,22790,22720,22646,22539,22511,22425,22416,22333,22261,22233,22182,22155,22070,22007,21978,21925,21870,21856,21824,21788,21746,21800,21787,21753,21697,21690,21677,21654,21629,21612,21606,21630,21667,21683,21689,21678,21688,21671,21677,21714,21735,21759,21780,21835,21978,22100,22153,22233,22305,22352,22430,22536,22667,22763,22861,23011,23232,23466,23638,23812,23964,24109,24315,24515,24647,24839,25018,25235,25651,26068,26322,26535,26744,26941,27143,27327,27494,27601,27702,27787,27943,28080,28122,28135,28128,28013,27924,27825,27696,27564,27408,27277,27223,27078,26942,26809,26659,26446,26270,26070,25907,25751,25582,25413,25270,25119,25022,24973,24843,24685,24578,24374,24203,24088,23949,23814,23623,23468,23379,23099,22924,22909,22907,22820,22773,22618,22477,22360,22292,22264,22191,22174,22219,22119,22115,22057,22014,22017,21968,21916,21787,21716,21704,21727,21722,21713,21701,21698,21687,21647,21633,21661,21685,21770,21770,21741,21699,21683,21699,21706,21710,21708,21734,21874,21756,21749,21930,21792,21866,21894,21935,21973,22084,22177,22270,22308,22421,22525,22600,22727,22867,23025,23106,23213,23404,23598,23750,23913,24013,24223,24379,24603,24816,25007,25265,25547,25751,25973,26223,26460,26724,26888,27211,27460,27727,28051,28341,28651,28906,29153,29337,29449,29449,29455,29509,29550,29565,29563,29550,29556,29561,29570,29538,29518,29471,29446,29427,29418,29402,29392,29396,29405,29394,29367,29328,29295,29282,29192,29150,29090,29048,28977,28903,28824,28746,28640,28544,28458,28338,28218,28113,28025,27895,27773,27616,27469,27363,27234,27072,26928,26658,26483,26300,26113,25971,25799,25637,25449,25295,25131,24994,24831,24654,24513,24430,24311,24189,24071,23940,23800,23664,23583,23431,23310
Net demand,21479,21400,21445,21429,21435,21371,21308,21226,21123,21061,21018,20974,20901,20832,20808,20756,20737,20651,20619,20546,20487,20408,20355,20328,20306,20237,20268,20269,20264,20205,20163,20124,20112,20084,20040,20053,20028,20064,20088,20082,20045,20039,20033,20001,20031,20044,20054,20089,20133,20273,20422,20488,20601,20694,20767,20851,20979,21114,21249,21341,21485,21690,21985,22141,22307,22468,22597,22782,23009,23161,23296,23505,23706,24022,24443,24735,25007,25210,25358,25523,25735,25841,25922,25932,25926,25915,25886,25727,25402,25054,24573,24090,23577,22946,22322,21719,21081,20832,20554,19973,19446,18812,18585,18136,17654,17231,16481,16055,15800,15626,15312,15158,15346,14909,14394,14338,14174,13859,13631,13661,13663,13685,13305,13139,12969,12590,12368,12378,12350,12283,12179,12051,11995,11880,11827,11611,11571,11744,11680,11512,11417,11604,11934,11985,12086,12087,11797,11714,11831,11823,11918,11862,11856,11955,12091,12179,12001,11639,11190,11245,11539,11653,11736,11828,11839,11545,11729,12176,12434,12206,12319,12357,12580,12563,12573,12505,12619,12482,12795,12911,13083,13913,13967,14364,14665,14603,14461,15090,15203,15477,15925,16556,17267,17625,18449,18954,19668,20475,20979,21769,22437,23025,23593,24128,24659,25146,25593,25995,26434,26770,27138,27482,27839,28150,28435,28687,28780,28818,28838,28844,28907,28908,28954,28963,28992,29017,29024,29002,28967,28958,28916,28886,28866,28850,28832,28844,28865,28868,28843,28776,28757,28737,28628,28590,28540,28532,28509,28448,28355,28321,28230,28122,28068,27964,27809,27646,27543,27434,27316,27194,27037,26911,26796,26606,26483,26273,26055,25898,25691,25519,25341,25184,25009,24836,24644,24509,24377,24191,24025,23935,23841,23736,23604,23509,23384,23242,23142,23021,22918
