Net Demand 04/05/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21020,20848,20848,20848,20641,20641,20641,20421,20421,20421,20194,20194,20194,19807,19807,19807,19642,19642,19642,19404,19404,19404,19245,19245,19245,19089,19089,19089,18990,18990,18990,18993,18993,18993,18891,18891,18891,18908,18908,18908,18898,18898,18898,18969,18969,18969,19020,19020,19020,19221,19221,19221,19361,19361,19361,19526,19526,19526,19781,19781,19781,20191,20191,20191,20585,20585,20585,20996,20996,20996,21412,21412,21412,22352,22352,22352,22933,22933,22933,23258,23258,23258,23489,23489,23489,23906,23906,23906,24147,24147,24147,24216,24216,24216,23993,23993,23993,24090,24090,24090,24107,24107,24107,23837,23837,23837,23867,23867,23867,23866,23866,23866,23829,23829,23829,23864,23864,23864,23984,23984,23984,24056,24056,24056,24032,24032,24032,24148,24148,24148,24249,24249,24249,24210,24210,24210,24147,24147,24147,24151,24151,24151,24221,24221,24221,24097,24097,24097,24027,24027,24027,23785,23785,23785,23597,23597,23597,23342,23342,23342,23278,23278,23278,23195,23195,23195,23251,23251,23251,23037,23037,23037,22967,22967,22967,22637,22637,22637,22775,22775,22775,22909,22909,22909,22950,22950,22950,22595,22595,22595,22459,22459,22459,22525,22525,22525,22550,22550,22550,22534,22534,22534,22963,22963,22963,23219,23219,23219,23348,23348,23348,23334,23334,23334,23492,23492,23492,23626,23626,23626,23760,23760,23760,24153,24153,24153,24572,24572,24572,24988,24988,24988,25472,25472,25472,26026,26026,26026,26286,26286,26286,25923,25923,25923,25850,25850,25850,25650,25650,25650,25473,25473,25473,25216,25216,25216,24981,24981,24981,24693,24693,24693,24355,24355,24355,23880,23880,23880,23515,23515,23515,23148,23148,23148,22627,22627,22627,22213,22213,22213,21802,21802,21802,21457,21457,21457,21139,21139,21139
Demand (5 min. avg.),20994,20903,20796,20821,20717,20601,20467,20358,20249,20175,20077,19981,19864,19755,19726,19661,19607,19530,19434,19440,19423,19349,19286,19173,19154,19164,19211,19168,19080,19084,19038,19033,19003,18928,18877,18887,18936,18958,18988,18975,18959,18998,18989,19024,19037,18984,19001,19036,19064,19131,19166,19276,19325,19377,19427,19474,19497,19576,19654,19732,19840,20001,20253,20407,20495,20607,20629,20802,20942,21112,21291,21499,21690,22038,22344,22516,22723,22826,22917,23103,23285,23341,23433,23506,23587,23749,23910,23994,23961,23978,23984,24007,24021,24013,23955,24030,23994,23959,23947,23959,23992,24028,23966,23954,23976,23966,23952,23885,23845,23933,23986,23947,24007,24017,24043,24053,24086,24039,23966,24012,24056,24082,24257,24257,24341,24305,24331,24412,24343,24245,24248,24248,24209,24217,24268,24227,24306,24303,24289,24278,24284,24345,24307,24199,24098,24102,23994,23837,23792,23783,23713,23571,23465,23393,23353,23381,23490,23394,23371,23331,23307,23375,23377,23408,23345,23290,23231,23215,23081,22919,22866,22874,22939,22958,22957,22883,22898,22951,23032,23005,22844,22622,22578,22594,22555,22502,22412,22439,22505,22500,22558,22593,22517,22532,22451,22520,22635,22662,22735,22862,22967,23036,23095,23240,23191,23033,23111,23103,23056,23127,23233,23303,23428,23504,23561,23615,23670,23625,23699,23814,23894,23975,24068,24195,24256,24386,24492,24620,24771,24847,24970,25112,25343,25446,25552,25665,25760,25881,25936,25944,25930,25877,25851,25832,25817,25808,25762,25694,25665,25630,25546,25474,25392,25313,25217,25127,25014,24963,24954,24819,24631,24469,24393,24325,24250,24156,23955,23789,23633,23470,23342,23184,23033,22898,22744,22643,22473,22363,22239,22111,21966,21841,21757,21622,21513,21457,21327,21251,
Net demand,18999,18880,18812,18734,18624,18474,18322,18109,18020,17915,17830,17671,17547,17380,17296,17273,17178,17095,16921,16887,16799,16739,16650,16483,16395,16373,16382,16367,16275,16227,16219,16140,16069,15983,15839,15839,15857,15932,15991,15967,15927,15946,15973,16004,16060,16056,16006,15975,15938,15980,16047,16154,16264,16364,16460,16529,16559,16643,16774,16878,16987,17121,17439,17663,17803,17944,18059,18206,18397,18522,18697,18844,19034,19241,19639,19896,20058,20269,20367,20517,20729,20775,20750,20719,20562,20476,20360,20162,19808,19491,19112,18740,18438,18091,17639,17316,16976,16781,16340,16097,15614,15159,14919,14519,14119,13889,13744,13688,13607,13421,13368,13053,12836,12950,13046,13047,13053,13212,13050,13100,13052,13278,13435,13603,13544,13670,13352,13207,13432,13444,13315,13415,13567,13424,13409,13206,13158,13312,13355,13422,13402,13227,13068,12975,12842,12565,12581,12566,12384,12336,12133,11984,11857,11822,11889,11703,11880,12237,12042,11981,12173,12201,12017,11700,11649,11522,11482,11300,11319,11384,11535,11340,11258,11475,11743,12157,12312,12313,12065,12073,12070,12082,12039,12049,12106,12040,12142,12271,12179,12285,12052,12044,12101,11931,12154,12172,12480,12942,13063,13194,13226,13258,12977,12852,12956,13228,13174,13655,14276,14388,14506,14903,15156,15364,15735,16042,16579,16967,17353,17797,18265,18873,19365,19912,20386,20742,21133,21450,21754,21902,22049,22268,22565,22696,22862,23079,23212,23290,23375,23285,23221,23170,23184,23213,23163,23204,23150,23106,22919,22863,22775,22704,22688,22681,22636,22514,22415,22250,22191,22033,21808,21509,21369,21240,21138,20990,20858,20695,20500,20365,20225,20108,19907,19760,19556,19412,19248,19148,18998,18845,18745,18741,18705,18560,18350,18173,17953,17710,
