Net Demand 02/23/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,23174,22943,22943,22943,22672,22672,22672,22332,22332,22332,22084,22084,22084,21895,21895,21895,21700,21700,21700,21571,21571,21571,21502,21502,21502,21414,21414,21414,21318,21318,21318,21220,21220,21220,21147,21147,21147,21132,21132,21132,21105,21105,21105,21138,21138,21138,21173,21173,21173,21316,21316,21316,21384,21384,21384,21424,21424,21424,21532,21532,21532,21833,21833,21833,22068,22068,22068,22314,22314,22314,22610,22610,22610,23034,23034,23034,23218,23218,23218,23285,23285,23285,23294,23294,23294,23386,23386,23386,23435,23435,23435,23221,23221,23221,22980,22980,22980,22855,22855,22855,22658,22658,22658,22751,22751,22751,22509,22509,22509,22379,22379,22379,22171,22171,22171,21671,21671,21671,21611,21611,21611,21363,21363,21363,21156,21156,21156,20888,20888,20888,20638,20638,20638,20389,20389,20389,20204,20204,20204,20029,20029,20029,19990,19990,19990,19761,19761,19761,19692,19692,19692,19688,19688,19688,19605,19605,19605,19552,19552,19552,19554,19554,19554,19484,19484,19484,19359,19359,19359,19464,19464,19464,19568,19568,19568,19643,19643,19643,19772,19772,19772,19920,19920,19920,20170,20170,20170,20501,20501,20501,20325,20325,20325,20833,20833,20833,21244,21244,21244,21698,21698,21698,22096,22096,22096,22653,22653,22653,23316,23316,23316,24195,24195,24195,25319,25319,25319,25816,25816,25816,26154,26154,26154,26004,26004,26004,25924,25924,25924,25783,25783,25783,25698,25698,25698,25579,25579,25579,25524,25524,25524,25410,25410,25410,25281,25281,25281,25189,25189,25189,25011,25011,25011,24752,24752,24752,24535,24535,24535,24296,24296,24296,24005,24005,24005,23691,23691,23691,23371,23371,23371,23090,23090,23090,22766,22766,22766,22526,22526,22526,22217,22217,22217,21993,21993,21993,21688,21688,21688
Demand (5 min. avg.),23031,22915,22843,22740,22629,22526,22462,22385,22298,22217,22142,22088,22064,21985,21930,21911,21862,21813,21795,21710,21687,21615,21568,21553,21493,21445,21420,21380,21329,21312,21278,21277,21234,21160,21141,21156,21170,21188,21201,21174,21157,21143,21160,21172,21160,21163,21174,21205,21211,21218,21260,21272,21300,21288,21294,21342,21389,21405,21449,21513,21646,21713,21850,21928,22007,22060,22129,22244,22342,22392,22494,22560,22677,22862,23070,23148,23201,23239,23250,23292,23283,23314,23290,23248,23230,23234,23275,23264,23192,23185,23134,23090,23014,22982,22885,22911,22924,23052,23109,23090,23012,22941,22830,22750,22677,22631,22639,22427,22344,22226,22238,22191,22124,22074,21954,21889,21842,21753,21640,21537,21483,21394,21362,21310,21213,21105,20995,20897,20849,20772,20693,20589,20454,20368,20295,20303,20247,20199,20163,20094,20036,20006,19928,19880,19805,19810,19761,19737,19764,19675,19620,19624,19633,19625,19589,19534,19557,19522,19537,19323,19302,19284,19281,19284,19332,19393,19374,19362,19381,19406,19374,19442,19440,19474,19480,19514,19603,19637,19696,19716,19785,19904,19858,19937,20019,19737,19823,19957,20049,20143,20303,20486,20618,20689,20798,20957,21115,21184,21261,21538,21719,21847,21983,22176,22307,22514,22708,22955,23291,23506,23720,23971,24248,24540,24841,25097,25383,25544,25676,25760,25824,25866,25864,25876,25889,25892,25895,25861,25852,25787,25769,25740,25690,25688,25671,25631,25586,25587,25548,25528,25465,25449,25474,25372,25331,25330,25245,25196,25153,25075,25005,24982,24907,24822,24730,24673,24621,24560,24484,24413,24289,24234,24124,24019,23916,23817,23739,23610,23466,23390,23302,23205,23111,23054,22942,22805,22732,22670,22561,22440,22341,22247,22085,22004,21878,21774,21672,21573,
Net demand,22271,22131,22041,21947,21856,21772,21702,21624,21522,21421,21316,21263,21176,21120,20985,20955,20871,20796,20746,20658,20591,20592,20522,20523,20458,20394,20309,20254,20184,20152,20108,20058,20036,19961,19928,19991,20040,20115,20147,20150,20094,20130,20170,20215,20224,20255,20281,20329,20383,20376,20402,20446,20480,20503,20507,20550,20610,20631,20672,20732,20827,20942,21043,21156,21259,21288,21381,21525,21631,21734,21835,21938,22067,22213,22448,22566,22649,22677,22690,22649,22524,22394,22164,21878,21569,21210,20866,20475,19980,19479,19002,18489,17984,17416,16927,16453,16302,15930,15527,15065,14757,14401,14290,14538,14599,14489,14338,13992,13455,12799,12408,12288,12099,11950,11784,11575,11456,11473,11492,11424,11364,10963,10734,10628,10733,10562,10500,10513,10553,10395,10294,10269,10166,10241,10104,9913,9832,9791,9855,9928,9931,9984,9962,9754,9672,9565,9571,9474,9335,9400,9383,9423,9270,9371,9304,9238,9151,9232,9380,9289,9171,9287,9229,9290,9264,9221,9331,9491,9641,10019,10201,10293,10366,10532,10643,10593,10689,10727,10856,11074,11362,12123,12755,12606,12620,12468,12442,12661,12951,13190,13372,13771,14154,14754,15080,15636,15845,16350,16928,17497,18101,18563,19030,19549,19996,20380,20777,21197,21608,22026,22342,22640,22965,23252,23572,23832,24083,24345,24493,24575,24658,24746,24749,24742,24786,24765,24767,24703,24690,24596,24542,24513,24429,24420,24400,24396,24341,24310,24291,24300,24321,24256,24282,24248,24159,24118,24067,23977,23943,23815,23736,23704,23694,23655,23570,23513,23437,23393,23322,23304,23229,23179,23155,23078,22966,22865,22782,22685,22558,22455,22346,22288,22160,22081,22006,21866,21789,21746,21714,21617,21560,21449,21334,21208,21095,20990,20859,20727,
