Net Demand 04/17/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21569,21372,21372,21372,21144,21144,21144,20943,20943,20943,20808,20808,20808,20703,20703,20703,20485,20485,20485,20419,20419,20419,20215,20215,20215,20199,20199,20199,20065,20065,20065,19901,19901,19901,19850,19850,19850,19883,19883,19883,19842,19842,19842,19770,19770,19770,19847,19847,19847,19958,19958,19958,20126,20126,20126,20374,20374,20374,20634,20634,20634,21083,21083,21083,21430,21430,21430,21956,21956,21956,22444,22444,22444,23027,23027,23027,23517,23517,23517,23856,23856,23856,24071,24071,24071,24382,24382,24382,24685,24685,24685,24710,24710,24710,24450,24450,24450,24275,24275,24275,24137,24137,24137,23852,23852,23852,23613,23613,23613,23390,23390,23390,23214,23214,23214,23129,23129,23129,22740,22740,22740,22697,22697,22697,22524,22524,22524,22354,22354,22354,22174,22174,22174,22087,22087,22087,22062,22062,22062,21947,21947,21947,21896,21896,21896,21905,21905,21905,21835,21835,21835,21918,21918,21918,22088,22088,22088,22089,22089,22089,22112,22112,22112,22165,22165,22165,22374,22374,22374,22437,22437,22437,22450,22450,22450,22542,22542,22542,22675,22675,22675,22719,22719,22719,22808,22808,22808,22913,22913,22913,23129,23129,23129,23209,23209,23209,23409,23409,23409,23680,23680,23680,23955,23955,23955,24229,24229,24229,24377,24377,24377,24680,24680,24680,25131,25131,25131,25389,25389,25389,25571,25571,25571,25714,25714,25714,26504,26504,26504,26611,26611,26611,27002,27002,27002,27536,27536,27536,27777,27777,27777,27917,27917,27917,27939,27939,27939,27615,27615,27615,27145,27145,27145,26888,26888,26888,26552,26552,26552,26249,26249,26249,25836,25836,25836,25229,25229,25229,24676,24676,24676,24348,24348,24348,23895,23895,23895,23261,23261,23261,23053,23053,23053,22669,22669,22669,22247,22247,22247
Demand (5 min. avg.),21514,21458,21424,21365,21299,21225,21113,21027,21033,20962,20885,20835,20747,20775,20724,20690,20590,20493,20490,20473,20455,20407,20316,20296,20259,20212,20130,20033,19994,19997,19996,19978,19980,19946,19913,19909,19849,19845,19805,19795,19829,19809,19776,19713,19756,19793,19783,19808,19822,19910,20069,20181,20207,20236,20227,20312,20421,20405,20493,20474,20623,20836,21157,21310,21464,21552,21651,21816,21933,21997,22118,22202,22382,22801,23104,23285,23440,23517,23642,23670,23728,23744,23797,23951,24086,24245,24393,24446,24455,24490,24477,24388,24369,24297,24268,24210,24158,24171,24129,24083,24065,23995,23856,23713,23712,23652,23531,23465,23437,23533,23409,23291,23186,23111,23069,22995,23009,23009,22954,22809,22659,22671,22688,22564,22452,22424,22353,22368,22330,22227,22278,22246,22199,22149,22108,22113,22034,22027,21991,22018,22054,22062,22041,21993,21905,21889,21956,21987,21934,22004,21993,21979,21948,21939,21990,21951,21975,22032,22050,22101,22157,22190,22197,22244,22291,22314,22341,22283,22259,22386,22382,22420,22448,22528,22546,22550,22581,22602,22594,22659,22732,22736,22696,22822,22869,22924,22937,22936,22980,23046,23086,23184,23258,23294,23405,23472,23520,23625,23682,23770,23854,23965,24068,24183,24232,24279,24341,24469,24581,24693,24725,24918,25019,25159,25266,25387,25405,25358,25321,25419,25615,25823,25927,26049,26121,26191,26244,26323,26406,26526,26620,26695,26814,26918,27030,27218,27394,27470,27669,27776,27877,27878,27903,27779,27629,27531,27730,27538,27455,27381,27391,27248,27179,27089,26980,26868,26787,26704,26500,26413,26278,26137,25943,25755,25635,25504,25348,25231,25164,24957,24718,24418,24239,24254,24169,23956,23851,23697,23574,23423,23243,23013,22941,22804,22701,22590,22438,22251,
Net demand,18122,18070,18004,17971,17877,17779,17694,17627,17593,17592,17531,17484,17320,17307,17269,17206,17105,17028,16974,17046,17115,17076,17022,17011,17042,17072,17054,17037,17082,17119,17158,17172,17125,17100,17076,17088,17063,17067,17051,16942,16931,16852,16743,16610,16555,16512,16497,16484,16573,16678,16900,17112,17193,17237,17254,17263,17298,17335,17343,17341,17422,17607,17879,18157,18350,18476,18552,18712,18893,18952,19081,19217,19410,19845,20326,20642,20936,21134,21237,21287,21197,21060,20872,20798,20660,20595,20415,20190,19869,19510,19115,18617,18177,17693,17264,16845,16336,16009,15641,15342,15060,14784,14426,14040,13913,13744,13456,13238,12995,13064,12881,12750,12612,12378,12224,12142,12021,12021,12003,11761,11519,11447,11428,11302,11109,11087,10913,10906,10858,10785,10847,10926,11004,10614,10358,10274,10156,10124,10207,10211,10352,10502,10543,10636,10576,10724,10745,10590,10332,10203,10193,10173,10134,10188,10184,10297,10241,10332,10390,10411,10495,10531,10508,10607,10583,10617,10661,10620,10554,10563,10581,10599,10649,10740,10796,11055,11140,11197,11235,11208,11323,11508,11682,11727,11913,11971,11881,11830,12042,12124,12085,12103,12138,12532,12807,12943,13210,13368,13401,13385,13477,13570,13693,13922,14149,14760,15316,15632,15994,15915,15989,16310,16748,17202,17673,18229,18690,19065,19441,19921,20471,21145,21722,22263,22782,23253,23768,24146,24517,24807,25050,25200,25356,25553,25717,25892,26082,26168,26351,26464,26576,26591,26507,26399,26094,25823,25870,25759,25540,25371,25308,25163,24988,24848,24705,24617,24542,24577,24416,24347,24221,24148,24089,23969,23869,23759,23680,23636,23587,23532,23372,23096,22897,22854,22861,22705,22575,22408,22251,22106,21969,21762,21654,21600,21452,21398,21319,21163,
