Net Demand 03/20/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21950,21706,21706,21706,21511,21511,21511,21246,21246,21246,20983,20983,20983,20692,20692,20692,20508,20508,20508,20167,20167,20167,19959,19959,19959,19705,19705,19705,19569,19569,19569,19527,19527,19527,19496,19496,19496,19477,19477,19477,19464,19464,19464,19471,19471,19471,19511,19511,19511,19708,19708,19708,19795,19795,19795,19975,19975,19975,20178,20178,20178,20595,20595,20595,20960,20960,20960,21270,21270,21270,21722,21722,21722,22545,22545,22545,22926,22926,22926,23233,23233,23233,23248,23248,23248,23575,23575,23575,23485,23485,23485,23471,23471,23471,23486,23486,23486,23646,23646,23646,23567,23567,23567,23227,23227,23227,22574,22574,22574,22470,22470,22470,22082,22082,22082,21742,21742,21742,21456,21456,21456,21217,21217,21217,21008,21008,21008,20835,20835,20835,20851,20851,20851,20495,20495,20495,20310,20310,20310,20200,20200,20200,20166,20166,20166,20154,20154,20154,20187,20187,20187,20113,20113,20113,20347,20347,20347,20339,20339,20339,20423,20423,20423,20418,20418,20418,20458,20458,20458,20496,20496,20496,20437,20437,20437,20450,20450,20450,20389,20389,20389,20325,20325,20325,20159,20159,20159,20312,20312,20312,20279,20279,20279,20300,20300,20300,20492,20492,20492,20527,20527,20527,20803,20803,20803,20983,20983,20983,21547,21547,21547,22052,22052,22052,22663,22663,22663,22952,22952,22952,23291,23291,23291,23853,23853,23853,24379,24379,24379,24881,24881,24881,25562,25562,25562,25913,25913,25913,25823,25823,25823,25398,25398,25398,25182,25182,25182,25142,25142,25142,24842,24842,24842,24515,24515,24515,24492,24492,24492,24204,24204,24204,23878,23878,23878,23523,23523,23523,23187,23187,23187,22804,22804,22804,22389,22389,22389,22117,22117,22117,21790,21790,21790,21513,21513,21513,21170,21170,21170
Demand (5 min. avg.),21752,21735,21666,21560,21414,21375,21274,21209,21122,21031,20906,20762,20635,20527,20445,20328,20211,20164,20099,20040,20008,19927,19867,19837,19796,19754,19722,19706,19661,19634,19608,19593,19577,19521,19543,19505,19486,19492,19527,19486,19462,19448,19444,19478,19510,19482,19510,19523,19536,19611,19690,19732,19761,19803,19849,19912,19961,20009,20104,20135,20211,20411,20573,20684,20796,20898,20989,21102,21415,21520,21723,21800,21838,22046,22300,22434,22597,22721,22743,22819,22948,23021,23077,23104,23214,23287,23344,23381,23420,23457,23468,23477,23576,23601,23651,23593,23510,23484,23436,23366,23271,23226,23128,23011,22898,22800,22726,22618,22462,22457,22288,22204,22114,21957,21848,21740,21674,21516,21515,21432,21330,21261,21259,21166,21054,21070,21031,21019,20941,20883,20767,20677,20559,20458,20403,20418,20308,20304,20307,20288,20241,20232,20217,20289,20270,20157,20100,20189,20344,20384,20346,20307,20303,20316,20311,20349,20331,20326,20346,20382,20384,20372,20376,20389,20371,20452,20488,20450,20395,20395,20389,20370,20254,20340,20340,20305,20238,20255,20219,20207,20150,20074,19994,20004,20022,20024,20025,20072,20108,20149,20218,20258,20325,20258,20273,20312,20352,20405,20445,20760,20929,21018,21087,21205,21315,21379,21452,21575,21729,21875,22016,22147,22225,22390,22531,22666,22800,22869,22997,23130,23285,23515,23655,23760,23921,24072,24242,24384,24533,24672,24877,25042,25243,25382,25537,25680,25688,25672,25659,25433,25279,25308,25411,25364,25341,25297,25284,25207,25139,24749,24712,24800,24711,24611,24650,24606,24519,24448,24375,24274,24184,24107,24000,23880,23795,23669,23566,23431,23253,23166,23063,22966,22876,22760,22613,22516,22369,22216,22094,21975,21870,21751,21674,21530,21409,21295,21211,21097,21013
Net demand,21108,21054,21034,20956,20831,20730,20627,20575,20482,20409,20316,20184,20079,19975,19903,19803,19704,19626,19593,19533,19506,19465,19400,19380,19331,19330,19290,19270,19234,19178,19155,19156,19125,19075,19078,19077,19050,19066,19094,19116,19101,19058,19036,19039,19086,19086,19130,19146,19177,19222,19298,19349,19391,19422,19464,19525,19578,19616,19684,19777,19829,19985,20213,20325,20453,20572,20706,20804,21020,21231,21425,21545,21624,21714,22025,22194,22335,22498,22543,22591,22735,22821,22879,22884,22909,22949,22898,22813,22732,22566,22300,22068,21990,21854,21693,21337,20922,20522,20133,19787,19259,18792,18177,17529,17094,16675,16220,15792,15288,15369,15220,15044,14753,14444,14059,13962,13581,13788,13661,13462,13179,12877,12700,12548,12499,12343,12232,12270,12418,12689,12631,12303,12171,11900,11752,11775,11891,11989,12069,12106,12269,12366,12416,12170,11902,11882,11957,11989,12057,12111,12014,11917,11741,11697,11739,11973,11914,11790,11791,11894,12070,12320,12487,12618,12657,12667,12791,12944,12959,13067,13148,13146,12848,13081,13291,13624,13869,13994,14152,14227,14392,14364,14457,14544,14780,15013,15127,15325,15505,15622,15842,16057,16354,16451,16606,16624,16683,16849,17003,17318,17827,17977,18071,18252,18436,18575,18655,18851,19108,19333,19645,19972,20255,20422,20731,21041,21353,21682,21956,22236,22475,22821,23113,23308,23528,23766,24002,24212,24365,24543,24751,24897,25106,25284,25411,25598,25655,25624,25620,25508,25266,25217,25369,25313,25281,25233,25226,25136,25082,24777,24600,24661,24644,24532,24498,24491,24418,24360,24291,24200,24078,24010,23905,23812,23703,23593,23492,23354,23209,23069,22941,22854,22747,22639,22533,22404,22294,22136,22007,21880,21779,21661,21567,21444,21310,21191,21060,20997,20863
