Net Demand 05/26/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,24575,24091,24091,24091,23762,23762,23762,23357,23357,23357,22993,22993,22993,22600,22600,22600,22325,22325,22325,22127,22127,22127,21825,21825,21825,21652,21652,21652,21444,21444,21444,21330,21330,21330,21143,21143,21143,21078,21078,21078,21008,21008,21008,20926,20926,20926,20926,20926,20926,21024,21024,21024,21152,21152,21152,21219,21219,21219,21379,21379,21379,21749,21749,21749,21945,21945,21945,21972,21972,21972,21998,21998,21998,22468,22468,22468,22765,22765,22765,23008,23008,23008,23163,23163,23163,23516,23516,23516,23571,23571,23571,23757,23757,23757,23829,23829,23829,24233,24233,24233,24524,24524,24524,24693,24693,24693,24826,24826,24826,24943,24943,24943,25081,25081,25081,25215,25215,25215,25546,25546,25546,25754,25754,25754,25998,25998,25998,26307,26307,26307,26631,26631,26631,27041,27041,27041,27384,27384,27384,27737,27737,27737,28056,28056,28056,28579,28579,28579,29075,29075,29075,29610,29610,29610,30166,30166,30166,30741,30741,30741,31231,31231,31231,31667,31667,31667,32144,32144,32144,32613,32613,32613,33078,33078,33078,33524,33524,33524,33946,33946,33946,34308,34308,34308,34825,34825,34825,35512,35512,35512,35836,35836,35836,36125,36125,36125,36432,36432,36432,36646,36646,36646,36833,36833,36833,36963,36963,36963,37218,37218,37218,37447,37447,37447,37608,37608,37608,37552,37552,37552,37642,37642,37642,37766,37766,37766,37664,37664,37664,37338,37338,37338,37024,37024,37024,36788,36788,36788,36572,36572,36572,36375,36375,36375,36093,36093,36093,35635,35635,35635,35811,35811,35811,34848,34848,34848,35425,35425,35425,33546,33546,33546,32856,32856,32856,31777,31777,31777,31174,31174,31174,30478,30478,30478,29779,29779,29779,29109,29109,29109,28634,28634,28634,27944,27944,27944,27316,27316,27316
Demand (5 min. avg.),24269,24144,24127,23985,23833,23714,23534,23361,23298,23189,23041,22893,22767,22720,22678,22566,22401,22306,22278,22193,22102,21909,21864,21823,21719,21677,21649,21606,21522,21399,21420,21332,21306,21181,21128,21154,21117,21107,21080,21056,21075,21057,21022,20914,20908,20949,20930,20929,20893,20965,21039,21100,21126,21117,21142,21204,21214,21163,21218,21305,21336,21488,21609,21751,21845,21915,21938,22000,21998,21956,21940,22052,22093,22302,22494,22572,22637,22619,22694,22845,22917,22967,22976,23096,23219,23391,23581,23684,23738,23715,23751,23885,23933,23989,24032,24093,24142,24191,24311,24440,24476,24520,24492,24557,24614,24649,24684,24714,24768,24803,24898,24971,25056,25076,25059,25134,25291,25332,25392,25397,25529,25671,25798,25881,25944,26063,26159,26253,26415,26508,26626,26657,26764,26994,27128,27277,27277,27433,27644,27759,27856,27936,28146,28313,28421,28575,28669,28880,29044,29247,29402,29604,29780,29883,30044,30309,30481,30609,30750,30889,31135,31299,31507,31643,31760,31896,32029,32249,32431,32589,32702,32841,32984,33247,33450,33593,33656,33815,34061,34259,34397,34511,34642,34776,34850,35012,35193,35322,35431,35548,35705,35815,35925,35988,36078,36149,36305,36436,36450,36522,36714,36817,36943,36962,37054,37061,37059,37117,37202,37354,37519,37536,37670,37718,37778,37847,37867,37758,37709,37754,37733,37802,37869,37876,37857,37767,37741,37704,37685,37543,37333,37293,37218,37108,36977,36858,36740,36583,36454,36404,36264,36146,36000,35961,36008,35931,35863,35698,35602,35553,35413,35266,35066,34934,34694,34502,34382,34190,33994,33704,33430,33300,33094,32865,32589,32261,32042,31745,31527,31317,31113,30829,30505,30346,30119,29879,29571,29213,29061,28822,28645,28420,28199,27951,27689,27515,27387,27151,
Net demand,22681,22495,22436,22332,22183,21992,21835,21579,21437,21354,21166,21039,20881,20828,20800,20709,20571,20419,20397,20262,20166,20010,19859,19845,19747,19704,19636,19634,19626,19525,19469,19440,19377,19294,19209,19228,19237,19214,19256,19216,19265,19264,19260,19227,19149,19259,19212,19200,19151,19190,19285,19413,19513,19596,19687,19779,19848,19828,19808,19910,19976,20063,20198,20371,20516,20617,20640,20701,20732,20688,20626,20690,20682,20651,20720,20615,20467,20196,19896,19666,19397,19130,18749,18468,18201,18011,17798,17525,17194,16870,16490,16242,15989,15792,15580,15416,15309,15186,15094,15132,15012,14999,14850,14790,14790,14715,14679,14615,14591,14590,14588,14630,14641,14645,14580,14572,14673,14716,14725,14700,14742,14848,14951,15013,14997,15110,15161,15204,15318,15421,15508,15520,15569,15746,15921,16034,16101,16158,16349,16476,16601,16671,16798,17018,17129,17248,17362,17521,17723,17889,18035,18248,18421,18549,18673,18916,19111,19245,19425,19521,19746,19926,20148,20308,20425,20544,20638,20866,21080,21228,21407,21492,21649,21896,22146,22326,22464,22550,22806,23182,23339,23431,23587,23751,23844,23954,24217,24348,24483,24630,24813,24972,25077,25174,25283,25399,25589,25926,26091,26206,26477,26717,26932,26958,27069,27271,27338,27502,27658,27844,28048,28227,28445,28687,28937,29247,29560,29883,30158,30525,30905,31275,31646,31956,32333,32654,32978,33338,33724,34035,34168,34429,34702,34794,34808,34807,34788,34726,34607,34620,34476,34340,34202,34097,34102,34033,33927,33763,33578,33486,33337,33158,32965,32765,32543,32284,32178,31995,31814,31532,31233,31069,30896,30689,30456,30138,29884,29641,29413,29203,28975,28721,28348,28122,27907,27630,27343,26929,26685,26476,26223,25993,25759,25479,25178,24929,24748,24518,
