Net Demand 01/17/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21026,20786,20786,20786,20549,20549,20549,20351,20351,20351,20048,20048,20048,19840,19840,19840,19660,19660,19660,19527,19527,19527,19352,19352,19352,19207,19207,19207,19095,19095,19095,19077,19077,19077,18923,18923,18923,18936,18936,18936,18914,18914,18914,18953,18953,18953,18979,18979,18979,19192,19192,19192,19334,19334,19334,19622,19622,19622,19875,19875,19875,20477,20477,20477,20877,20877,20877,21269,21269,21269,21801,21801,21801,22686,22686,22686,23394,23394,23394,23834,23834,23834,24450,24450,24450,24971,24971,24971,25195,25195,25195,25355,25355,25355,25345,25345,25345,25503,25503,25503,25554,25554,25554,25673,25673,25673,25699,25699,25699,25935,25935,25935,25922,25922,25922,25921,25921,25921,25894,25894,25894,26000,26000,26000,25942,25942,25942,25981,25981,25981,25951,25951,25951,25976,25976,25976,25927,25927,25927,25937,25937,25937,25934,25934,25934,25854,25854,25854,25834,25834,25834,25790,25790,25790,25698,25698,25698,25638,25638,25638,25645,25645,25645,25571,25571,25571,25665,25665,25665,25614,25614,25614,25624,25624,25624,25743,25743,25743,25815,25815,25815,25611,25611,25611,25704,25704,25704,25872,25872,25872,25843,25843,25843,26089,26089,26089,26280,26280,26280,26399,26399,26399,26760,26760,26760,27365,27365,27365,28037,28037,28037,28466,28466,28466,28572,28572,28572,28284,28284,28284,28229,28229,28229,28100,28100,28100,27954,27954,27954,27747,27747,27747,27592,27592,27592,27333,27333,27333,27315,27315,27315,27066,27066,27066,26815,26815,26815,26534,26534,26534,26271,26271,26271,25926,25926,25926,25558,25558,25558,25116,25116,25116,24686,24686,24686,24159,24159,24159,23712,23712,23712,23332,23332,23332,22750,22750,22750,22261,22261,22261,21907,21907,21907,21594,21594,21594,21204,21204,21204
Demand (5 min. avg.),20902,20871,20828,20720,20594,20486,20403,20361,20263,20207,20085,19994,19958,19924,19866,19791,19669,19667,19571,19538,19507,19415,19369,19268,19229,19312,19278,19188,19102,19118,19005,18993,18979,18958,18869,18904,18938,18958,18993,19014,18941,18919,18897,18950,18946,18913,18895,18954,19083,19212,19311,19332,19366,19443,19476,19585,19649,19678,19834,19942,20035,20246,20372,20640,20742,20904,21041,21182,21308,21425,21641,21740,21911,22221,22601,22755,23043,23359,23571,23803,23998,24105,24292,24468,24711,24884,25150,25231,25281,25350,25347,25387,25385,25379,25311,25355,25449,25498,25621,25667,25711,25709,25696,25615,25640,25696,25661,25857,25951,25915,25965,26056,26016,25967,25956,25927,25745,25787,25806,26062,26101,26050,26107,26102,26044,26132,26081,26083,26029,25971,25988,26031,26025,26023,26042,25995,26013,26017,26004,25953,25941,25919,25869,25898,25936,25920,25812,25735,25784,25749,25686,25711,25701,25712,25707,25654,25656,25566,25603,25584,25681,25656,25633,25603,25510,25566,25617,25623,25663,25802,25760,25756,25815,25798,25753,25677,25692,25648,25662,25581,25565,25643,25705,25764,25693,25671,25697,25852,25829,25811,25855,25851,25884,25887,25896,25902,25946,26061,26183,26286,26366,26442,26603,26769,26955,27132,27280,27505,27731,27872,28013,28124,28240,28303,28352,28377,28415,28304,28291,28205,28205,28175,28148,28114,28058,28019,28043,27963,27896,27763,27684,27651,27582,27622,27585,27518,27460,27412,27359,27308,27244,27159,27030,26979,26917,26848,26808,26666,26560,26488,26402,26352,26204,26073,25870,25764,25598,25528,25432,25257,25125,24953,24769,24665,24642,24539,24334,23915,23856,23694,23589,23361,23250,23026,22848,22642,22522,22403,22279,22138,21966,21907,21793,21622,21505,21379,21246,21169,
Net demand,19172,19088,18955,18843,18663,18547,18386,18311,18167,18066,17982,17886,17835,17831,17771,17703,17570,17462,17355,17326,17282,17178,17114,16996,16916,16898,16880,16841,16738,16789,16770,16692,16738,16730,16681,16717,16849,16942,17022,17117,17087,17106,17064,17174,17216,17305,17319,17359,17490,17648,17786,17844,17914,18001,18103,18217,18299,18307,18434,18584,18743,18882,19111,19280,19509,19661,19823,19954,20102,20216,20396,20556,20706,20938,21309,21548,21673,22018,22243,22452,22662,22820,22981,23116,23315,23393,23594,23679,23719,23773,23849,23850,23650,23422,23185,22998,22814,22675,22692,22645,22581,22601,22638,22445,22358,22585,22525,22355,22622,22581,22298,22086,21778,21586,21299,21087,20989,21042,20879,20772,20824,20688,20566,20733,20648,20811,20802,20860,21022,20916,20879,20928,20773,20853,21092,21294,21541,21600,21654,21628,21395,21377,21443,21624,21230,21197,21103,20845,20803,20839,20799,20628,20479,20236,20014,19789,19744,19606,19559,19526,19520,19273,19176,19133,19499,19681,19829,19757,19775,20244,20637,20750,20942,21327,21536,21497,21476,21663,21812,21980,22006,22117,22245,22399,22441,22504,22435,22775,22885,22857,22828,22901,23015,23185,23181,23170,23309,23435,23595,23845,24017,24171,24351,24526,24637,24789,24870,24997,25176,25329,25450,25564,25579,25618,25626,25706,25735,25782,25692,25569,25543,25414,25337,25235,25129,25085,25101,24979,24937,24830,24746,24693,24719,24700,24687,24665,24605,24547,24447,24393,24339,24271,24231,24022,23928,23716,23635,23470,23343,23259,23202,23128,22978,22825,22621,22426,22277,22129,21978,21838,21694,21573,21445,21315,21323,21281,21367,20870,20674,20537,20304,20010,19808,19677,19471,19315,19164,19064,18940,18813,18714,18580,18553,18534,18389,18327,18154,18032,
