Net Demand 02/21/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21177,21373,21373,21373,21208,21208,21208,21615,21615,21615,20797,20797,20797,20279,20279,20279,20419,20419,20419,20175,20175,20175,20079,20079,20079,19986,19986,19986,19906,19906,19906,19829,19829,19829,19785,19785,19785,19817,19817,19817,19769,19769,19769,19795,19795,19795,19824,19824,19824,20050,20050,20050,20282,20282,20282,20442,20442,20442,20703,20703,20703,21267,21267,21267,21699,21699,21699,22147,22147,22147,22567,22567,22567,23424,23424,23424,23931,23931,23931,24355,24355,24355,24590,24590,24590,24897,24897,24897,24938,24938,24938,24789,24789,24789,24644,24644,24644,24504,24504,24504,24497,24497,24497,24140,24140,24140,23866,23866,23866,23507,23507,23507,23265,23265,23265,23021,23021,23021,22825,22825,22825,22800,22800,22800,22619,22619,22619,22533,22533,22533,22481,22481,22481,22639,22639,22639,22566,22566,22566,22595,22595,22595,22361,22361,22361,22151,22151,22151,22121,22121,22121,22160,22160,22160,22350,22350,22350,22527,22527,22527,22634,22634,22634,22642,22642,22642,22717,22717,22717,22807,22807,22807,22959,22959,22959,23003,23003,23003,23206,23206,23206,23408,23408,23408,23633,23633,23633,23880,23880,23880,24049,24049,24049,24307,24307,24307,24603,24603,24603,24876,24876,24876,25161,25161,25161,25497,25497,25497,25899,25899,25899,26601,26601,26601,27395,27395,27395,27394,27394,27394,27479,27479,27479,27436,27436,27436,27218,27218,27218,26885,26885,26885,26744,26744,26744,26588,26588,26588,26420,26420,26420,26155,26155,26155,25897,25897,25897,25657,25657,25657,25438,25438,25438,25179,25179,25179,24956,24956,24956,24624,24624,24624,24345,24345,24345,23940,23940,23940,23566,23566,23566,23209,23209,23209,22820,22820,22820,22471,22471,22471,22122,22122,22122,21765,21765,21765,21451,21451,21451
Demand (5 min. avg.),21367,21253,21215,21192,21154,21077,21008,20904,20810,20776,20724,20701,20637,20551,20492,20475,20388,20307,20263,20243,20212,20147,20105,20055,20035,20000,19968,19928,19914,19889,19881,19843,19836,19828,19794,19742,19759,19764,19789,19783,19783,19817,19783,19790,19829,19847,19866,19916,19947,20058,20130,20203,20220,20239,20275,20444,20518,20567,20618,20727,20828,21044,21253,21425,21535,21639,21781,21944,22095,22208,22378,22531,22683,23077,23431,23675,23865,24004,24110,24185,24304,24406,24525,24582,24596,24791,24970,24983,24994,25004,24968,24929,24873,24799,24730,24671,24604,24652,24626,24606,24448,24326,24198,24104,23965,23856,23755,23689,23554,23533,23438,23371,23278,23234,23170,23134,23007,23018,22957,22868,22704,22679,22813,22753,22738,22716,22730,22722,22729,22730,22674,22710,22734,22738,22739,22619,22519,22492,22418,22331,22289,22229,22237,22171,22150,22134,22090,22044,22018,22115,22132,22215,22234,22314,22377,22614,22382,22356,22331,22333,22410,22459,22538,22563,22563,22618,22651,22700,22746,22771,22804,22862,22898,22862,22910,22962,23014,23066,23158,23320,23360,23333,23390,23428,23508,23571,23690,23747,23859,23919,23959,24155,24252,24329,24368,24455,24539,24655,24782,24872,24953,25065,25187,25311,25426,25540,25623,25759,25950,26085,26232,26408,26520,26691,26832,27045,27213,27260,27292,27359,27382,27368,27379,27331,27302,27272,27177,27151,27119,27064,26931,26892,26860,26796,26721,26671,26585,26536,26455,26408,26344,26227,26174,26113,26025,25934,25883,25804,25734,25601,25561,25489,25388,25328,25222,25138,25054,24960,24847,24794,24666,24579,24501,24360,24258,24075,23976,23854,23724,23601,23494,23332,23174,23065,23022,22862,22725,22579,22427,22308,22135,22069,21951,21860,21718,21589,21504,21359,21274
Net demand,21191,21062,21029,20998,20977,20883,20810,20711,20587,20532,20484,20462,20396,20317,20218,20222,20175,20071,20011,20022,19977,19951,19908,19913,19884,19873,19847,19818,19763,19739,19702,19692,19659,19660,19638,19594,19594,19609,19640,19646,19663,19670,19671,19654,19690,19716,19743,19776,19833,19910,20017,20084,20120,20099,20155,20262,20364,20432,20433,20546,20617,20796,21010,21186,21274,21401,21490,21651,21812,21942,22069,22226,22373,22631,23050,23320,23494,23681,23767,23823,23858,23916,23899,23871,23671,23623,23635,23476,23340,23127,22934,22600,22297,22005,21311,20694,20295,19958,19614,19145,18291,18047,17809,17339,16843,16569,16433,16377,16209,16125,15902,15467,15369,15154,14968,14914,14833,14882,14910,14905,14907,14728,14685,14655,14716,15034,14865,14795,14850,14970,15003,14959,14995,15023,15112,14938,14842,14717,14621,14518,14449,14598,14608,14587,14465,14336,14270,14208,14130,14211,14177,14088,14097,14183,14254,14425,14578,14319,14177,14355,14420,14481,14643,14768,15054,15002,14882,14907,14959,15022,15063,15051,15251,15362,15288,15473,15758,15899,16182,16155,16538,16610,16687,17036,17522,17720,17905,18364,18637,18906,19251,19555,19937,20309,20582,20816,21135,21430,21848,22253,22668,23122,23560,24075,24425,24768,24986,25233,25495,25747,25905,26113,26258,26359,26497,26660,26827,26916,26954,27021,27052,27078,27038,27031,27008,26960,26849,26776,26745,26770,26634,26496,26393,26339,26266,26281,26212,26130,26041,26018,25933,25843,25728,25679,25638,25528,25425,25258,25048,24830,24691,24703,24757,24725,24694,24627,24561,24456,24360,24271,24167,24073,24028,23910,23788,23638,23509,23383,23270,23161,23072,22952,22745,22600,22497,22399,22269,22151,22045,21967,21797,21713,21586,21497,21359,21227,21105,20968,20877
