Net Demand 04/25/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,23195,22839,22839,22839,22472,22472,22472,22063,22063,22063,21751,21751,21751,21433,21433,21433,21156,21156,21156,20843,20843,20843,20518,20518,20518,20316,20316,20316,20121,20121,20121,19915,19915,19915,19775,19775,19775,19640,19640,19640,19485,19485,19485,19330,19330,19330,19224,19224,19224,19222,19222,19222,19202,19202,19202,19105,19105,19105,19118,19118,19118,19239,19239,19239,19306,19306,19306,19324,19324,19324,19417,19417,19417,19580,19580,19580,19413,19413,19413,19123,19123,19123,19036,19036,19036,19200,19200,19200,19268,19268,19268,19235,19235,19235,19257,19257,19257,19230,19230,19230,19344,19344,19344,19289,19289,19289,19064,19064,19064,19413,19413,19413,19436,19436,19436,19544,19544,19544,19587,19587,19587,19675,19675,19675,19793,19793,19793,19983,19983,19983,20209,20209,20209,20128,20128,20128,20323,20323,20323,20504,20504,20504,20648,20648,20648,20883,20883,20883,21022,21022,21022,21363,21363,21363,21642,21642,21642,21944,21944,21944,22318,22318,22318,22646,22646,22646,22998,22998,22998,23417,23417,23417,23782,23782,23782,24104,24104,24104,24480,24480,24480,24933,24933,24933,25341,25341,25341,25809,25809,25809,26103,26103,26103,26381,26381,26381,26725,26725,26725,27201,27201,27201,27627,27627,27627,27786,27786,27786,28250,28250,28250,28519,28519,28519,29129,29129,29129,29200,29200,29200,29424,29424,29424,29320,29320,29320,29285,29285,29285,29255,29255,29255,29383,29383,29383,29368,29368,29368,29272,29272,29272,29162,29162,29162,29022,29022,29022,28608,28608,28608,28105,28105,28105,27724,27724,27724,27497,27497,27497,26962,26962,26962,26470,26470,26470,25836,25836,25836,25433,25433,25433,24949,24949,24949,24442,24442,24442,23918,23918,23918,23316,23316,23316,22860,22860,22860,22395,22395,22395
Demand (5 min. avg.),22907,22802,22787,22685,22582,22450,22283,22207,22064,21933,21785,21697,21567,21468,21372,21246,21126,21013,20917,20818,20760,20665,20612,20510,20437,20342,20300,20219,20172,20101,20037,19942,19890,19831,19770,19691,19643,19596,19553,19491,19422,19395,19335,19307,19279,19212,19210,19186,19163,19144,19160,19154,19149,19125,19118,19111,19108,19098,19095,19105,19113,19186,19231,19243,19258,19290,19313,19314,19335,19356,19368,19352,19352,19423,19415,19330,19311,19255,19197,19186,19133,19131,19128,19096,19078,19136,19193,19153,19175,19148,19090,18978,18937,19089,19106,19082,19053,19181,19303,19281,19196,19105,19114,19228,19257,19247,19229,19224,19201,19273,19461,19449,19403,19377,19362,19354,19377,19382,19412,19412,19449,19538,19557,19593,19647,19720,19768,19698,19661,19707,19737,19812,19865,19950,20033,20056,20097,20180,20215,20304,20383,20372,20375,20518,20673,20792,20896,20948,21025,21131,21215,21289,21392,21524,21630,21739,21850,21996,22047,22176,22282,22386,22480,22648,22743,22856,22932,23076,23187,23306,23360,23547,23721,23872,23983,24147,24316,24444,24575,24713,24806,24923,25070,25230,25369,25487,25613,25735,25862,25904,25979,26211,26425,26513,26637,26776,26923,27027,27178,27230,27328,27618,27767,27882,28012,27986,28116,28403,28571,28655,28790,28918,28981,29096,29210,29318,29314,29298,29189,29274,29357,29363,29354,29354,29380,29496,29440,29437,29420,29338,29263,29189,29126,29075,29019,29018,29048,29116,29140,29164,29187,29118,29060,28851,28762,28737,28661,28467,28400,28390,28269,28129,27971,27824,27689,27552,27414,27279,27136,26946,26809,26658,26477,26299,26089,25900,25701,25548,25381,25216,25060,24852,24710,24538,24366,24180,23997,23811,23655,23470,23375,23189,23019,22838,22682,22535,22384,22235,22085
Net demand,21068,21005,21027,20956,20881,20803,20684,20571,20502,20343,20221,20093,20025,19954,19847,19700,19515,19372,19259,19128,18993,18890,18760,18619,18469,18325,18215,18141,18107,18062,18033,17965,17922,17820,17765,17732,17686,17622,17586,17541,17462,17471,17407,17393,17404,17371,17371,17418,17468,17542,17635,17718,17768,17788,17815,17833,17880,17912,17985,18068,18120,18195,18277,18363,18394,18504,18539,18569,18548,18569,18607,18635,18622,18699,18752,18695,18614,18485,18296,18087,17842,17565,17251,16919,16562,16237,15960,15691,15226,14775,14073,13398,12841,12559,12204,11767,11328,11047,10898,10648,10412,10032,9883,9895,9792,9736,9577,9502,9349,9308,9424,9397,9287,9202,9167,9028,9037,8980,9012,8950,8903,8833,8759,8832,8990,9063,9055,8950,8825,8830,8851,8871,8933,9011,9031,9100,9149,9206,9259,9308,9444,9507,9467,9529,9753,9711,9691,9732,9819,9934,9913,9918,10021,10156,10261,10357,10501,10599,10653,10731,10861,10948,11033,11169,11301,11419,11540,11654,11774,11881,11975,12111,12275,12434,12570,12805,12967,13146,13298,13441,13614,13742,13904,14172,14314,14411,14594,14797,14860,14958,15041,15210,15539,15704,15875,16010,16162,16273,16464,16656,16738,17061,17267,17494,17732,17799,18003,18441,18873,19144,19387,19750,20119,20728,21100,21301,21610,22089,22320,22807,23384,23770,24195,24586,24914,25389,25697,26047,26279,26423,26478,26485,26504,26484,26415,26499,26527,26549,26559,26602,26639,26620,26494,26341,26167,26089,26114,25813,25691,25731,25644,25502,25389,25234,25110,24963,24864,24742,24611,24473,24334,24215,24054,23883,23702,23530,23368,23187,23049,22846,22677,22438,22251,22099,21994,21870,21753,21619,21495,21364,21234,21067,20880,20692,20494,20288,20067,19807,19561
