Net Demand 06/12/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,25646,25172,25172,25172,24801,24801,24801,24361,24361,24361,23869,23869,23869,23462,23462,23462,23169,23169,23169,22972,22972,22972,22710,22710,22710,22484,22484,22484,22237,22237,22237,22054,22054,22054,21936,21936,21936,21904,21904,21904,21833,21833,21833,21730,21730,21730,21698,21698,21698,21812,21812,21812,21866,21866,21866,21946,21946,21946,22180,22180,22180,22565,22565,22565,22886,22886,22886,22901,22901,22901,22886,22886,22886,23458,23458,23458,23799,23799,23799,24343,24343,24343,24646,24646,24646,25075,25075,25075,25354,25354,25354,25523,25523,25523,25745,25745,25745,26082,26082,26082,26257,26257,26257,26349,26349,26349,26383,26383,26383,26672,26672,26672,26898,26898,26898,27214,27214,27214,27396,27396,27396,27677,27677,27677,27873,27873,27873,28161,28161,28161,28477,28477,28477,28793,28793,28793,29091,29091,29091,29162,29162,29162,29378,29378,29378,29601,29601,29601,30028,30028,30028,30383,30383,30383,30816,30816,30816,31167,31167,31167,31614,31614,31614,31983,31983,31983,32497,32497,32497,32825,32825,32825,33213,33213,33213,33515,33515,33515,33823,33823,33823,34168,34168,34168,34581,34581,34581,34916,34916,34916,35192,35192,35192,35386,35386,35386,35736,35736,35736,35938,35938,35938,36087,36087,36087,36316,36316,36316,36381,36381,36381,36531,36531,36531,36785,36785,36785,36364,36364,36364,36316,36316,36316,36583,36583,36583,36399,36399,36399,36127,36127,36127,35865,35865,35865,35616,35616,35616,35248,35248,35248,35163,35163,35163,35168,35168,35168,35115,35115,35115,34796,34796,34796,34287,34287,34287,33780,33780,33780,33109,33109,33109,32391,32391,32391,31504,31504,31504,30944,30944,30944,30194,30194,30194,29443,29443,29443,28549,28549,28549,28010,28010,28010,27322,27322,27322,26685,26685,26685
Demand (5 min. avg.),25396,25237,25082,24921,24786,24695,24506,24306,24170,24050,23907,23798,23623,23520,23452,23324,23250,23200,23113,23029,22936,22864,22763,22690,22559,22437,22397,22300,22231,22178,22114,22046,22021,22014,21996,21950,21897,21825,21789,21732,21695,21669,21657,21655,21660,21650,21668,21655,21632,21594,21634,21665,21698,21769,21801,21851,21860,22028,22047,22073,22144,22278,22491,22626,22686,22669,22706,22756,22801,22812,22796,22816,22946,23216,23451,23617,23825,23972,24044,24192,24308,24367,24445,24509,24571,24805,25063,25111,25186,25275,25340,25405,25543,25577,25615,25683,25796,25934,26081,26084,26162,26149,26215,26207,26254,26257,26290,26412,26473,26586,26640,26779,26856,26956,27036,27059,27123,27196,27301,27340,27451,27508,27623,27715,27782,27903,27950,28036,28239,28296,28412,28501,28624,28715,28820,28895,28962,28905,28959,29095,29214,29248,29321,29383,29451,29580,29712,29850,29904,29981,30115,30265,30396,30553,30644,30769,30885,31062,31230,31326,31417,31626,31777,31911,32062,32222,32338,32462,32596,32693,32848,32951,33171,33187,33252,33326,33479,33609,33770,33865,33920,34060,34262,34360,34542,34635,34744,34805,34908,34966,35022,35171,35337,35385,35461,35556,35684,35768,35813,35844,35899,36062,36138,36294,36319,36271,36272,36345,36391,36484,36528,36627,36666,36743,36758,36703,36627,36336,36304,36516,36536,36571,36590,36558,36559,36505,36481,36417,36387,36251,36122,36019,35936,35866,35781,35656,35558,35409,35344,35275,35265,35129,35091,35126,35139,35134,35098,35030,34993,34970,34880,34756,34655,34438,34276,34140,33862,33719,33565,33300,33082,32911,32687,32466,32231,31952,31707,31435,31159,30915,30668,30415,30127,29923,29625,29360,29112,28766,28551,28333,28108,27906,27707,27442,27240,27038,26816,26548,
Net demand,22968,22822,22719,22569,22458,22346,22209,22008,21883,21803,21696,21601,21486,21380,21342,21271,21196,21157,21122,21058,20990,20923,20854,20778,20677,20587,20579,20547,20502,20466,20435,20382,20375,20382,20395,20411,20399,20377,20344,20316,20243,20240,20251,20267,20328,20366,20366,20415,20391,20418,20465,20544,20626,20733,20821,20913,20968,21124,21223,21258,21322,21453,21727,21903,22015,22043,22109,22166,22205,22231,22255,22176,22194,22293,22431,22429,22372,22329,22158,21983,21857,21590,21334,21104,20832,20616,20579,20342,20008,19775,19504,19266,19084,18890,18648,18467,18319,18224,18201,18119,17941,17802,17646,17611,17501,17434,17346,17341,17324,17343,17337,17397,17388,17412,17433,17398,17368,17382,17427,17415,17431,17473,17581,17605,17637,17664,17703,17724,17838,17936,17976,18068,18148,18222,18305,18378,18408,18382,18379,18464,18577,18625,18662,18726,18735,18882,18990,19155,19257,19293,19400,19511,19670,19770,19862,20004,20094,20270,20478,20594,20637,20818,21005,21089,21195,21384,21528,21626,21739,21810,21998,22104,22328,22493,22491,22548,22688,22933,23068,23220,23300,23364,23544,23703,23840,24017,24161,24348,24464,24684,24761,24887,24989,25037,25092,25141,25330,25399,25484,25660,25742,25928,26119,26314,26450,26485,26671,26953,27044,27333,27575,27688,27711,27913,28099,28303,28440,28324,28403,28712,28925,29108,29442,29748,30104,30476,30819,31055,31232,31441,31556,31698,31833,32016,32161,32230,32319,32280,32291,32315,32314,32232,32190,32113,32103,32029,32020,31853,31764,31756,31693,31585,31469,31326,31149,31027,30832,30601,30539,30283,30071,29852,29637,29451,29249,29007,28802,28534,28242,27973,27699,27438,27204,26989,26726,26468,26240,25907,25681,25497,25256,25111,24917,24709,24464,24269,24057,23789,
