Net Demand 06/06/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,23116,22905,22905,22905,22621,22621,22621,22322,22322,22322,22073,22073,22073,21848,21848,21848,21625,21625,21625,21411,21411,21411,21205,21205,21205,21079,21079,21079,20908,20908,20908,20741,20741,20741,20618,20618,20618,20554,20554,20554,20464,20464,20464,20446,20446,20446,20409,20409,20409,20410,20410,20410,20402,20402,20402,20388,20388,20388,20382,20382,20382,20548,20548,20548,20612,20612,20612,20523,20523,20523,20389,20389,20389,20509,20509,20509,20571,20571,20571,20504,20504,20504,20516,20516,20516,20646,20646,20646,20663,20663,20663,20609,20609,20609,20694,20694,20694,20843,20843,20843,20683,20683,20683,20476,20476,20476,20421,20421,20421,20342,20342,20342,20320,20320,20320,20246,20246,20246,20202,20202,20202,20214,20214,20214,20154,20154,20154,20042,20042,20042,20030,20030,20030,19959,19959,19959,19780,19780,19780,19768,19768,19768,19726,19726,19726,19620,19620,19620,19590,19590,19590,19594,19594,19594,19611,19611,19611,19580,19580,19580,19619,19619,19619,19609,19609,19609,19613,19613,19613,19671,19671,19671,19748,19748,19748,19712,19712,19712,19773,19773,19773,19871,19871,19871,19989,19989,19989,20194,20194,20194,20310,20310,20310,20570,20570,20570,20861,20861,20861,21126,21126,21126,21436,21436,21436,21802,21802,21802,22307,22307,22307,22666,22666,22666,23018,23018,23018,23468,23468,23468,23945,23945,23945,24101,24101,24101,24273,24273,24273,24403,24403,24403,24543,24543,24543,24674,24674,24674,24794,24794,24794,25011,25011,25011,25461,25461,25461,25561,25561,25561,25668,25668,25668,25646,25646,25646,25440,25440,25440,25148,25148,25148,24846,24846,24846,24513,24513,24513,24127,24127,24127,23901,23901,23901,23398,23398,23398,23067,23067,23067,22736,22736,22736,22413,22413,22413,22067,22067,22067
Demand (5 min. avg.),22978,22925,22847,22732,22733,22579,22443,22419,22340,22236,22159,22087,21993,21906,21829,21765,21682,21614,21549,21479,21418,21352,21285,21231,21141,21096,21066,20995,20964,20911,20878,20840,20781,20741,20685,20645,20603,20589,20614,20591,20549,20548,20528,20482,20453,20421,20381,20357,20334,20372,20390,20384,20364,20382,20393,20402,20413,20393,20396,20396,20385,20473,20569,20572,20632,20645,20638,20645,20619,20539,20532,20488,20448,20519,20529,20516,20537,20493,20477,20479,20519,20478,20466,20533,20501,20556,20581,20596,20584,20591,20611,20636,20606,20562,20512,20491,20513,20510,20457,20544,20524,20507,20490,20468,20337,20325,20281,20379,20470,20468,20361,20387,20375,20405,20380,20360,20311,20306,20289,20274,20232,20236,20229,20229,20229,20210,20160,20133,20082,20070,19880,19899,19958,19949,19910,19916,19892,19844,19793,19779,19752,19729,19721,19695,19642,19647,19680,19672,19683,19696,19674,19658,19642,19664,19637,19663,19603,19599,19603,19593,19568,19514,19524,19512,19523,19578,19498,19556,19550,19536,19477,19467,19485,19487,19471,19467,19472,19500,19555,19567,19633,19682,19739,19785,19809,19877,19946,20055,20109,20193,20189,20312,20375,20467,20533,20650,20757,20859,20927,21057,21212,21318,21453,21558,21662,21815,21915,22058,22212,22323,22477,22610,22725,22893,23038,23148,23284,23379,23460,23572,23646,23768,23899,23979,24067,24137,24228,24324,24363,24406,24467,24544,24595,24632,24577,24563,24689,24825,24842,24893,24960,25050,25132,25253,25381,25452,25514,25554,25593,25625,25617,25608,25560,25547,25523,25464,25427,25347,25275,25182,25089,24922,24788,24674,24633,24589,24491,24360,24231,24114,23996,23891,23718,23595,23458,23342,23256,23121,23017,22899,22797,22683,22545,22454,22345,22255,22123,21998,
Net demand,19352,19273,19221,19132,19099,18899,18552,18351,18220,18054,17964,17961,17925,17801,17625,17490,17428,17379,17374,17298,17240,17169,17159,17092,17020,16955,16960,16914,16938,16912,16926,16845,16777,16754,16748,16720,16742,16707,16751,16775,16748,16742,16713,16684,16693,16661,16618,16579,16537,16587,16684,16740,16820,16808,16813,16813,16845,16822,16854,16938,16943,16970,17007,17029,16963,17003,17017,17129,17197,17193,17208,17166,16999,16874,16801,16660,16579,16378,16109,15750,15382,14953,14433,14004,13738,13506,13219,12422,12425,12923,12705,12268,12019,11836,11756,11312,11003,11558,11835,11707,11535,11109,10857,10597,10426,10278,10158,10135,10206,10494,10636,10333,9798,9738,9944,9802,9710,9910,9987,9907,9863,9693,9470,9191,9170,9293,9335,9200,9206,9367,9257,9047,9039,9016,8994,9021,9058,8873,8891,8832,8950,8841,8823,8847,8810,9091,9044,8766,8555,8499,8694,8608,8596,8673,8678,8496,8712,8842,8816,8711,8728,8844,8763,8690,8280,8028,7775,7650,7656,7920,8015,7860,7683,7770,7746,7671,7675,7678,7744,7632,7621,7854,7923,7879,7874,7998,8079,8148,8124,7953,8132,8348,8270,8167,8347,8557,8567,8492,8631,8687,8648,8533,8500,9002,9573,10078,10399,10478,10467,10413,10491,10536,10576,10462,10605,10965,11419,11806,12207,12712,13024,13346,13838,14311,14793,15196,15689,16299,16795,17192,17653,18121,18503,18828,19174,19348,19684,19990,20207,20337,20490,20687,20844,20963,21074,21200,21270,21327,21380,21479,21538,21591,21655,21677,21755,21781,21815,21790,21797,21739,21665,21599,21428,21379,21268,21205,21071,20950,20788,20647,20470,20349,20251,20005,19849,19665,19548,19468,19383,19276,19152,19074,18950,18802,18653,18498,18317,18221,
