Net Demand 04/24/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21742,21315,21315,21315,21127,21127,21127,20832,20832,20832,20590,20590,20590,20368,20368,20368,20165,20165,20165,19905,19905,19905,19698,19698,19698,19537,19537,19537,19355,19355,19355,19169,19169,19169,19095,19095,19095,19045,19045,19045,18973,18973,18973,18918,18918,18918,18904,18904,18904,19030,19030,19030,19096,19096,19096,19124,19124,19124,19221,19221,19221,19510,19510,19510,19720,19720,19720,19899,19899,19899,20151,20151,20151,20611,20611,20611,20656,20656,20656,20526,20526,20526,20536,20536,20536,20811,20811,20811,20924,20924,20924,20984,20984,20984,20995,20995,20995,21149,21149,21149,21230,21230,21230,21113,21113,21113,21119,21119,21119,21117,21117,21117,21136,21136,21136,21092,21092,21092,21002,21002,21002,21022,21022,21022,21094,21094,21094,21213,21213,21213,21315,21315,21315,21333,21333,21333,21534,21534,21534,21509,21509,21509,21856,21856,21856,22091,22091,22091,22384,22384,22384,22595,22595,22595,22855,22855,22855,23104,23104,23104,23512,23512,23512,23726,23726,23726,24087,24087,24087,24409,24409,24409,24808,24808,24808,24980,24980,24980,25331,25331,25331,25672,25672,25672,26296,26296,26296,26514,26514,26514,27040,27040,27040,27373,27373,27373,27674,27674,27674,28016,28016,28016,28461,28461,28461,28617,28617,28617,28922,28922,28922,29133,29133,29133,29492,29492,29492,29470,29470,29470,29711,29711,29711,30056,30056,30056,30071,30071,30071,29991,29991,29991,30130,30130,30130,30240,30240,30240,30238,30238,30238,30183,30183,30183,30123,30123,30123,29762,29762,29762,29296,29296,29296,28886,28886,28886,28474,28474,28474,28031,28031,28031,27487,27487,27487,26753,26753,26753,26372,26372,26372,25870,25870,25870,25273,25273,25273,24595,24595,24595,24184,24184,24184,23792,23792,23792,23195,23195,23195
Demand (5 min. avg.),21490,21452,21479,21382,21285,21160,21045,20935,20846,20766,20668,20557,20519,20404,20359,20260,20165,20114,20033,19935,19857,19796,19709,19635,19595,19551,19480,19453,19416,19373,19305,19224,19210,19163,19103,19056,19038,19027,19021,19000,18983,18936,18910,18906,18885,18889,18861,18875,18856,18912,18982,18980,18970,18996,19007,19026,19046,19103,19067,19127,19177,19310,19458,19527,19594,19641,19713,19821,19885,19933,20018,20066,20112,20264,20363,20387,20371,20401,20425,20448,20450,20491,20496,20532,20599,20726,20819,20862,20872,20882,20890,20931,20949,20990,20997,21013,21055,21121,21173,21187,21192,21099,21086,21095,21065,21031,21008,21023,21010,21013,20992,21000,20960,20941,20868,20876,20850,20840,20838,20842,20840,20852,20927,20984,21017,20995,21021,20849,20901,21069,21077,21118,21164,21052,21134,21336,21379,21435,21502,21565,21654,21693,21806,21877,21934,21953,22007,22137,22213,22305,22396,22488,22565,22666,22763,22880,22949,23036,23125,23252,23366,23458,23590,23630,23710,23889,23983,24080,24221,24291,24390,24519,24650,24792,24826,24893,25063,25281,25397,25521,25638,25691,25790,25895,26113,26368,26490,26622,26789,26932,26936,27000,27125,27198,27300,27467,27607,27728,27878,28015,28162,28315,28463,28612,28762,28724,28750,28783,28908,29138,29274,29351,29476,29408,29531,29727,29850,29828,29813,29917,30001,30036,30072,30147,30176,30195,30228,30308,30277,30173,30123,30082,30061,30013,30029,30054,30079,30078,30158,30219,30224,30192,30173,30136,30032,29953,29835,29718,29559,29492,29361,29238,29110,28954,28793,28608,28457,28349,28132,27900,27846,27699,27515,27357,27156,26949,26748,26582,26398,26235,26052,25798,25629,25455,25301,25114,24933,24731,24530,24366,24178,24038,23853,23730,23558,23370,23200,23056,22907
Net demand,18728,18613,18600,18555,18472,18356,18224,18063,17926,17896,17860,17816,17718,17651,17549,17414,17292,17234,17177,17108,17088,17010,16940,16871,16851,16817,16796,16726,16769,16747,16670,16579,16545,16571,16596,16568,16547,16561,16573,16596,16569,16544,16512,16596,16616,16664,16713,16762,16868,16935,17055,17048,17009,16994,17023,17069,17101,17147,17228,17354,17509,17642,17802,17842,17868,17868,17909,17983,18083,18163,18292,18381,18479,18591,18788,18824,18866,18888,18912,18747,18549,18262,17964,17683,17324,17068,16829,16493,16085,15656,15235,14897,14560,14165,13780,13430,13106,12836,12623,12356,12117,11878,11628,11507,11348,11177,11006,10934,10858,10717,10619,10535,10398,10319,10183,10076,9977,9889,9761,9697,9593,9520,9492,9540,9491,9455,9421,9278,9253,9329,9379,9369,9367,9430,9448,9579,9679,9698,9788,9883,9972,10061,10164,10264,10340,10337,10290,10406,10479,10578,10677,10785,10856,10970,11053,11168,11228,11276,11346,11420,11509,11626,12085,12407,12233,12041,12080,12146,12226,12281,12337,12444,12561,12745,12825,12809,12911,13138,13198,13345,13698,14159,14273,14402,14426,14595,14638,15134,15537,15777,15898,15931,16207,16306,16421,16475,16632,16862,17198,17275,17046,17048,17241,17470,17768,17826,17959,18059,18282,18970,19420,19549,19668,19973,20374,20938,21434,21906,22372,22865,23441,23874,24357,24820,25344,25801,26184,26633,26963,27171,27337,27429,27541,27560,27639,27742,27776,27781,27855,27896,27900,27917,27912,27883,27803,27665,27509,27379,27163,27030,26885,26746,26623,26477,26330,26122,26006,25848,25752,25431,25311,25226,25071,24890,24705,24519,24314,24137,23947,23764,23596,23366,23171,23011,22851,22667,22502,22290,22101,21943,21784,21658,21559,21491,21435,21345,21245,21167,21068
