Net Demand 03/28/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,20661,20434,20434,20434,20181,20181,20181,19919,19919,19919,19670,19670,19670,19483,19483,19483,19289,19289,19289,19110,19110,19110,18980,18980,18980,18878,18878,18878,18755,18755,18755,18643,18643,18643,18631,18631,18631,18605,18605,18605,18559,18559,18559,18515,18515,18515,18523,18523,18523,18603,18603,18603,18606,18606,18606,18684,18684,18684,18781,18781,18781,19022,19022,19022,19177,19177,19177,19264,19264,19264,19368,19368,19368,19667,19667,19667,19846,19846,19846,20107,20107,20107,20094,20094,20094,20161,20161,20161,20115,20115,20115,20141,20141,20141,20087,20087,20087,20165,20165,20165,20030,20030,20030,19818,19818,19818,19678,19678,19678,19846,19846,19846,19655,19655,19655,19472,19472,19472,19307,19307,19307,19182,19182,19182,19047,19047,19047,18863,18863,18863,18734,18734,18734,18643,18643,18643,18503,18503,18503,18338,18338,18338,18296,18296,18296,18168,18168,18168,18122,18122,18122,18164,18164,18164,18082,18082,18082,18065,18065,18065,18121,18121,18121,18057,18057,18057,18105,18105,18105,18050,18050,18050,18187,18187,18187,18240,18240,18240,18301,18301,18301,18389,18389,18389,18402,18402,18402,18580,18580,18580,18856,18856,18856,18890,18890,18890,19200,19200,19200,19545,19545,19545,19757,19757,19757,19861,19861,19861,20246,20246,20246,20593,20593,20593,21095,21095,21095,21576,21576,21576,21946,21946,21946,22489,22489,22489,22741,22741,22741,23264,23264,23264,23713,23713,23713,24075,24075,24075,24137,24137,24137,23983,23983,23983,23820,23820,23820,23691,23691,23691,23266,23266,23266,23135,23135,23135,22863,22863,22863,22638,22638,22638,22313,22313,22313,21976,21976,21976,21711,21711,21711,21414,21414,21414,21089,21089,21089,20751,20751,20751,20494,20494,20494,20241,20241,20241,19891,19891,19891
Demand (5 min. avg.),20479,20439,20350,20197,20164,20142,20022,19994,19875,19801,19737,19679,19609,19530,19454,19412,19351,19288,19213,19191,19123,19095,19033,19012,18951,18923,18906,18872,18820,18814,18774,18778,18748,18704,18704,18677,18633,18633,18629,18602,18589,18567,18542,18523,18535,18496,18512,18515,18510,18554,18613,18655,18682,18681,18698,18714,18740,18778,18803,18807,18858,18890,18943,18967,19055,19078,19107,19148,19208,19263,19321,19358,19451,19601,19742,19854,19974,20021,20043,20117,20101,20088,20053,20059,20039,20105,20165,20157,20150,20144,20157,20146,20119,20101,20022,20015,20006,20048,20091,20092,20067,19946,19951,19961,19920,19886,19789,19815,19794,19767,19715,19651,19580,19590,19537,19462,19354,19349,19314,19282,19221,19198,19268,19256,19170,19053,18938,18904,18861,18854,18714,18734,18628,18592,18580,18559,18507,18479,18414,18368,18357,18310,18267,18175,18156,18182,18091,18067,18167,18169,18104,18127,18146,18146,18093,18102,18100,18083,18049,18053,18035,18017,17963,17965,17972,17980,17994,18010,18055,18075,18039,18096,18106,18121,18111,18112,18151,18172,18164,18184,18212,18111,18098,18257,18328,18394,18428,18420,18469,18598,18640,18740,18775,18753,18809,18885,18958,19012,19031,19091,19149,19255,19372,19528,19610,19732,19842,19983,20121,20305,20459,20601,20752,20927,21059,21201,21324,21477,21662,21808,21962,22092,22207,22279,22324,22424,22505,22660,22815,22976,23140,23292,23510,23696,23825,23932,23979,24004,23987,23958,23931,23841,23773,23740,23675,23611,23536,23455,23403,23345,23250,23192,23138,23080,22980,22937,22868,22785,22716,22639,22545,22442,22340,22246,22124,22063,21975,21908,21803,21711,21587,21525,21388,21285,21153,21075,20945,20840,20687,20585,20524,20393,20250,20160,20082,19976,19834,19764,19680
Net demand,17736,17633,17531,17357,17245,17270,17189,17136,17047,16977,16903,16836,16805,16729,16676,16663,16602,16568,16513,16539,16561,16576,16593,16610,16602,16569,16581,16580,16545,16540,16504,16497,16496,16468,16438,16456,16501,16518,16527,16558,16583,16613,16604,16572,16581,16547,16527,16508,16519,16576,16673,16807,16898,16901,16940,16959,16982,17030,17075,17126,17198,17204,17265,17283,17348,17399,17463,17528,17613,17703,17780,17803,17891,18087,18298,18477,18646,18740,18822,18890,18935,18906,18817,18707,18559,18423,18282,18091,17789,17547,17315,17035,16629,16218,15752,15272,14867,14568,14300,14026,13936,13398,13062,12789,12224,11752,11605,11684,11333,10987,10853,11109,11074,10886,10621,10195,10066,10021,9855,9784,9652,9649,9700,9909,9585,9216,9015,9032,9062,8923,8721,8864,9173,9482,9524,9732,9841,9585,9517,9621,9670,9842,9888,9853,9860,9702,9579,9560,9671,9783,9726,9864,9913,9913,9953,9934,9948,9924,9876,9839,9742,9631,9717,9897,9981,9846,9827,9823,9729,9590,9438,9553,9753,9750,9463,9431,9445,9438,9447,9457,9433,9188,9262,9496,9905,9984,9743,9707,9728,10014,10154,10497,10724,11300,11432,11573,11649,11722,11597,11489,11698,11998,12135,12300,12556,12961,13362,13809,14339,14555,14896,15285,15558,16088,16514,16925,17396,17753,18170,18541,18810,19230,19623,19896,20135,20342,20538,20730,20906,21095,21297,21422,21546,21682,21784,21895,21915,21944,21918,21873,21838,21737,21649,21598,21570,21496,21426,21350,21344,21261,21191,21096,21080,21069,21050,20987,20995,20957,20937,20922,20804,20674,20542,20441,20314,20247,20161,20093,19970,19882,19771,19655,19542,19424,19340,19260,19187,19068,18910,18777,18710,18590,18421,18274,18155,18026,17872,17750,17632
