Net Demand 06/05/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,24761,24338,24338,24338,24045,24045,24045,23664,23664,23664,23348,23348,23348,23007,23007,23007,22720,22720,22720,22539,22539,22539,22314,22314,22314,22151,22151,22151,21969,21969,21969,21834,21834,21834,21693,21693,21693,21580,21580,21580,21531,21531,21531,21500,21500,21500,21513,21513,21513,21655,21655,21655,21774,21774,21774,21864,21864,21864,22023,22023,22023,22499,22499,22499,22780,22780,22780,22952,22952,22952,23094,23094,23094,23621,23621,23621,24059,24059,24059,24366,24366,24366,24698,24698,24698,25232,25232,25232,25403,25403,25403,25568,25568,25568,25655,25655,25655,25726,25726,25726,25787,25787,25787,25862,25862,25862,25912,25912,25912,26035,26035,26035,26063,26063,26063,25995,25995,25995,26110,26110,26110,26140,26140,26140,26099,26099,26099,26059,26059,26059,26116,26116,26116,26263,26263,26263,26257,26257,26257,26191,26191,26191,26141,26141,26141,26211,26211,26211,26175,26175,26175,26230,26230,26230,26347,26347,26347,26578,26578,26578,26729,26729,26729,26948,26948,26948,27099,27099,27099,27196,27196,27196,27345,27345,27345,27442,27442,27442,27627,27627,27627,27815,27815,27815,28178,28178,28178,28291,28291,28291,28536,28536,28536,28842,28842,28842,29011,29011,29011,29218,29218,29218,29485,29485,29485,29572,29572,29572,29792,29792,29792,30044,30044,30044,30172,30172,30172,30236,30236,30236,30326,30326,30326,30523,30523,30523,30520,30520,30520,30476,30476,30476,30337,30337,30337,30347,30347,30347,30406,30406,30406,30551,30551,30551,30900,30900,30900,30807,30807,30807,30737,30737,30737,30315,30315,30315,29977,29977,29977,29556,29556,29556,28900,28900,28900,28133,28133,28133,27624,27624,27624,27032,27032,27032,26348,26348,26348,25666,25666,25666,25268,25268,25268,24722,24722,24722,24213,24213,24213
Demand (5 min. avg.),24529,24401,24310,24186,24050,23947,23844,23720,23603,23499,23397,23264,23125,23035,22971,22896,22824,22751,22666,22563,22511,22429,22368,22294,22222,22142,22085,22017,21968,21923,21905,21836,21772,21704,21657,21606,21598,21556,21514,21535,21510,21485,21479,21469,21480,21490,21469,21464,21468,21508,21550,21599,21633,21665,21671,21718,21787,21850,21922,21975,22081,22215,22375,22530,22645,22736,22792,22892,22994,22996,23027,23073,23128,23384,23683,23819,23913,24016,24136,24269,24362,24476,24586,24688,24800,25011,25185,25256,25370,25440,25474,25539,25610,25574,25492,25567,25567,25720,25815,25849,25906,25877,25841,25922,25914,25948,25994,25944,25921,26004,26051,25999,25970,25953,25958,26005,26007,26058,26072,26041,25949,26080,26046,26030,26064,26035,26025,26050,26083,26092,26155,26198,26245,26225,26293,26281,26251,26187,26167,26188,26217,26203,26187,26185,26163,26136,26149,26090,26067,26093,26143,26189,26187,26202,26317,26396,26470,26518,26516,26579,26686,26781,26824,26861,26918,26945,27001,27045,27122,27095,27092,27132,27260,27310,27272,27354,27377,27479,27566,27604,27696,27902,27764,27810,27878,27996,28089,28158,28193,28332,28428,28599,28728,28743,28714,28853,28887,28930,29055,29167,29261,29301,29422,29478,29537,29626,29604,29637,29753,29894,29984,30002,30066,30091,30168,30260,30340,30235,30169,30232,30360,30399,30478,30513,30493,30563,30597,30589,30603,30446,30362,30337,30317,30344,30323,30381,30370,30391,30421,30439,30475,30615,30632,30679,30713,30778,30784,30799,30809,30819,30757,30654,30582,30486,30336,30216,30095,29971,29868,29604,29463,29319,29103,28899,28649,28435,28195,28006,27815,27594,27383,27137,26922,26723,26490,26280,26094,25871,25663,25469,25326,25157,24942,24756,24610,24447,24299,24116,
Net demand,21292,21105,21000,20892,20751,20615,20463,20319,20197,20034,19941,19805,19704,19546,19516,19430,19305,19221,19164,18987,18900,18836,18816,18750,18768,18752,18783,18779,18730,18664,18638,18604,18565,18530,18446,18382,18304,18269,18182,18155,18115,18061,17995,18002,18014,18025,18008,18025,18053,18091,18130,18176,18195,18200,18217,18280,18360,18442,18562,18625,18746,18919,19088,19270,19420,19512,19574,19633,19771,19841,19823,19830,19831,19921,20121,20149,20174,20015,19872,19782,19691,19497,19232,18994,18803,18769,18803,18681,18594,18232,17877,17535,17187,16895,16595,16442,16562,16309,16564,16337,16041,16006,15700,15621,15585,15588,15472,15355,15371,15340,15265,15164,15083,15055,15077,15028,15033,15070,15124,15097,15055,14763,14670,14551,14559,14522,14498,14526,14572,14637,14642,14615,14587,14569,14606,14596,14570,14442,14408,14379,14380,14351,14298,14277,14271,14286,14237,14213,14071,14097,14139,14185,14271,14230,14316,14312,14352,14412,14432,14391,14456,14543,14580,14603,14661,14770,14942,15113,15246,15206,15248,15199,15226,15253,15207,15188,15314,15327,15443,15493,15404,15490,15820,15669,15777,15846,15986,16009,16043,16224,16516,16528,16716,16827,16813,16787,16924,17009,17198,17405,17553,17673,17903,18071,18293,18525,18703,18771,18937,19164,19457,19683,19816,20045,20406,20705,21008,21145,21259,21597,22024,22463,22889,23269,23678,24152,24511,24802,25034,25218,25465,25654,25863,26116,26328,26531,26708,26828,26988,27070,27088,27255,27283,27265,27322,27373,27365,27361,27356,27353,27355,27230,27180,27101,26970,26899,26782,26691,26560,26310,26057,25902,25683,25439,25187,24967,24654,24479,24264,24049,23741,23484,23216,22992,22723,22469,22210,22001,21736,21502,21300,21130,20900,20649,20467,20257,20079,19843,
