Net Demand 04/01/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,20203,19961,19961,19961,19719,19719,19719,19488,19488,19488,19248,19248,19248,19095,19095,19095,18920,18920,18920,18716,18716,18716,18559,18559,18559,18497,18497,18497,18480,18480,18480,18373,18373,18373,18219,18219,18219,18231,18231,18231,18208,18208,18208,18150,18150,18150,18252,18252,18252,18412,18412,18412,18525,18525,18525,18645,18645,18645,18838,18838,18838,19251,19251,19251,19454,19454,19454,19755,19755,19755,20088,20088,20088,20943,20943,20943,21072,21072,21072,21389,21389,21389,21433,21433,21433,21656,21656,21656,21740,21740,21740,21769,21769,21769,21723,21723,21723,21663,21663,21663,21500,21500,21500,21376,21376,21376,21052,21052,21052,20897,20897,20897,20609,20609,20609,20429,20429,20429,20178,20178,20178,19912,19912,19912,19606,19606,19606,19364,19364,19364,18932,18932,18932,18792,18792,18792,18687,18687,18687,18463,18463,18463,18369,18369,18369,18371,18371,18371,18326,18326,18326,18227,18227,18227,18078,18078,18078,17877,17877,17877,17845,17845,17845,17700,17700,17700,17716,17716,17716,17802,17802,17802,17759,17759,17759,17855,17855,17855,17845,17845,17845,18093,18093,18093,18381,18381,18381,18277,18277,18277,18442,18442,18442,18617,18617,18617,18867,18867,18867,19110,19110,19110,19460,19460,19460,19668,19668,19668,20585,20585,20585,20982,20982,20982,21348,21348,21348,21547,21547,21547,22156,22156,22156,22826,22826,22826,23259,23259,23259,23773,23773,23773,24037,24037,24037,24645,24645,24645,25140,25140,25140,24917,24917,24917,24773,24773,24773,24539,24539,24539,24333,24333,24333,24154,24154,24154,23874,23874,23874,23542,23542,23542,23209,23209,23209,22751,22751,22751,22460,22460,22460,22083,22083,22083,21701,21701,21701,21400,21400,21400,21071,21071,21071,20738,20738,20738,20422,20422,20422
Demand (5 min. avg.),20025,19984,19974,19852,19733,19607,19569,19535,19483,19333,19246,19192,19205,19143,19120,19002,18875,18874,18807,18737,18664,18634,18592,18548,18614,18566,18544,18508,18468,18431,18403,18369,18262,18229,18256,18264,18266,18190,18168,18216,18228,18233,18214,18228,18117,18120,18212,18237,18246,18318,18386,18411,18449,18447,18497,18552,18603,18632,18673,18739,18799,18980,19189,19294,19347,19423,19518,19650,19713,19782,19895,19995,20158,20403,20664,20828,21004,21074,21157,21244,21279,21309,21360,21380,21382,21561,21597,21634,21659,21662,21687,21702,21694,21651,21630,21612,21558,21623,21599,21561,21454,21447,21374,21334,21221,21169,21107,21007,20894,20754,20670,20603,20589,20588,20487,20348,20302,20217,20178,19984,19896,19765,19595,19471,20008,19208,19032,18971,19663,18902,18804,18772,18710,18650,18583,18583,18634,18550,18487,18509,18454,18446,18399,18367,18298,18260,18271,18230,18197,18151,18105,18063,18021,17958,17857,17811,17794,17790,17751,17655,17649,17668,17608,17610,17603,17584,17564,17586,17608,17576,17614,17630,17713,17756,17712,17722,17624,17729,17772,17807,17852,17839,17818,17880,17956,18005,18076,18106,18126,18200,18288,18352,18442,18488,18533,18599,18652,18796,18882,19014,19149,19279,19409,19588,19704,19834,19894,20126,20276,20436,20637,20754,20891,21034,21268,21493,21695,21777,21894,22058,22266,22486,22781,22903,23041,23178,23282,23346,23317,23448,23565,23758,24142,24313,24491,24639,24740,24852,24921,24949,24974,24928,24944,24910,24864,24783,24722,24644,24554,24494,24420,24356,24269,24195,24135,24063,23953,23866,23782,23654,23555,23470,23326,23192,23074,22921,22841,22708,22590,22487,22370,22243,22109,21974,21873,21739,21651,21512,21381,21247,21119,20989,20930,20739,20527,20454,20524,20410,20329
Net demand,17078,16982,16991,16890,16744,16643,16519,16449,16412,16299,16144,16124,16087,16085,16058,16020,15861,15791,15847,15720,15725,15637,15647,15598,15591,15612,15557,15541,15539,15511,15492,15458,15447,15389,15321,15303,15301,15255,15190,15266,15338,15321,15316,15269,15187,15106,15151,15173,15197,15247,15360,15414,15454,15507,15513,15604,15678,15736,15735,15879,15946,16106,16359,16538,16609,16668,16739,16854,17009,17102,17224,17299,17387,17564,17863,18074,18250,18405,18513,18601,18676,18667,18697,18651,18549,18541,18556,18309,18032,17728,17360,16960,16444,15807,15338,14958,14564,14151,13752,13263,12800,12355,11917,11569,11165,10794,10490,10277,10196,9857,9569,9401,9257,9245,9157,9102,9140,9031,8921,8900,8948,8651,8577,8607,8538,8911,8316,8257,9016,8274,8235,8225,8522,8628,8328,8250,8076,8073,8175,8361,8490,8735,8914,9077,8836,8574,8075,8163,8224,8340,8278,8087,8012,7800,7837,7839,7755,7679,7485,7570,7691,7818,7815,7755,7568,7622,7908,8077,8136,9131,9420,8392,7265,7050,7190,7573,8138,8137,7673,7572,7626,7790,8183,8168,8126,7964,8054,8313,8424,8509,8476,8377,8521,8734,8864,8818,9035,9222,9210,9150,9182,9420,9563,9901,10215,10445,10603,11071,11537,11755,11825,11949,11971,12150,12540,13175,13973,14943,15454,15998,16437,17053,17912,18549,19092,19542,19937,20301,20329,20578,20811,21050,21325,21662,21801,22055,22208,22323,22412,22499,22493,22453,22458,22459,22484,22428,22398,22332,22299,22237,22144,22125,22056,21986,21932,21927,21901,21790,21694,21588,21487,21412,21277,21229,21156,21036,20942,20848,20746,20623,20509,20431,20321,20180,20016,19908,19801,19623,19489,19362,19231,19083,18955,18863,18569,18482,18609,18513,18355
