Net Demand 05/12/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21706,21493,21493,21493,21252,21252,21252,20975,20975,20975,20743,20743,20743,20405,20405,20405,20192,20192,20192,20033,20033,20033,19858,19858,19858,19706,19706,19706,19569,19569,19569,19451,19451,19451,19310,19310,19310,19223,19223,19223,19145,19145,19145,19073,19073,19073,19052,19052,19052,19064,19064,19064,19039,19039,19039,19050,19050,19050,19067,19067,19067,19151,19151,19151,19212,19212,19212,19290,19290,19290,19237,19237,19237,19238,19238,19238,19100,19100,19100,19105,19105,19105,19207,19207,19207,19351,19351,19351,19444,19444,19444,19531,19531,19531,19414,19414,19414,19484,19484,19484,19459,19459,19459,19402,19402,19402,19422,19422,19422,19413,19413,19413,19378,19378,19378,19289,19289,19289,19190,19190,19190,19172,19172,19172,19073,19073,19073,18919,18919,18919,18833,18833,18833,18736,18736,18736,18656,18656,18656,18598,18598,18598,18558,18558,18558,18608,18608,18608,18715,18715,18715,18735,18735,18735,18855,18855,18855,18936,18936,18936,19028,19028,19028,19148,19148,19148,19326,19326,19326,19452,19452,19452,19651,19651,19651,19867,19867,19867,20067,20067,20067,20249,20249,20249,20556,20556,20556,20847,20847,20847,21005,21005,21005,21405,21405,21405,21649,21649,21649,22028,22028,22028,22560,22560,22560,22825,22825,22825,23164,23164,23164,23581,23581,23581,23874,23874,23874,24246,24246,24246,24529,24529,24529,24753,24753,24753,24959,24959,24959,25202,25202,25202,25372,25372,25372,25569,25569,25569,26019,26019,26019,26486,26486,26486,26711,26711,26711,26641,26641,26641,26469,26469,26469,26084,26084,26084,25790,25790,25790,25461,25461,25461,25001,25001,25001,24522,24522,24522,24024,24024,24024,23509,23509,23509,23001,23001,23001,22616,22616,22616,22219,22219,22219,21908,21908,21908,21549,21549,21549
Demand (5 min. avg.),21667,21528,21524,21454,21332,21268,21194,21093,20984,20871,20791,20631,20542,20404,20447,20450,20375,20259,20182,20108,20036,19979,19902,19850,19779,19753,19734,19684,19615,19557,19512,19485,19428,19374,19348,19297,19284,19244,19228,19197,19158,19154,19140,19120,19110,19058,19035,19020,19013,19023,19040,19041,19037,19022,19025,19036,19025,19015,19043,19051,19065,19139,19248,19261,19276,19300,19328,19367,19375,19364,19307,19248,19243,19232,19269,19237,19218,19234,19224,19212,19203,19201,19220,19211,19285,19353,19403,19368,19340,19340,19271,19270,19267,19313,19291,19283,19325,19411,19519,19475,19445,19448,19443,19444,19424,19417,19377,19380,19359,19365,19411,19336,19314,19289,19289,19241,19223,19188,19094,19088,19040,18974,18955,18944,18881,18910,18859,18813,18782,18745,18710,18665,18646,18620,18595,18605,18579,18540,18554,18534,18530,18596,18591,18566,18559,18611,18536,18586,18573,18623,18660,18647,18676,18703,18745,18750,18785,18840,18864,18884,18957,18976,19027,19053,19099,19150,19212,19235,19327,19367,19406,19441,19521,19606,19665,19726,19770,19836,19949,20013,20095,20212,20363,20320,20348,20477,20573,20678,20783,20948,21047,21093,21190,21259,21341,21455,21612,21763,21918,22091,22177,22241,22358,22501,22681,22743,22892,22965,23063,23224,23355,23536,23654,23771,23854,23979,24080,24147,24224,24352,24437,24560,24653,24690,24763,24872,24941,24992,25089,25132,25181,25250,25315,25384,25478,25539,25663,25774,25913,26040,26216,26300,26402,26478,26537,26650,26673,26624,26602,26495,26381,26335,26256,26163,26094,26065,25926,25813,25698,25563,25435,25334,25197,24995,24855,24684,24517,24380,24190,24025,23849,23715,23544,23382,23211,23054,22917,22744,22688,22505,22376,22257,22103,21970,21844,21729,21618,21474,
Net demand,19117,18948,18881,18818,18675,18519,18429,18294,18160,18005,17889,17725,17592,17391,17397,17396,17340,17241,17113,17047,17032,17009,16943,16931,16904,16872,16875,16801,16733,16695,16667,16663,16609,16570,16517,16483,16412,16346,16302,16294,16232,16191,16146,16103,16098,16041,16015,15995,16011,16015,16088,16116,16117,16137,16187,16223,16287,16321,16405,16474,16543,16642,16834,16936,17005,17074,17120,17223,17329,17366,17328,17299,17267,17281,17324,17263,17157,17013,16873,16666,16425,16086,15778,15410,15067,14768,14472,14085,13694,13651,13618,13461,13163,12918,12928,12781,12439,12075,11677,11484,11566,11512,11375,11269,11154,11035,10983,10958,10814,10760,10602,10568,10493,10401,10257,10172,10137,10157,10195,10171,10082,9874,9738,9649,9557,9464,9448,9310,9253,9187,9140,9146,9209,9277,9289,9419,9487,9570,9667,9496,9325,9414,9558,9419,9261,9392,9312,9365,9179,8984,8942,8927,8928,8959,9005,9028,8984,9044,9093,9149,9193,9230,9021,9025,9088,9461,9575,9396,9113,9159,9197,9298,9196,9255,9179,9106,9144,9186,9375,9406,9488,9490,9224,9534,9897,9960,9872,9849,9667,9456,9499,9648,9975,10279,10556,10687,10742,10714,10573,10527,10718,10778,10961,11116,11249,11337,11422,11746,11912,12141,12244,12496,12898,13247,13519,13885,14380,14877,15227,15605,16021,16409,16894,17374,17833,18302,18748,19097,19531,19944,20233,20550,20814,21028,21271,21394,21640,21811,21957,22112,22247,22338,22417,22513,22581,22662,22654,22604,22501,22448,22286,22206,22070,21953,21867,21833,21691,21574,21409,21319,21187,21085,20965,20777,20595,20422,20271,20080,19889,19700,19546,19384,19191,19018,18841,18642,18434,18254,18223,18047,17889,17778,17655,17488,17412,17303,17169,17069,
