Net Demand 05/23/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21354,21150,21150,21150,20820,20820,20820,20486,20486,20486,20453,20453,20453,20217,20217,20217,20080,20080,20080,20015,20015,20015,19815,19815,19815,19825,19825,19825,19717,19717,19717,19564,19564,19564,19390,19390,19390,19416,19416,19416,19395,19395,19395,19421,19421,19421,19490,19490,19490,19680,19680,19680,19818,19818,19818,19947,19947,19947,20192,20192,20192,20593,20593,20593,20979,20979,20979,21338,21338,21338,21609,21609,21609,22194,22194,22194,22654,22654,22654,23115,23115,23115,23477,23477,23477,24119,24119,24119,24392,24392,24392,24274,24274,24274,24285,24285,24285,24425,24425,24425,24446,24446,24446,24406,24406,24406,24527,24527,24527,24485,24485,24485,24474,24474,24474,24562,24562,24562,24473,24473,24473,24585,24585,24585,24534,24534,24534,24475,24475,24475,24219,24219,24219,24030,24030,24030,23958,23958,23958,23821,23821,23821,23351,23351,23351,23393,23393,23393,23270,23270,23270,23245,23245,23245,23244,23244,23244,23213,23213,23213,23215,23215,23215,23418,23418,23418,23427,23427,23427,23412,23412,23412,23451,23451,23451,23370,23370,23370,23617,23617,23617,23281,23281,23281,23386,23386,23386,23479,23479,23479,23461,23461,23461,23546,23546,23546,23672,23672,23672,24142,24142,24142,24249,24249,24249,24076,24076,24076,24244,24244,24244,24611,24611,24611,24522,24522,24522,24506,24506,24506,24729,24729,24729,24676,24676,24676,24869,24869,24869,25042,25042,25042,25255,25255,25255,25487,25487,25487,25858,25858,25858,26144,26144,26144,26464,26464,26464,26623,26623,26623,26380,26380,26380,26081,26081,26081,25723,25723,25723,25356,25356,25356,25023,25023,25023,24413,24413,24413,23962,23962,23962,23488,23488,23488,23081,23081,23081,22554,22554,22554,22205,22205,22205,21828,21828,21828,21471,21471,21471
Demand (5 min. avg.),20937,20795,20894,20955,20884,20854,20828,20614,20556,20429,20393,20369,20339,20349,20324,20225,20213,20152,20054,20050,20038,20022,19977,19930,19866,19810,19722,19686,19604,19516,19499,19488,19471,19428,19418,19440,19435,19438,19501,19438,19398,19455,19429,19468,19452,19511,19583,19487,19528,19580,19639,19648,19710,19791,19876,19899,19971,19992,20075,20157,20232,20506,20662,20823,21024,21127,21195,21328,21479,21520,21611,21697,21770,22020,22295,22468,22608,22748,22858,23018,23187,23325,23501,23641,23723,23845,23990,24102,24207,24236,24228,24251,24318,24364,24327,24311,24312,24323,24438,24444,24512,24484,24527,24517,24509,24465,24411,24458,24467,24511,24608,24623,24590,24546,24537,24456,24503,24513,24585,24592,24513,24545,24554,24602,24489,24352,24270,24146,24053,24119,24106,24143,24111,24115,24019,23948,23792,23641,23546,23542,23554,23537,23565,23498,23514,23438,23422,23377,23355,23274,23252,23338,23373,23285,23257,23252,23242,23267,23402,23446,23332,23397,23409,23396,23338,23363,23391,23376,23439,23345,23319,23334,23459,23545,23470,23337,23289,23236,23262,23269,23291,23310,23318,23328,23304,23339,23352,23371,23404,23431,23464,23497,23553,23689,23818,23855,23916,23937,23999,23924,23947,24010,23988,24033,24097,24114,24138,24281,24302,24236,24196,24318,24330,24391,24533,24527,24409,24356,24349,24346,24414,24509,24530,24593,24665,24730,24811,24912,24935,24946,25011,25075,25138,25217,25285,25379,25466,25573,25633,25771,25872,26002,26117,26317,26312,26352,26359,26358,26337,26345,26290,26247,26134,26060,25967,25958,25915,25824,25697,25513,25364,25273,25088,24969,24843,24622,24467,24288,24163,24087,23974,23737,23448,23325,23169,23002,22866,22713,22561,22401,22301,22173,22078,21995,21843,21736,21622,21510,
Net demand,17329,17220,17262,17237,17263,17187,17269,17156,17081,17079,17113,17168,17255,17326,17388,17352,17391,17449,17379,17395,17472,17499,17503,17530,17502,17495,17403,17397,17335,17271,17226,17287,17303,17293,17216,17266,17319,17361,17435,17515,17435,17513,17489,17540,17506,17501,17509,17431,17354,17403,17450,17516,17525,17583,17674,17688,17684,17772,17809,17956,18047,18318,18543,18683,18865,19044,19097,19224,19369,19420,19481,19605,19717,19826,20054,20144,20144,20185,20240,20276,20312,20310,20337,20396,20263,20215,20087,20041,20134,19989,19819,19902,19804,19615,19607,19381,19188,19146,19123,19164,19343,19224,18944,18646,18309,18158,17781,17808,17945,17969,17739,17671,17584,17343,17223,17096,17005,16902,16849,16985,17039,17189,17259,16899,16827,16570,16405,16080,15899,15831,15659,15458,15439,14851,14437,14436,15146,15236,14803,14776,14615,14774,14949,14717,14523,14423,14552,14641,14295,14277,14171,14095,14129,14084,13878,13862,13913,13776,13595,13737,13794,13904,13890,13862,13882,13823,13762,13896,13924,13891,13828,13806,13593,13797,14041,14121,14092,14199,14193,14226,14151,14028,13981,13960,14036,14221,14298,14692,15288,15470,15737,15790,15942,16100,16363,16412,16580,16609,16741,16790,16599,16730,16778,16917,17158,17354,17502,17581,17897,18000,18131,18315,18759,18900,19100,19331,19574,19621,19867,20058,20358,20531,20821,21064,21338,21498,21784,22097,22358,22546,22699,22938,23106,23284,23402,23562,23707,23784,23903,24039,24191,24353,24531,24688,24977,24962,25072,25130,25154,25194,25190,25143,25030,24898,24774,24633,24570,24366,24197,23992,23799,23673,23529,23371,23212,23042,22863,22622,22404,22242,22061,21795,21471,21260,21136,20917,20770,20591,20495,20319,20171,20109,19957,19923,19786,19606,19527,19447,
