Net Demand 01/05/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22261,22058,22058,22058,21801,21801,21801,21526,21526,21526,21393,21393,21393,21191,21191,21191,20995,20995,20995,20768,20768,20768,20540,20540,20540,20485,20485,20485,20363,20363,20363,20366,20366,20366,20332,20332,20332,20358,20358,20358,20315,20315,20315,20215,20215,20215,20221,20221,20221,20307,20307,20307,20367,20367,20367,20431,20431,20431,20548,20548,20548,20723,20723,20723,20906,20906,20906,21132,21132,21132,21330,21330,21330,21684,21684,21684,21944,21944,21944,22172,22172,22172,22269,22269,22269,22463,22463,22463,22521,22521,22521,22693,22693,22693,22916,22916,22916,23413,23413,23413,23547,23547,23547,23693,23693,23693,23797,23797,23797,24148,24148,24148,24200,24200,24200,24473,24473,24473,24545,24545,24545,24860,24860,24860,24856,24856,24856,24603,24603,24603,24787,24787,24787,24804,24804,24804,24742,24742,24742,24724,24724,24724,24719,24719,24719,24803,24803,24803,24778,24778,24778,24687,24687,24687,24629,24629,24629,24707,24707,24707,24698,24698,24698,24565,24565,24565,24624,24624,24624,24734,24734,24734,24782,24782,24782,24860,24860,24860,24981,24981,24981,24979,24979,24979,25130,25130,25130,25166,25166,25166,25314,25314,25314,25268,25268,25268,25561,25561,25561,26002,26002,26002,26312,26312,26312,27192,27192,27192,27969,27969,27969,28045,28045,28045,27585,27585,27585,27169,27169,27169,27016,27016,27016,26872,26872,26872,26777,26777,26777,26868,26868,26868,26734,26734,26734,26521,26521,26521,26305,26305,26305,26301,26301,26301,26104,26104,26104,25828,25828,25828,25632,25632,25632,25463,25463,25463,25233,25233,25233,24985,24985,24985,24665,24665,24665,24284,24284,24284,23965,23965,23965,23602,23602,23602,23195,23195,23195,22819,22819,22819,22487,22487,22487,22056,22056,22056,21742,21742,21742
Demand (5 min. avg.),22369,22271,22319,22242,22151,22070,21983,21883,21790,21680,21591,21517,21431,21350,21317,21186,21119,21051,20970,20915,20884,20838,20769,20701,20658,20639,20703,20679,20618,20597,20582,20496,20459,20411,20402,20377,20377,20328,20314,20283,20276,20261,20258,20261,20213,20228,20200,20201,20188,20232,20282,20291,20308,20306,20309,20342,20405,20418,20445,20478,20535,20633,20767,20790,20869,20901,20921,20994,21083,21116,21186,21238,21363,21571,21763,21853,21892,21965,22010,22104,22200,22277,22340,22411,22477,22590,22678,22778,22800,22834,22842,22933,23010,23034,23079,23164,23254,23390,23568,23671,23738,23791,23823,23907,23993,24058,24087,24176,24246,24316,24429,24490,24549,24575,24620,24654,24682,24757,24792,24808,24795,24809,24829,24847,24887,24901,24915,24868,24901,24871,24873,24894,24865,24818,24830,24825,24820,24845,24901,24887,24929,24926,24922,24866,24848,24782,24772,24773,24724,24730,24694,24709,24678,24650,24642,24626,24574,24554,24519,24522,24573,24566,24570,24598,24593,24631,24670,24702,24726,24682,24697,24728,24783,24794,24830,24803,24772,24784,24814,24838,24867,24863,24912,24943,24980,25004,25020,25034,25045,25071,25126,25170,25250,25255,25281,25376,25462,25538,25654,25789,25984,26142,26352,26590,26812,26927,27076,27218,27368,27426,27492,27547,27567,27600,27584,27601,27581,27563,27529,27500,27499,27512,27475,27425,27392,27333,27305,27317,27258,27204,27170,27125,27094,26996,26941,26893,26851,26824,26790,26698,26611,26551,26518,26427,26354,26289,26239,26160,26115,26073,26004,25932,25865,25755,25668,25600,25504,25446,25352,25244,25139,25029,24881,24802,24671,24512,24408,24242,24116,24004,23875,23791,23663,23531,23396,23257,23088,22950,22906,22762,22632,22538,22425,22322,22195,22096,21973,21841,
Net demand,21976,21836,21873,21823,21773,21665,21587,21509,21409,21294,21191,21110,21043,20939,20927,20844,20764,20699,20655,20579,20534,20520,20464,20401,20350,20336,20399,20412,20364,20329,20314,20241,20181,20102,20067,20031,20039,19984,19940,19940,19902,19905,19873,19901,19866,19841,19823,19849,19847,19871,19913,19944,19957,19967,19974,19960,19991,20008,19999,20032,20086,20170,20298,20323,20337,20361,20365,20428,20530,20582,20634,20693,20766,20929,21127,21243,21275,21337,21384,21461,21551,21588,21650,21685,21727,21824,21885,21936,22197,22179,22125,22119,22130,22038,21987,21954,21914,21942,22044,22074,22089,22159,22170,22206,22185,22209,22228,22156,22068,22166,22172,22195,22170,22173,22144,22099,21987,21893,21838,21703,21587,21563,21586,21693,21673,21620,21620,21511,21276,21348,21376,21334,21439,21344,21303,21317,21291,21294,21522,21394,21299,21169,21094,21158,21213,21226,20992,21078,21187,21177,21175,21134,21195,21278,21331,21298,21283,21360,21414,21392,21469,21561,21625,21700,21809,21745,21833,21824,21879,21926,21949,21907,21939,21969,22004,22096,22136,22168,22245,22311,22357,22388,22522,22683,22749,22929,23062,23115,23206,23182,23344,23477,23590,23629,23657,23706,23797,23908,24114,24313,24472,24661,24769,25007,25221,25289,25316,25514,25736,25883,26007,26095,26135,26169,26164,26202,26193,26184,26238,26182,26188,26220,26256,26212,26165,26173,26178,26203,26220,26213,26227,26210,26173,26111,26066,26034,26001,25946,25899,25866,25824,25792,25763,25703,25606,25526,25491,25419,25353,25350,25323,25201,25150,25069,24939,24851,24734,24639,24591,24483,24372,24277,24154,24032,23935,23757,23675,23528,23322,23260,23169,23067,22955,22775,22643,22511,22369,22230,22175,22060,21925,21833,21741,21644,21521,21445,21314,21202,
