Net Demand 03/20/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21039,20956,20956,20956,20727,20727,20727,20416,20416,20416,20236,20236,20236,20087,20087,20087,19933,19933,19933,19696,19696,19696,19503,19503,19503,19376,19376,19376,19272,19272,19272,19133,19133,19133,19090,19090,19090,19047,19047,19047,19039,19039,19039,19040,19040,19040,19132,19132,19132,19248,19248,19248,19403,19403,19403,19665,19665,19665,19856,19856,19856,20322,20322,20322,20697,20697,20697,21132,21132,21132,21710,21710,21710,22618,22618,22618,23339,23339,23339,23894,23894,23894,24309,24309,24309,24906,24906,24906,25131,25131,25131,25162,25162,25162,25129,25129,25129,25230,25230,25230,25244,25244,25244,25056,25056,25056,25018,25018,25018,25008,25008,25008,24986,24986,24986,24879,24879,24879,24643,24643,24643,24254,24254,24254,24101,24101,24101,23875,23875,23875,23665,23665,23665,23449,23449,23449,23336,23336,23336,23066,23066,23066,22912,22912,22912,22856,22856,22856,22730,22730,22730,22763,22763,22763,22827,22827,22827,22960,22960,22960,22952,22952,22952,22870,22870,22870,22902,22902,22902,23018,23018,23018,23020,23020,23020,23101,23101,23101,22952,22952,22952,22918,22918,22918,22938,22938,22938,22796,22796,22796,22817,22817,22817,22758,22758,22758,22893,22893,22893,23101,23101,23101,23240,23240,23240,23329,23329,23329,23510,23510,23510,23905,23905,23905,24216,24216,24216,24439,24439,24439,24675,24675,24675,25142,25142,25142,25502,25502,25502,25841,25841,25841,26472,26472,26472,26921,26921,26921,26975,26975,26975,26567,26567,26567,26470,26470,26470,26259,26259,26259,25837,25837,25837,25514,25514,25514,25207,25207,25207,24875,24875,24875,24530,24530,24530,24027,24027,24027,23561,23561,23561,23083,23083,23083,22646,22646,22646,22186,22186,22186,21815,21815,21815,21500,21500,21500,21154,21154,21154
Demand (5 min. avg.),21024,20931,20873,20795,20695,20632,20621,20548,20471,20374,20330,20266,20168,20081,20014,19874,19824,19779,19735,19664,19619,19514,19501,19434,19376,19401,19287,19254,19210,19256,19228,19185,19101,19115,19103,19069,19043,19058,19025,19027,19016,19094,19111,19092,19087,19039,19043,19072,19105,19209,19358,19394,19402,19458,19488,19536,19617,19663,19738,19845,19936,20126,20406,20499,20657,20788,20947,21103,21281,21376,21519,21743,21935,22296,22642,22871,23178,23366,23550,23722,23911,24141,24349,24466,24511,24665,24893,24982,25079,25072,25052,25129,25149,25148,25183,25121,25139,25179,25099,25104,25127,25185,25159,25159,25100,25069,25024,25031,25030,25017,25011,24930,24888,24805,24805,24805,24615,24487,24443,24357,24264,24258,24127,24075,23958,24086,24151,24151,24149,23282,23678,23647,23592,23465,23364,23405,23335,23240,23153,23062,23012,22986,23040,23053,22982,22943,22983,22920,22911,22939,22911,22911,22942,23021,23049,23015,22953,22993,22938,22919,22883,22892,22993,23116,23095,23096,23103,23094,23069,23129,23201,23090,23120,23040,22994,22938,22941,22948,22974,23009,22975,22963,22918,22826,22818,22886,22890,22838,22788,22753,22812,22864,22842,22901,22906,22974,23013,23032,23013,23047,23036,23122,23212,23306,23357,23349,23454,23479,23567,23701,23805,23911,24005,24133,24268,24349,24416,24478,24528,24602,24645,24721,24825,24849,24920,25020,25164,25303,25433,25574,25703,25964,26172,26395,26544,26624,26693,26750,26721,26707,26692,26623,26560,26495,26407,26281,26252,26171,26132,26048,25936,25857,25781,25666,25614,25505,25419,25347,25245,25098,24948,24805,24695,24560,24410,24215,24060,23871,23683,23599,23445,23223,23089,22909,22713,22636,22522,22372,22176,22064,21897,21799,21712,21636,21532,21412,21311,21185,
Net demand,19088,19044,19038,19065,19090,19024,19008,19060,19048,18992,18893,18815,18685,18556,18514,18402,18331,18241,18182,18108,18068,17995,17915,17923,17944,17889,17861,17791,17727,17764,17727,17648,17547,17495,17508,17467,17401,17413,17319,17294,17334,17450,17507,17545,17561,17563,17575,17611,17666,17719,17886,17986,17990,18060,18120,18153,18269,18272,18342,18438,18558,18700,18936,19127,19275,19429,19586,19737,19927,20047,20185,20351,20540,20792,21192,21422,21673,21971,22157,22357,22548,22717,22916,23077,23152,23232,23451,23554,23608,23612,23467,23439,23487,23418,23387,23300,23196,23141,23004,22909,22803,22861,22767,22660,22535,22403,22299,22202,22185,22076,21919,21749,21704,21503,21503,21503,21000,20637,20354,20279,19892,19658,19335,18934,18895,18738,18781,18685,18599,17960,18020,17968,17546,17015,16815,16854,16840,16777,16636,16464,16539,16488,16482,16373,16300,16178,16123,16048,15996,15914,16056,16137,16058,15829,15619,15354,15456,15657,16118,16349,16730,16963,16993,17196,17210,17089,16983,17044,16978,16932,16695,16569,16264,16233,16092,16043,15831,16011,16206,16403,16513,16568,16497,16673,16586,16694,16849,16841,16810,16836,16834,17033,17089,17070,17079,17184,17093,16866,16750,16607,16815,17037,16919,16930,17276,17250,17314,17562,17948,18211,18563,18942,19218,19654,20156,20747,21094,21231,21422,21541,21755,21906,22018,22078,22164,22221,22348,22565,22726,22870,22930,23180,23469,23648,23874,23901,23953,24048,24044,23960,23942,23873,23733,23581,23417,23316,23193,23150,23111,23068,23051,22967,22854,22730,22660,22629,22554,22483,22414,22286,22170,22087,22027,21990,21909,21788,21592,21427,21219,21052,20865,20622,20410,20323,20136,20084,19994,19902,19679,19528,19347,19242,19197,19117,19021,18927,18757,18647,
