Net Demand 04/14/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,19742,19529,19529,19529,19420,19420,19420,19198,19198,19198,18993,18993,18993,18718,18718,18718,18601,18601,18601,18514,18514,18514,18392,18392,18392,18327,18327,18327,18250,18250,18250,18200,18200,18200,18025,18025,18025,17766,17766,17766,17739,17739,17739,18011,18011,18011,18107,18107,18107,18364,18364,18364,18542,18542,18542,18748,18748,18748,18910,18910,18910,19283,19283,19283,19601,19601,19601,19868,19868,19868,20226,20226,20226,20789,20789,20789,21029,21029,21029,21091,21091,21091,21070,21070,21070,21210,21210,21210,21289,21289,21289,21179,21179,21179,21006,21006,21006,20847,20847,20847,20680,20680,20680,20412,20412,20412,20122,20122,20122,19855,19855,19855,19620,19620,19620,19385,19385,19385,19109,19109,19109,18805,18805,18805,18545,18545,18545,18335,18335,18335,18170,18170,18170,18066,18066,18066,18008,18008,18008,17838,17838,17838,17712,17712,17712,17742,17742,17742,17694,17694,17694,17743,17743,17743,17716,17716,17716,17816,17816,17816,17794,17794,17794,17752,17752,17752,17727,17727,17727,17735,17735,17735,17762,17762,17762,17809,17809,17809,17900,17900,17900,18100,18100,18100,18328,18328,18328,18492,18492,18492,18754,18754,18754,18950,18950,18950,19138,19138,19138,19433,19433,19433,19833,19833,19833,20069,20069,20069,20649,20649,20649,21044,21044,21044,21626,21626,21626,21936,21936,21936,22366,22366,22366,22783,22783,22783,23265,23265,23265,23595,23595,23595,24014,24014,24014,24489,24489,24489,24634,24634,24634,24780,24780,24780,24775,24775,24775,24472,24472,24472,24164,24164,24164,23900,23900,23900,23594,23594,23594,23304,23304,23304,22942,22942,22942,22472,22472,22472,22169,22169,22169,21804,21804,21804,21348,21348,21348,20970,20970,20970,20666,20666,20666,20374,20374,20374,20029,20029,20029
Demand (5 min. avg.),19621,19561,19521,19483,19377,19290,19240,19164,19070,19019,18953,18898,18845,18814,18812,18785,18735,18665,18601,18537,18515,18467,18400,18395,18353,18322,18310,18289,18256,18142,17835,17812,17810,17769,17782,17776,17786,17993,18158,18144,18128,18158,18177,18183,18187,18207,18180,18144,18175,18341,18443,18472,18503,18533,18564,18615,18676,18722,18764,18805,18887,19090,19272,19386,19441,19537,19594,19701,19768,19872,19961,20079,20163,20474,20658,20749,20779,20782,20796,20801,20847,20854,20893,20922,20961,21098,21142,21150,21153,21148,21143,21114,21086,21046,20988,20880,20840,20825,20786,20736,20763,20564,20453,20350,20262,20182,20142,20049,19918,19831,19777,19700,19568,19478,19334,19283,19161,19043,18951,18885,18836,18733,18654,18620,18617,18499,18368,18369,18329,18313,18215,18151,18022,17957,17934,17941,17858,17869,17815,17791,17796,17780,17734,17710,17700,17707,17748,17707,17706,17679,17588,17674,17740,17648,17610,17575,17578,17511,17530,17532,17547,17538,17535,17516,17478,17506,17470,17533,17551,17522,17547,17596,17618,17654,17644,17691,17731,17739,17779,17858,17889,17938,17985,18070,18108,18214,18263,18343,18371,18477,18514,18636,18696,18704,18760,18867,19005,19102,19194,19347,19482,19623,19767,19926,20065,20148,20296,20455,20639,20802,20984,21150,21318,21465,21640,21800,21941,21986,22110,22298,22456,22593,22746,22880,22970,23121,23285,23375,23457,23538,23614,23711,23768,23916,24063,24202,24335,24481,24568,24636,24662,24671,24700,24682,24635,24591,24539,24455,24357,24307,24211,24120,24023,23972,23900,23808,23731,23628,23540,23454,23320,23153,23044,22942,22812,22670,22565,22425,22279,22151,22021,21864,21753,21617,21483,21343,21205,21111,21002,20859,20713,20583,20443,20253,20152,20100,20009,19885,19771
Net demand,16853,16894,16984,16960,16892,16851,16847,16807,16802,16793,16821,16821,16802,16842,16913,16979,16984,16986,16967,16913,16929,16925,16905,16916,16905,16854,16857,16831,16835,16844,16862,16782,16723,16685,16657,16651,16701,16832,17014,17122,17129,17155,17234,17233,17256,17306,17301,17309,17315,17378,17517,17518,17483,17463,17505,17515,17573,17614,17625,17686,17735,17865,18098,18251,18341,18437,18469,18546,18647,18763,18861,18989,19126,19364,19645,19744,19769,19748,19688,19619,19490,19358,19134,18895,18538,18296,17988,17567,17154,16712,16190,15763,15197,14750,14179,13773,13229,12897,12426,12097,11736,11357,10860,10592,10193,10011,9836,9912,9687,9478,9199,8945,8782,8764,8810,8953,9026,8970,8982,8927,8416,7971,8052,8150,8133,8084,8003,7822,7736,7845,7871,7981,8013,7991,7898,7829,7922,7974,8031,8000,8034,8145,8142,8153,8167,7831,7719,7760,7908,7946,7885,7738,7997,7796,7742,7691,7661,7308,6961,7045,7242,7290,7405,7514,7490,7473,7442,7397,7321,7578,7578,7539,7645,7528,7726,7608,7581,7705,7709,7802,7907,7861,7909,7922,7791,7900,7907,7933,7953,8065,8176,8486,8796,9094,9449,9746,9842,9892,9896,9961,9935,10057,10156,10758,11352,11634,12184,12292,12088,12061,12385,12851,13353,13886,14480,15118,15704,16268,16823,17423,18098,18650,19275,19879,20424,20962,21575,21994,22376,22658,22888,23096,23235,23466,23633,23788,23906,24053,24159,24187,24244,24207,24223,24261,24219,24157,24129,24034,23930,23841,23768,23670,23552,23449,23375,23286,23153,23085,22989,22865,22766,22563,22425,22338,22231,22075,21961,21852,21713,21563,21424,21295,21146,21022,20910,20774,20636,20528,20414,20270,20115,19982,19841,19681,19509,19466,19408,19291,19130
