Net Demand 04/23/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21933,21727,21727,21727,21498,21498,21498,21260,21260,21260,20976,20976,20976,20673,20673,20673,20479,20479,20479,20316,20316,20316,20100,20100,20100,20007,20007,20007,19884,19884,19884,19758,19758,19758,19670,19670,19670,19682,19682,19682,19653,19653,19653,19658,19658,19658,19672,19672,19672,19807,19807,19807,19944,19944,19944,20099,20099,20099,20308,20308,20308,20740,20740,20740,21131,21131,21131,21498,21498,21498,21899,21899,21899,22613,22613,22613,22988,22988,22988,23187,23187,23187,23428,23428,23428,23911,23911,23911,24131,24131,24131,24053,24053,24053,23823,23823,23823,23768,23768,23768,23694,23694,23694,23701,23701,23701,23702,23702,23702,23754,23754,23754,23751,23751,23751,23521,23521,23521,23140,23140,23140,23372,23372,23372,23376,23376,23376,23436,23436,23436,23491,23491,23491,23432,23432,23432,23505,23505,23505,23754,23754,23754,23775,23775,23775,23837,23837,23837,23946,23946,23946,24061,24061,24061,24256,24256,24256,24359,24359,24359,24580,24580,24580,24730,24730,24730,24884,24884,24884,25041,25041,25041,25257,25257,25257,25418,25418,25418,25652,25652,25652,25798,25798,25798,26023,26023,26023,26270,26270,26270,26593,26593,26593,26885,26885,26885,27108,27108,27108,27341,27341,27341,27704,27704,27704,27900,27900,27900,28115,28115,28115,28502,28502,28502,28605,28605,28605,28829,28829,28829,28969,28969,28969,29118,29118,29118,29309,29309,29309,29401,29401,29401,29635,29635,29635,29993,29993,29993,30182,30182,30182,30179,30179,30179,30155,30155,30155,29819,29819,29819,29541,29541,29541,29032,29032,29032,28617,28617,28617,28094,28094,28094,27487,27487,27487,26852,26852,26852,26273,26273,26273,25592,25592,25592,25107,25107,25107,24511,24511,24511,24033,24033,24033,23641,23641,23641,23149,23149,23149
Demand (5 min. avg.),21830,21761,21732,21632,21501,21423,21313,21137,21048,20960,20911,20850,20731,20673,20636,20596,20504,20441,20302,20244,20250,20194,20139,20067,20023,19966,19979,19934,19848,19814,19789,19765,19705,19730,19731,19618,19632,19640,19661,19625,19598,19597,19572,19588,19594,19598,19596,19578,19610,19644,19740,19801,19828,19892,19922,19952,20017,20083,20147,20212,20339,20508,20703,20831,20936,21038,21150,21312,21438,21559,21712,21835,22010,22283,22576,22693,22798,22810,22866,22998,23108,23215,23319,23418,23484,23595,23738,23829,23859,23836,23825,23770,23814,23747,23692,23662,23699,23747,23864,23847,23862,23803,23796,23733,23714,23676,23680,23670,23644,23551,23575,23541,23393,23268,23234,23275,23324,23362,23310,23269,23266,23313,23349,23362,23352,23378,23373,23377,23358,23353,23387,23333,23328,23463,23532,23484,23514,23535,23568,23579,23626,23634,23690,23687,23698,23734,23735,23795,23822,23827,23851,23897,23956,24024,24074,24095,24143,24183,24343,24328,24382,24444,24480,24538,24683,24721,24785,24841,24891,24902,25017,25075,25145,25211,25274,25330,25398,25462,25622,25599,25680,25708,25837,25884,25979,26092,26180,26242,26344,26434,26569,26626,26740,26771,26851,26962,27054,27209,27291,27381,27469,27546,27645,27778,27923,28009,28057,28063,28111,28171,28339,28428,28534,28633,28749,28875,28938,28856,28800,28911,28987,29059,29176,29194,29273,29255,29330,29327,29368,29366,29407,29478,29522,29565,29606,29679,29793,29874,29991,30054,30096,30054,30071,30086,30097,30062,30012,29894,29808,29683,29599,29467,29328,29121,28943,28819,28637,28516,28384,28201,28042,27879,27754,27594,27388,27030,26743,26573,26407,26232,26063,25883,25690,25476,25327,25108,24917,24719,24547,24349,24144,24007,23852,23695,23547,23407,23208,23075,
Net demand,20411,20257,20263,20119,19971,19802,19623,19489,19331,19209,19135,19073,18984,18925,18951,18916,18842,18784,18701,18615,18584,18571,18530,18514,18501,18425,18406,18384,18326,18259,18261,18218,18146,18148,18188,18123,18135,18199,18241,18210,18219,18222,18175,18163,18108,18072,18060,18120,18188,18180,18230,18305,18353,18371,18445,18520,18641,18789,18945,19034,19195,19338,19544,19686,19821,19919,20039,20243,20383,20527,20641,20803,20977,21212,21541,21702,21770,21748,21686,21662,21599,21457,21283,21030,20746,20428,20227,20029,19615,19221,18857,18315,18029,17774,17737,17773,17146,16449,16092,15988,15642,15146,15074,15033,14808,14785,14673,14624,14506,13969,13509,13424,13373,13235,13133,13052,13057,13018,12938,12864,12831,12866,12930,12853,12642,12518,12416,12406,12469,12406,12320,12054,11722,11751,11852,11890,12054,12332,12361,12352,12409,12196,12014,11932,12005,12090,12361,12214,12186,12180,12200,12215,12296,12337,12388,12510,12812,12839,12854,13097,13288,13391,13439,13309,13237,13379,13509,13574,13432,13398,13518,13507,13596,13640,13783,13957,14043,14114,14300,14332,14331,14483,14491,14617,14774,14911,14910,15134,15329,15288,15384,15560,15719,15770,15900,16067,16217,16371,16576,16635,16717,16917,17092,17207,17401,17558,17821,17980,18133,18448,18620,18995,19337,19718,20105,20591,21124,21521,21815,22352,22932,23416,23954,24392,24820,25176,25559,25966,26306,26575,26804,26985,27128,27200,27334,27393,27589,27684,27777,27872,27873,27852,27841,27837,27870,27827,27800,27746,27601,27506,27394,27295,27154,26967,26728,26589,26467,26293,26181,26058,25927,25771,25648,25541,25395,25111,24785,24631,24466,24325,24181,24017,23820,23662,23444,23305,23099,22900,22728,22568,22272,22154,22027,21860,21734,21649,21486,21375,
