Net Demand 01/06/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21676,21481,21481,21481,21217,21217,21217,21006,21006,21006,20761,20761,20761,20503,20503,20503,20317,20317,20317,20202,20202,20202,20049,20049,20049,19896,19896,19896,19788,19788,19788,19641,19641,19641,19571,19571,19571,19468,19468,19468,19445,19445,19445,19380,19380,19380,19380,19380,19380,19447,19447,19447,19473,19473,19473,19541,19541,19541,19683,19683,19683,19762,19762,19762,19889,19889,19889,19954,19954,19954,20112,20112,20112,20408,20408,20408,20610,20610,20610,20750,20750,20750,20760,20760,20760,20880,20880,20880,20873,20873,20873,20976,20976,20976,21141,21141,21141,21200,21200,21200,21217,21217,21217,21157,21157,21157,21230,21230,21230,21389,21389,21389,21415,21415,21415,21302,21302,21302,21373,21373,21373,21527,21527,21527,21483,21483,21483,21419,21419,21419,21646,21646,21646,21335,21335,21335,21233,21233,21233,21550,21550,21550,21661,21661,21661,21769,21769,21769,21775,21775,21775,21688,21688,21688,21758,21758,21758,22015,22015,22015,22095,22095,22095,21874,21874,21874,21976,21976,21976,22306,22306,22306,22187,22187,22187,21990,21990,21990,22156,22156,22156,22334,22334,22334,22726,22726,22726,23234,23234,23234,23234,23234,23234,23925,23925,23925,24320,24320,24320,24605,24605,24605,25607,25607,25607,26154,26154,26154,27035,27035,27035,27523,27523,27523,27324,27324,27324,26966,26966,26966,26874,26874,26874,26832,26832,26832,26772,26772,26772,26754,26754,26754,26645,26645,26645,26604,26604,26604,26357,26357,26357,26259,26259,26259,26040,26040,26040,25778,25778,25778,25621,25621,25621,25204,25204,25204,24914,24914,24914,24500,24500,24500,24048,24048,24048,23669,23669,23669,23260,23260,23260,22739,22739,22739,22502,22502,22502,22071,22071,22071,21723,21723,21723,21380,21380,21380,21036,21036,21036
Demand (5 min. avg.),21701,21603,21606,21499,21414,21335,21228,21163,21068,20975,20903,20808,20727,20654,20596,20547,20493,20460,20388,20341,20258,20184,20131,20088,20020,19992,19932,19872,19913,19887,19855,19815,19780,19710,19644,19620,19593,19580,19594,19565,19566,19547,19541,19498,19473,19491,19490,19486,19508,19509,19582,19564,19593,19560,19602,19617,19614,19616,19620,19664,19688,19773,19855,19875,19896,19934,19978,20051,20088,20123,20195,20228,20277,20400,20483,20547,20575,20605,20661,20730,20809,20861,20916,20942,20948,21082,21144,21194,21202,21175,21160,21202,21216,21201,21213,21196,21186,21198,21250,21288,21312,21347,21496,21505,21488,21444,21408,21370,21316,21366,21390,21453,21441,21502,21547,21583,21563,21585,21565,21562,21562,21576,21626,21635,21642,21591,21656,21662,21628,21654,21699,21684,21788,21659,21585,21738,21711,21599,21510,21521,21557,21578,21551,21626,21665,21679,21699,21704,21752,21828,21816,21800,21796,21797,21801,21904,21919,21822,21755,21855,21930,21976,22025,22041,22066,22083,22096,22132,22187,22209,22334,22312,22317,22370,22421,22508,22572,22615,22706,22744,22838,22927,22988,23041,23119,23232,23279,23346,23452,23554,23643,23710,23824,23944,24089,24266,24388,24404,24556,24721,24896,25070,25273,25505,25830,26099,26444,26664,26923,27080,27202,27323,27385,27445,27448,27478,27497,27499,27504,27475,27462,27470,27438,27431,27394,27373,27354,27330,27286,27249,27186,27147,27088,27094,27023,27002,26987,26956,26914,26859,26788,26712,26624,26549,26488,26439,26359,26245,26152,26066,25966,25882,25774,25655,25505,25397,25288,25186,25058,24936,24843,24720,24533,24400,24243,24064,23901,23806,23698,23575,23437,23274,23157,22977,22836,22711,22538,22369,22215,22116,21995,21850,21696,21620,21494,21462,21403,21266,
Net demand,21065,20916,20903,20783,20678,20601,20506,20434,20335,20230,20136,20042,19923,19839,19765,19679,19581,19519,19405,19285,19185,19068,19001,18938,18877,18818,18739,18667,18609,18591,18563,18520,18471,18407,18336,18287,18293,18282,18278,18286,18304,18263,18268,18236,18150,18185,18156,18127,18140,18169,18219,18256,18242,18166,18111,18099,18122,18043,18021,18045,18036,18078,18202,18267,18323,18340,18392,18439,18516,18524,18583,18638,18608,18689,18826,18857,18903,18892,18915,18925,18997,19058,19161,19292,19342,19471,19600,19571,19532,19433,19231,19045,18795,18580,18331,18095,17867,17707,17542,17324,17103,16877,16472,16135,15911,15570,15430,15426,15388,15462,15605,15626,15767,15528,15231,15041,14647,14454,14315,14045,13990,14011,13943,13876,13856,13696,13732,13718,13683,13480,13613,13556,13551,13549,13434,13846,13695,13657,13599,13493,13502,13808,13622,13830,13899,13953,14171,14251,14056,14090,14095,14147,14239,14364,14184,14064,14088,14234,14215,14031,13867,13771,13941,14169,14146,14090,14223,14401,14434,14449,14432,14599,14556,14588,14785,14818,15081,15315,15496,15606,15830,16057,16351,16612,16895,17175,17496,17893,18251,18598,18867,19159,19629,20103,20425,20806,21147,21504,21777,22139,22434,22634,22825,23011,23369,23631,23978,24254,24611,24804,24954,25021,25072,25054,25032,25034,25006,24940,24929,24889,24900,24867,24854,24814,24812,24750,24686,24651,24622,24533,24522,24434,24439,24530,24626,24663,24657,24607,24589,24516,24399,24276,24138,24005,23871,23752,23655,23536,23407,23281,23137,23047,22951,22870,22783,22727,22654,22540,22404,22205,22037,21888,21718,21516,21336,21108,20907,20810,20649,20461,20294,20093,19890,19768,19572,19480,19300,19177,19112,18992,18918,18799,18740,18693,18640,18578,18616,18501,
