Net Demand 02/27/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21423,21216,21216,21216,20965,20965,20965,20714,20714,20714,20496,20496,20496,20369,20369,20369,20240,20240,20240,20140,20140,20140,20058,20058,20058,19945,19945,19945,19858,19858,19858,19806,19806,19806,19744,19744,19744,19691,19691,19691,19691,19691,19691,19748,19748,19748,19766,19766,19766,19933,19933,19933,20107,20107,20107,20329,20329,20329,20582,20582,20582,21082,21082,21082,21536,21536,21536,22050,22050,22050,22422,22422,22422,23395,23395,23395,23997,23997,23997,24349,24349,24349,24575,24575,24575,25024,25024,25024,25166,25166,25166,24985,24985,24985,24924,24924,24924,24740,24740,24740,24642,24642,24642,24348,24348,24348,24196,24196,24196,23889,23889,23889,23733,23733,23733,23576,23576,23576,23346,23346,23346,23121,23121,23121,22979,22979,22979,22894,22894,22894,22599,22599,22599,22523,22523,22523,22410,22410,22410,22532,22532,22532,22279,22279,22279,22440,22440,22440,22436,22436,22436,22389,22389,22389,22341,22341,22341,22375,22375,22375,22441,22441,22441,22544,22544,22544,22682,22682,22682,22733,22733,22733,22815,22815,22815,22767,22767,22767,22829,22829,22829,23124,23124,23124,23297,23297,23297,23331,23331,23331,23580,23580,23580,23908,23908,23908,24208,24208,24208,24150,24150,24150,24467,24467,24467,24774,24774,24774,25224,25224,25224,26025,26025,26025,26799,26799,26799,27144,27144,27144,27447,27447,27447,27155,27155,27155,27274,27274,27274,27241,27241,27241,27135,27135,27135,27015,27015,27015,26903,26903,26903,26781,26781,26781,26594,26594,26594,26416,26416,26416,26195,26195,26195,25867,25867,25867,25496,25496,25496,25009,25009,25009,24653,24653,24653,24262,24262,24262,23780,23780,23780,23208,23208,23208,22916,22916,22916,22546,22546,22546,22189,22189,22189,21781,21781,21781,21432,21432,21432
Demand (5 min. avg.),21248,21223,21243,21136,21076,21017,20957,20885,20727,20708,20693,20546,20507,20475,20444,20446,20369,20340,20315,20221,20228,20167,20091,20019,19956,19977,19970,19953,19894,19849,19841,19810,19771,19784,19711,19644,19653,19701,19696,19706,19658,19643,19679,19710,19708,19680,19705,19702,19693,19829,19962,19961,20081,20093,20158,20230,20308,20372,20469,20478,20561,20826,20968,21134,21277,21409,21462,21599,21828,22051,22219,22377,22645,22942,23333,23562,23773,23913,23976,24110,24254,24319,24431,24598,24702,24814,24956,25034,25104,25157,25136,25022,24990,24962,24960,24869,24622,24533,24540,24549,24511,24452,24483,24360,24310,24253,24198,24083,23988,23928,23904,23817,23730,23690,23620,23597,23540,23434,23432,23259,23170,23202,23183,23110,23044,22899,22822,22804,22726,22737,22662,22615,22622,22597,22659,22587,22465,22343,22500,22562,22609,22562,22530,22484,22409,22445,22481,22315,22298,22327,22300,22250,22184,22093,22252,22296,22274,22272,22372,22505,22590,22541,22494,22412,22444,22491,22596,22646,22665,22666,22685,22705,22750,22678,22721,22694,22695,22707,22873,22996,23066,23047,23028,23060,23138,23205,23275,23267,23222,23331,23535,23682,23770,23646,23646,23708,23775,23898,23985,24045,24176,24300,24384,24499,24653,24751,24845,24999,25169,25355,25485,25691,25938,26069,26353,26591,26772,26737,26957,27096,27232,27300,27286,27361,27395,27346,27384,27397,27354,27325,27319,27276,27239,27214,27153,27126,27076,27043,27021,26957,26919,26865,26953,26898,26849,26800,26696,26633,26556,26443,26401,26277,26090,25916,25824,25717,25618,25501,25439,25283,25095,25105,24997,24814,24654,24405,24204,24078,24035,23911,23721,23555,23380,23266,23120,22988,22764,22646,22516,22406,22231,22100,22004,21892,21806,21666,21534,21389,
Net demand,19520,19394,19402,19319,19178,19119,18947,18838,18626,18536,18525,18418,18336,18339,18351,18349,18278,18277,18256,18178,18145,18148,18071,18053,17983,17949,17955,17951,17896,17843,17880,17873,17866,17892,17848,17737,17698,17782,17796,17762,17754,17709,17672,17753,17745,17681,17656,17653,17652,17795,18043,18074,18145,18136,18094,18130,18207,18287,18362,18350,18363,18462,18576,18739,18938,19100,19207,19325,19554,19844,19987,20139,20400,20670,21042,21410,21626,21864,21989,22060,22206,22155,22142,22202,22216,22203,22115,22008,21804,21469,21227,20785,20460,20166,19779,19443,19119,18789,18461,18064,17764,17414,17270,17568,17455,17660,17595,17373,17173,16937,16759,16410,16087,15724,15648,15460,15278,15279,15093,15045,15220,15122,14842,14906,14816,14855,15026,14886,14673,14580,14593,14599,14775,14841,14785,14806,14756,14530,14186,14294,14296,14133,13907,13772,13800,14054,14006,14322,14468,14332,14210,13903,13735,13499,13718,13942,14050,13862,13793,14061,14675,14813,14779,14844,14834,14875,14984,15018,15139,15318,15622,15633,15715,15893,16073,16121,16236,16217,16230,16238,16117,16291,16309,16398,16744,17016,17192,17232,17317,17234,17182,17140,17116,17310,17291,17520,17973,18186,18601,19063,19382,19944,20322,20817,21295,21599,21945,22300,22625,23044,23355,23602,23916,24050,24264,24509,24623,24783,24887,25041,25192,25259,25277,25297,25404,25352,25379,25401,25412,25325,25294,25281,25268,25306,25262,25264,25231,25261,25244,25145,25062,24991,25017,24957,24885,24819,24720,24690,24621,24484,24446,24319,24153,23968,23871,23726,23648,23495,23443,23322,23152,23120,23026,22849,22620,22359,22063,21848,21734,21675,21514,21318,21161,21059,20972,20837,20655,20555,20500,20331,20120,19961,19887,19800,19685,19529,19409,19304,
