Net Demand 05/11/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21252,21045,21045,21045,20763,20763,20763,20467,20467,20467,20209,20209,20209,19962,19962,19962,19767,19767,19767,19572,19572,19572,19379,19379,19379,19228,19228,19228,19130,19130,19130,19048,19048,19048,18957,18957,18957,18957,18957,18957,18906,18906,18906,18876,18876,18876,18880,18880,18880,19072,19072,19072,19185,19185,19185,19299,19299,19299,19448,19448,19448,19835,19835,19835,20111,20111,20111,20428,20428,20428,20577,20577,20577,20907,20907,20907,21026,21026,21026,21208,21208,21208,21368,21368,21368,21596,21596,21596,21675,21675,21675,21522,21522,21522,21453,21453,21453,21699,21699,21699,21872,21872,21872,21783,21783,21783,21703,21703,21703,21673,21673,21673,21592,21592,21592,21539,21539,21539,21457,21457,21457,21658,21658,21658,21460,21460,21460,21420,21420,21420,21354,21354,21354,21129,21129,21129,21231,21231,21231,20982,20982,20982,21140,21140,21140,21467,21467,21467,21580,21580,21580,21727,21727,21727,21818,21818,21818,21932,21932,21932,22022,22022,22022,22171,22171,22171,22355,22355,22355,22417,22417,22417,22694,22694,22694,22852,22852,22852,23096,23096,23096,23376,23376,23376,23513,23513,23513,23828,23828,23828,23920,23920,23920,24126,24126,24126,24432,24432,24432,24636,24636,24636,24763,24763,24763,25025,25025,25025,25571,25571,25571,25888,25888,25888,26106,26106,26106,26150,26150,26150,26426,26426,26426,26709,26709,26709,26716,26716,26716,26712,26712,26712,26735,26735,26735,26737,26737,26737,26889,26889,26889,27103,27103,27103,27133,27133,27133,27027,27027,27027,26639,26639,26639,26273,26273,26273,25912,25912,25912,25455,25455,25455,25045,25045,25045,24590,24590,24590,24309,24309,24309,23793,23793,23793,23322,23322,23322,22911,22911,22911,22563,22563,22563,22227,22227,22227,21836,21836,21836
Demand (5 min. avg.),21010,20959,20874,20817,20723,20639,20562,20475,20365,20282,20196,20107,20052,19978,19901,19813,19738,19673,19604,19533,19465,19429,19369,19312,19283,19247,19249,19200,19172,19138,19085,19060,19038,19000,18958,18922,18908,18911,18920,18904,18899,18859,18877,18898,18902,18892,18888,18921,18921,19010,19102,19120,19158,19186,19229,19264,19301,19331,19375,19427,19510,19709,19958,20070,20156,20215,20269,20350,20425,20475,20495,20489,20527,20709,20887,20970,21018,21048,21056,21119,21165,21189,21240,21293,21332,21473,21359,21416,21507,21574,21554,21522,21702,21810,21788,21752,21758,21787,21838,21883,21872,21837,21772,21767,21855,21773,21781,21771,21703,21732,21768,21785,21794,21771,21777,21845,21802,21741,21756,21498,21387,21371,21490,21703,21670,21670,21462,21417,21386,21384,21327,21302,21180,21092,21125,21085,21160,21196,21328,21420,21352,21459,21482,21521,21537,21548,21584,21568,21625,21649,21709,21719,21776,21788,21819,21847,21860,21903,21952,22021,22127,22188,22227,22306,22338,22383,22486,22503,22473,22553,22576,22642,22705,22774,22846,22948,23010,23075,23191,23275,23355,23368,23453,23476,23532,23601,23703,23753,23704,23872,23929,24042,24069,24057,24038,24151,24232,24325,24446,24514,24640,24764,24917,25026,25142,25106,25158,25370,25432,25534,25621,25755,25870,25865,26004,26139,26196,26229,26220,26240,26312,26396,26482,26526,26568,26567,26598,26642,26625,26589,26568,26587,26613,26621,26647,26669,26675,26756,26809,26896,26960,27053,27095,27121,27042,27011,26932,26848,26787,26698,26616,26518,26377,26319,26192,26122,26005,25891,25807,25672,25566,25442,25307,25191,25051,24829,24672,24506,24366,24212,24071,23922,23805,23640,23495,23354,23201,23046,22944,22783,22651,22512,22378,22222,22092,21959,21818,21696,
Net demand,17932,17818,17629,17536,17393,17249,17120,17013,16886,16770,16710,16613,16565,16533,16562,16477,16381,16295,16240,16186,16091,16041,16005,15927,15889,15878,15894,15869,15794,15861,15848,15850,15897,15903,15866,15860,15889,15899,15988,16045,16073,16104,16147,16192,16231,16253,16303,16383,16427,16482,16666,16758,16873,16941,16989,17037,17116,17139,17189,17270,17358,17482,17776,17909,17983,18084,18084,18116,18210,18291,18392,18440,18459,18587,18772,18816,18713,18658,18441,18214,18009,17699,17429,17098,16715,16404,15943,15429,15112,14744,14376,13829,13350,13153,12717,12321,12107,11664,11436,11113,11163,10934,10831,10475,10320,10159,9998,10078,9985,9845,9775,9718,9784,9779,9836,9855,9932,9851,9829,9691,9428,9515,9362,9477,9428,9311,9037,8900,8782,8725,8712,8644,8559,8325,8278,8158,8163,8238,8324,8431,8464,8481,8512,8552,8512,8346,8187,8206,8317,8293,8073,7834,7666,7609,7496,7425,7348,7398,7403,7460,7467,7475,7528,7558,7637,7800,7866,7972,8017,7926,7967,8129,8200,8359,8510,8629,8790,8877,9032,9184,9287,9256,9290,9405,9410,9555,9668,9761,9817,9958,10139,10243,10342,10369,10341,10358,10459,10631,10850,10965,11172,11355,11516,11712,11794,11917,12053,12387,12760,13193,13438,13768,14080,14351,14695,15256,15783,16298,16806,17322,17837,18351,18897,19516,20118,20642,21013,21421,21773,22047,22350,22718,23004,23218,23427,23534,23634,23824,23986,24161,24295,24392,24480,24476,24422,24262,24242,24194,24132,24018,23867,23735,23517,23353,23182,23052,22903,22727,22670,22600,22538,22409,22277,22152,21974,21802,21611,21463,21359,21276,21169,21002,20864,20658,20458,20326,20189,19978,19889,19719,19536,19325,19238,19078,18940,18759,18650,18525,
