Net Demand 04/17/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21789,21487,21487,21487,21469,21469,21469,21151,21151,21151,20932,20932,20932,20711,20711,20711,20538,20538,20538,20392,20392,20392,20231,20231,20231,20152,20152,20152,20044,20044,20044,19934,19934,19934,19935,19935,19935,19950,19950,19950,19979,19979,19979,19978,19978,19978,20056,20056,20056,20257,20257,20257,20408,20408,20408,20581,20581,20581,20788,20788,20788,21301,21301,21301,21706,21706,21706,22011,22011,22011,22552,22552,22552,23438,23438,23438,24020,24020,24020,24205,24205,24205,24562,24562,24562,25030,25030,25030,25255,25255,25255,25013,25013,25013,24723,24723,24723,24462,24462,24462,24233,24233,24233,23999,23999,23999,23578,23578,23578,23430,23430,23430,23386,23386,23386,23144,23144,23144,22991,22991,22991,22866,22866,22866,22685,22685,22685,22535,22535,22535,22388,22388,22388,22258,22258,22258,22034,22034,22034,21909,21909,21909,21786,21786,21786,21659,21659,21659,21534,21534,21534,21475,21475,21475,21529,21529,21529,21566,21566,21566,21520,21520,21520,21515,21515,21515,21629,21629,21629,21631,21631,21631,21712,21712,21712,21670,21670,21670,21616,21616,21616,21738,21738,21738,21823,21823,21823,21943,21943,21943,22136,22136,22136,22200,22200,22200,22378,22378,22378,22571,22571,22571,22830,22830,22830,23031,23031,23031,23048,23048,23048,23444,23444,23444,23833,23833,23833,23982,23982,23982,24285,24285,24285,24614,24614,24614,25005,25005,25005,25376,25376,25376,25922,25922,25922,26505,26505,26505,27091,27091,27091,27306,27306,27306,27192,27192,27192,27021,27021,27021,26792,26792,26792,26507,26507,26507,26151,26151,26151,25809,25809,25809,25392,25392,25392,24807,24807,24807,24357,24357,24357,23839,23839,23839,23283,23283,23283,22710,22710,22710,22403,22403,22403,22074,22074,22074,21780,21780,21780
Demand (5 min. avg.),21556,21511,21545,21495,21411,21315,21221,21147,21056,21015,20922,20825,20753,20671,20653,20621,20547,20475,20425,20345,20348,20276,20230,20190,20152,20099,20135,20095,20072,20022,19978,19946,19960,19944,19937,19906,19914,19932,19935,19914,19879,19886,19918,19910,19941,19970,19968,20009,20032,20112,20202,20246,20257,20253,20297,20372,20413,20513,20622,20740,20758,20951,21179,21306,21449,21599,21729,21873,22079,22214,22388,22565,22840,23222,23537,23696,23808,23910,24006,24136,24280,24395,24469,24576,24585,24691,24845,24912,24895,24911,24884,24862,24831,24724,24635,24553,24429,24273,24244,24208,24137,24062,23964,23851,23784,23665,23608,23562,23544,23558,23501,23410,23361,23292,23193,23161,23131,23031,22970,22878,22990,22851,22843,22756,22733,22798,22630,22537,22483,22491,22467,22373,22314,22244,22185,22205,22166,22202,22099,22057,22000,21948,21928,21886,21806,21742,21742,21643,21610,21601,21600,21572,21558,21551,21540,21523,21493,21496,21506,21534,21532,21536,21555,21563,21593,21564,21573,21583,21588,21631,21709,21637,21670,21709,21577,21530,21562,21592,21625,21637,21669,21686,21709,21761,21790,21859,21880,21909,21962,22012,22020,22055,22111,22166,22233,22314,22399,22462,22536,22621,22665,22734,22845,22935,22996,22951,22893,22989,23084,23224,23353,23425,23549,23650,23775,23906,24006,24024,24091,24182,24245,24411,24524,24626,24741,24839,24948,25056,25190,25267,25406,25560,25742,25912,26050,26307,26555,26796,26914,27047,27141,27203,27254,27243,27231,27227,27198,27117,27047,27015,26935,26829,26735,26564,26567,26466,26385,26287,26170,25973,25870,25758,25616,25443,25271,24996,24791,24577,24432,24277,24096,23883,23702,23559,23374,23238,23081,22897,22861,22734,22647,22503,22344,22215,22139,22039,21909,21794,
Net demand,19701,19492,19494,19402,19347,19255,19183,19137,19071,19031,18992,18868,18755,18712,18697,18688,18610,18559,18518,18476,18459,18395,18381,18343,18282,18268,18257,18307,18295,18271,18192,18149,18077,18091,18027,17993,17974,17972,17934,17883,17863,17871,17940,17973,17964,17999,17879,17817,17668,17564,17516,17452,17371,17221,17149,17131,17094,17150,17223,17374,17489,17556,17861,18029,18207,18328,18503,18733,18996,19201,19441,19600,19840,20278,20555,20704,20868,20954,20963,21024,21116,21002,20983,20802,20607,20408,20263,19980,19699,19421,19119,18752,18471,18032,17659,17293,16789,16422,16139,16048,15657,15399,15163,14898,14724,14452,14481,14442,14371,14467,14422,14312,14040,14024,13868,13579,13450,13402,13378,13319,13110,12935,12825,12707,12671,12755,12641,12473,12307,12241,12225,12149,12100,12131,12068,12360,12312,12213,12041,11870,11935,11860,12256,12245,12426,12301,12240,12321,12153,11977,11892,11727,11661,11565,11517,11451,11519,11501,11595,11729,11809,11806,11757,11685,11761,11884,11965,11809,11541,11129,11231,11471,11626,11754,11579,11419,11423,11476,11540,11518,11496,11429,11571,11651,11653,11779,11911,12050,12164,12380,12658,12818,13363,13800,13920,14027,14179,14142,14152,14190,14324,14700,15037,15342,15642,15793,15839,15970,16032,16088,16168,16244,16216,16220,16417,16936,17456,17915,18400,18929,19496,20056,20627,21106,21591,22073,22570,23002,23406,23671,23923,24164,24380,24580,24725,24898,25083,25302,25429,25507,25569,25603,25588,25591,25552,25535,25523,25467,25433,25370,25343,25297,25249,25131,25138,25141,25047,25000,24938,24795,24677,24579,24506,24397,24290,24107,23855,23692,23523,23431,23216,23065,22885,22691,22510,22388,22250,22061,21976,21880,21817,21716,21542,21392,21306,21249,21132,21071,
