Net Demand 05/27/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21689,21366,21366,21366,21187,21187,21187,20860,20860,20860,20570,20570,20570,20272,20272,20272,20045,20045,20045,19874,19874,19874,19746,19746,19746,19606,19606,19606,19492,19492,19492,19382,19382,19382,19244,19244,19244,19175,19175,19175,19112,19112,19112,19079,19079,19079,18994,18994,18994,19059,19059,19059,19070,19070,19070,19083,19083,19083,19094,19094,19094,19185,19185,19185,19261,19261,19261,19232,19232,19232,18999,18999,18999,19058,19058,19058,19024,19024,19024,19049,19049,19049,19036,19036,19036,19137,19137,19137,19182,19182,19182,19188,19188,19188,19024,19024,19024,19117,19117,19117,19195,19195,19195,19275,19275,19275,19296,19296,19296,19434,19434,19434,19369,19369,19369,19394,19394,19394,19319,19319,19319,19352,19352,19352,19237,19237,19237,19133,19133,19133,19015,19015,19015,18912,18912,18912,18793,18793,18793,18737,18737,18737,18647,18647,18647,18631,18631,18631,18647,18647,18647,18684,18684,18684,18725,18725,18725,18824,18824,18824,18950,18950,18950,19044,19044,19044,19226,19226,19226,19334,19334,19334,19509,19509,19509,19690,19690,19690,19824,19824,19824,20057,20057,20057,20294,20294,20294,20567,20567,20567,20869,20869,20869,21126,21126,21126,21471,21471,21471,21851,21851,21851,22303,22303,22303,22610,22610,22610,22975,22975,22975,23322,23322,23322,23749,23749,23749,23950,23950,23950,24296,24296,24296,24557,24557,24557,24772,24772,24772,24991,24991,24991,25117,25117,25117,25262,25262,25262,25549,25549,25549,25877,25877,25877,26168,26168,26168,26269,26269,26269,26216,26216,26216,26087,26087,26087,25883,25883,25883,25593,25593,25593,25261,25261,25261,24823,24823,24823,24480,24480,24480,24081,24081,24081,23584,23584,23584,23116,23116,23116,22780,22780,22780,22417,22417,22417,21964,21964,21964
Demand (5 min. avg.),21461,21349,21271,21174,21078,20988,20906,20817,20717,20620,20552,20476,20395,20331,20300,20233,20160,20104,20048,19977,19922,19876,19819,19743,19694,19650,19616,19589,19533,19490,19444,19392,19363,19319,19272,19255,19223,19218,19236,19185,19183,19153,19086,19062,19062,19048,19034,19029,19005,19031,19061,19075,19059,19068,19061,19065,19073,19073,19074,19075,19101,19137,19221,19255,19261,19282,19295,19290,19250,19160,19093,19075,19061,19073,19089,19059,19040,19024,19028,19047,19029,19037,19006,19002,19003,19015,19075,19088,19057,19072,19128,18971,18987,18984,19016,19025,18992,19061,19173,19222,19214,19248,19248,19249,19262,19264,19272,19285,19313,19306,19349,19353,19374,19402,19343,19298,19304,19263,19274,19261,19224,19223,19235,19225,19208,19168,19113,19078,19058,18999,18919,18886,18895,18853,18795,18772,18738,18752,18717,18705,18664,18628,18611,18603,18595,18567,18570,18594,18597,18623,18622,18631,18664,18650,18688,18718,18750,18767,18802,18833,18846,18890,18947,19015,19065,19079,19122,19179,19203,19268,19278,19345,19391,19481,19469,19514,19568,19652,19741,19796,19853,19935,19990,20098,20187,20276,20354,20460,20542,20658,20728,20841,20935,21066,21156,21282,21396,21535,21669,21801,21946,22031,22195,22295,22401,22521,22651,22779,22886,23046,23187,23307,23418,23560,23665,23757,23861,23903,24034,24139,24263,24357,24461,24520,24589,24675,24780,24832,24891,24972,25046,25076,25115,25173,25221,25254,25311,25389,25427,25489,25560,25668,25790,25967,26007,26085,26143,26190,26215,26243,26276,26226,26188,26153,26122,26065,25986,25894,25810,25705,25592,25537,25393,25284,25110,24994,24838,24704,24547,24433,24300,24158,24000,23864,23716,23562,23388,23236,23088,22944,22805,22684,22511,22394,22251,22142,21993,21865,
Net demand,17537,17418,17336,17239,17128,17063,16958,16844,16731,16585,16470,16374,16294,16187,16157,16076,16078,15982,15908,15836,15783,15719,15653,15600,15597,15524,15485,15426,15400,15379,15382,15341,15300,15277,15270,15315,15361,15357,15374,15324,15231,15163,15094,15081,15097,15143,15163,15204,15240,15334,15463,15542,15544,15561,15542,15542,15520,15502,15539,15580,15615,15644,15738,15837,15917,16007,16103,16208,16256,16189,16137,16120,16061,15963,15929,15715,15451,15209,15011,14827,14543,14217,13901,13752,13493,13201,12912,12575,12161,11802,11648,11736,11501,11419,11450,11238,10768,10240,9763,10243,10831,10625,10232,10059,9958,9777,9587,9506,9474,9384,9297,9165,9032,8931,9072,8950,8886,8741,8481,8394,8298,8270,8187,8153,8121,8074,8021,8051,8211,8302,8209,8085,8219,8233,8163,8187,8030,8126,8228,8200,8150,8135,8012,7997,8054,7897,7854,7732,7706,7936,8286,8468,8389,8029,7758,7673,7642,7714,7718,7807,8248,8246,8191,8047,8011,7962,7970,8170,8364,8659,8703,8921,8933,8999,8856,8705,8671,8637,8655,8658,8788,9232,9544,9532,9576,9539,9281,9172,9248,9359,9435,9565,9851,10264,10770,10866,10795,10928,10899,10753,10741,10835,11054,11179,11288,11512,11969,12090,12065,12312,12551,12845,13059,13369,13655,13924,14223,14529,14876,15333,15745,16146,16590,17063,17470,17923,18392,18825,19233,19674,20044,20405,20773,21026,21251,21411,21577,21757,21939,22064,22210,22330,22426,22587,22664,22729,22820,22901,22988,22984,23015,23036,22998,23019,22994,22904,22805,22702,22655,22519,22385,22284,22193,22121,21963,21793,21665,21462,21317,21145,21003,20893,20730,20651,20503,20362,20210,20060,19914,19771,19641,19523,19430,19342,19250,19180,19066,18966,
