Net Demand 04/20/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,18845,18546,18546,18546,18461,18461,18461,18212,18212,18212,18038,18038,18038,17903,17903,17903,17782,17782,17782,17655,17655,17655,17484,17484,17484,17425,17425,17425,17330,17330,17330,17290,17290,17290,17265,17265,17265,17289,17289,17289,17311,17311,17311,17325,17325,17325,17394,17394,17394,17592,17592,17592,17745,17745,17745,17855,17855,17855,18005,18005,18005,18449,18449,18449,18824,18824,18824,19117,19117,19117,19404,19404,19404,19921,19921,19921,20169,20169,20169,20257,20257,20257,20405,20405,20405,20738,20738,20738,20847,20847,20847,21016,21016,21016,21057,21057,21057,21187,21187,21187,21365,21365,21365,21336,21336,21336,21334,21334,21334,21335,21335,21335,21346,21346,21346,21362,21362,21362,21371,21371,21371,21345,21345,21345,21287,21287,21287,21311,21311,21311,21166,21166,21166,20936,20936,20936,21026,21026,21026,21167,21167,21167,20928,20928,20928,20748,20748,20748,20490,20490,20490,20450,20450,20450,20190,20190,20190,19886,19886,19886,19777,19777,19777,19632,19632,19632,19531,19531,19531,19519,19519,19519,19697,19697,19697,19636,19636,19636,19530,19530,19530,19862,19862,19862,20149,20149,20149,20119,20119,20119,19992,19992,19992,20243,20243,20243,20313,20313,20313,20531,20531,20531,20768,20768,20768,20968,20968,20968,21256,21256,21256,21557,21557,21557,21960,21960,21960,22227,22227,22227,22269,22269,22269,22673,22673,22673,22976,22976,22976,23153,23153,23153,23620,23620,23620,24094,24094,24094,24432,24432,24432,24403,24403,24403,24373,24373,24373,24143,24143,24143,23874,23874,23874,23639,23639,23639,23335,23335,23335,22955,22955,22955,22587,22587,22587,22076,22076,22076,21767,21767,21767,21406,21406,21406,21027,21027,21027,20628,20628,20628,20356,20356,20356,20013,20013,20013,19744,19744,19744
Demand (5 min. avg.),18734,18660,18655,18612,18567,18474,18407,18371,18335,18291,18180,18122,18067,18026,17965,17896,17812,17804,17730,17692,17651,17612,17537,17501,17472,17509,17536,17521,17519,17451,17432,17402,17352,17367,17339,17338,17296,17333,17349,17393,17383,17402,17387,17407,17391,17425,17419,17458,17488,17588,17589,17630,17666,17670,17712,17793,17803,17870,17946,18008,18060,18245,18392,18495,18574,18632,18700,18814,18856,18970,19057,19177,19328,19496,19694,19787,19817,19846,19859,19941,19958,19976,20003,20069,20111,20295,20418,20485,20531,20592,20591,20684,20754,20776,20778,20790,20809,20922,21083,21089,21083,21147,21149,21145,21165,21146,21133,21158,21168,21213,21272,21273,21241,21264,21256,21267,21255,21225,21195,21188,21223,21265,21294,21332,21379,21295,21213,21158,21146,21101,21042,21133,21127,21116,21141,21069,21002,20883,20821,20762,20703,20629,20502,20436,20371,20413,20464,20353,20272,20274,20179,19946,19953,19863,19806,19842,19724,19690,19684,19827,19784,19502,19546,19629,19546,19435,19593,19593,19555,19532,19567,19550,19760,19809,19844,19722,19740,19755,19683,19718,19649,19580,19547,19532,19436,19609,19694,19849,19697,19710,19721,19758,19850,19838,19805,19915,19986,20074,20158,20242,20317,20380,20475,20574,20604,20641,20692,20757,20868,21000,21305,21350,21388,21490,21419,21554,21630,21742,21825,21933,22064,22153,22254,22377,22491,22609,22750,22885,22967,23007,23090,23201,23303,23400,23562,23689,23823,23948,24044,24112,24142,24169,24202,24192,24172,24144,24089,24032,23983,23871,23806,23706,23566,23467,23394,23285,23193,23118,23034,22931,22787,22703,22595,22470,22307,22230,22130,22018,21853,21745,21627,21533,21354,21245,21150,21039,20891,20749,20624,20526,20423,20305,20180,20101,20005,19919,19777,19691,19574
Net demand,15136,14998,15051,15048,15070,15031,14964,14905,14904,14854,14826,14689,14637,14569,14502,14353,14186,14084,13960,13830,13767,13691,13613,13547,13492,13549,13596,13573,13550,13520,13497,13486,13510,13509,13538,13558,13553,13520,13558,13641,13693,13700,13729,13753,13707,13781,13826,13880,13923,13984,14070,14115,14151,14214,14265,14451,14569,14663,14756,14873,14948,15092,15228,15357,15454,15500,15555,15634,15680,15703,15744,15899,16062,16151,16516,16670,16771,16772,16766,16690,16625,16413,16251,16044,15862,15749,15617,15375,15069,14836,14589,14359,14090,13776,13454,13152,13468,13356,13203,13096,13069,12959,12936,12855,12855,13069,13147,13183,13193,13381,13380,13309,13156,12833,12641,12822,12804,12706,12517,12418,12313,12131,11912,11553,11370,11205,11055,10950,10875,11017,11037,10950,10584,9893,9773,10048,10165,9921,9859,9652,9388,9443,9354,9551,9626,9528,9299,9399,9231,9400,9572,9439,9825,9843,10380,10478,10467,10237,9849,9785,10163,9544,9738,10000,10055,10010,9958,10310,10508,10314,10140,10138,10231,10132,9816,9514,9634,9802,9853,9813,9703,9993,10098,9834,9614,9407,9364,9310,9322,9143,9060,9078,9185,8595,8714,9163,9271,9003,8895,9873,10399,10599,10332,10162,10245,10603,10715,10848,11141,11499,12029,12478,12640,12890,13038,13412,13992,14417,14889,15460,15880,16324,16665,17113,17467,17815,18188,18433,18802,19090,19446,19774,20092,20289,20485,20608,20746,20884,20937,20976,20953,20908,20881,20832,20799,20759,20703,20646,20566,20502,20346,20330,20233,20176,20084,19995,19866,19784,19679,19567,19416,19279,19180,19046,18858,18758,18673,18580,18427,18213,18069,17924,17723,17581,17493,17361,17155,16995,16860,16726,16619,16510,16333,16274,16172,16098,15962,15840,15736
