Net Demand 05/14/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21768,21652,21652,21652,21396,21396,21396,21061,21061,21061,20765,20765,20765,20538,20538,20538,20334,20334,20334,20109,20109,20109,19940,19940,19940,19777,19777,19777,19680,19680,19680,19521,19521,19521,19437,19437,19437,19449,19449,19449,19412,19412,19412,19387,19387,19387,19384,19384,19384,19502,19502,19502,19571,19571,19571,19672,19672,19672,19828,19828,19828,20158,20158,20158,20397,20397,20397,20614,20614,20614,20707,20707,20707,21088,21088,21088,21283,21283,21283,21362,21362,21362,21412,21412,21412,21562,21562,21562,21492,21492,21492,21437,21437,21437,21430,21430,21430,21553,21553,21553,21575,21575,21575,21654,21654,21654,21627,21627,21627,21674,21674,21674,21492,21492,21492,21382,21382,21382,21266,21266,21266,21190,21190,21190,21084,21084,21084,21042,21042,21042,20839,20839,20839,20801,20801,20801,20754,20754,20754,20753,20753,20753,20826,20826,20826,20824,20824,20824,20929,20929,20929,20999,20999,20999,21061,21061,21061,21052,21052,21052,21176,21176,21176,21212,21212,21212,21314,21314,21314,21268,21268,21268,21393,21393,21393,21420,21420,21420,21680,21680,21680,21755,21755,21755,21812,21812,21812,22086,22086,22086,22195,22195,22195,22326,22326,22326,22551,22551,22551,22740,22740,22740,23160,23160,23160,23472,23472,23472,23770,23770,23770,24248,24248,24248,24725,24725,24725,24721,24721,24721,25108,25108,25108,25391,25391,25391,25586,25586,25586,25739,25739,25739,25931,25931,25931,26082,26082,26082,26355,26355,26355,26554,26554,26554,26688,26688,26688,26652,26652,26652,26453,26453,26453,26263,26263,26263,25996,25996,25996,25599,25599,25599,25232,25232,25232,24783,24783,24783,24469,24469,24469,24081,24081,24081,23597,23597,23597,23193,23193,23193,22849,22849,22849,22496,22496,22496,22172,22172,22172
Demand (5 min. avg.),21612,21524,21462,21360,21271,21172,21092,20993,20913,20891,20766,20690,20637,20535,20462,20423,20352,20299,20218,20152,20091,20033,19975,19913,19848,19835,19815,19770,19721,19690,19633,19596,19542,19519,19492,19468,19427,19448,19445,19422,19409,19388,19372,19382,19347,19373,19371,19342,19374,19430,19467,19510,19534,19565,19581,19635,19660,19693,19709,19765,19801,19988,20201,20298,20392,20432,20504,20593,20649,20653,20652,20645,20679,20887,21026,21061,21076,21130,21127,21171,21186,21173,21213,21235,21236,21364,21469,21511,21545,21530,21544,21606,21581,21527,21504,21524,21563,21695,21760,21750,21768,21801,21789,21733,21718,21652,21651,21677,21646,21611,21639,21579,21506,21508,21470,21401,21356,21330,21254,21252,21217,21179,21160,21098,21049,21020,20995,20976,20958,20952,20927,20907,20864,20895,20915,20904,20911,20934,20907,20909,20865,20930,20928,20963,20943,20931,20959,20975,20969,21043,20984,20990,20996,21055,21063,21103,21009,21065,21104,21156,21142,21168,21177,21143,21185,21178,21274,21293,21244,21218,21200,21295,21352,21435,21447,21443,21491,21498,21496,21564,21596,21626,21700,21748,21801,21862,21887,21924,21986,22049,22109,22164,22233,22227,22293,22359,22432,22504,22644,22802,22922,23002,23092,23193,23224,23368,23470,23718,23898,23984,24102,24225,24328,24428,24505,24762,24798,24838,24871,25010,25142,25157,25221,25354,25447,25536,25614,25726,25792,25747,25739,25836,25869,25962,25986,26050,26012,26062,26113,26252,26339,26412,26527,26581,26626,26678,26677,26666,26631,26596,26544,26478,26357,26302,26243,26156,26089,25962,25845,25748,25639,25544,25440,25338,25144,25051,24916,24791,24607,24466,24328,24176,24031,23844,23731,23578,23464,23334,23196,23069,22957,22815,22707,22555,22400,22295,22181,22076,
Net demand,18661,18545,18519,18432,18318,18191,18056,17971,17838,17779,17775,17702,17730,17662,17611,17649,17635,17534,17461,17395,17316,17281,17267,17179,17086,17060,17057,17051,17035,17053,17021,16981,16965,16954,16910,16884,16789,16786,16809,16807,16817,16829,16784,16753,16692,16724,16774,16811,16848,16919,17044,17062,17121,17136,17175,17210,17260,17328,17377,17419,17456,17574,17794,17950,18011,18071,18083,18131,18213,18208,18173,18148,18116,18155,18314,18150,17992,17833,17637,17406,17174,16785,16415,16113,15710,15442,15143,14804,14517,14225,13924,13592,13524,13151,12728,12662,12643,12492,12266,12226,12078,12045,11915,11389,11039,10716,10486,10261,10058,10054,10003,9953,9821,9711,9786,9651,9624,9622,9732,9794,9577,9068,8729,8667,8641,8509,8538,8641,8563,8344,8190,8401,8449,8200,8175,8140,8015,8001,8102,8010,8080,8228,8053,8050,7977,7878,7905,8027,7751,7897,8053,8112,8098,8013,8057,8016,8159,7984,8014,7847,7746,7761,7843,7896,7953,7984,7911,7840,7796,7633,7498,7494,7576,7576,7535,7534,7424,7495,7545,7741,7809,7799,7920,7955,8098,8193,8225,8227,8346,8587,8693,8674,8786,9000,9184,9302,9420,9692,9898,10083,10162,10334,10624,10939,11156,11187,11466,11791,12165,12597,12823,13124,13610,13935,14187,14660,14976,15193,15455,15921,16370,16801,17094,17596,18098,18571,19037,19525,19949,20530,20800,21086,21272,21520,21735,21887,22078,22178,22229,22330,22416,22475,22534,22595,22665,22738,22777,22766,22738,22685,22587,22518,22404,22285,22238,22045,21936,21837,21750,21691,21637,21641,21647,21534,21397,21207,21049,20881,20753,20610,20494,20368,20234,20144,19904,19771,19621,19494,19342,19165,19098,18998,18874,18769,18606,18534,18453,18352,
