Net Demand 05/28/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,26919,26385,26385,26385,25996,25996,25996,25529,25529,25529,25030,25030,25030,24605,24605,24605,24217,24217,24217,23968,23968,23968,23687,23687,23687,23425,23425,23425,23251,23251,23251,23066,23066,23066,22861,22861,22861,22725,22725,22725,22603,22603,22603,22529,22529,22529,22428,22428,22428,22465,22465,22465,22513,22513,22513,22561,22561,22561,22660,22660,22660,22987,22987,22987,23214,23214,23214,23340,23340,23340,23351,23351,23351,23688,23688,23688,23869,23869,23869,24061,24061,24061,24259,24259,24259,24441,24441,24441,24435,24435,24435,24488,24488,24488,24541,24541,24541,24745,24745,24745,24937,24937,24937,25127,25127,25127,25210,25210,25210,25264,25264,25264,25323,25323,25323,25394,25394,25394,25495,25495,25495,25715,25715,25715,25859,25859,25859,26051,26051,26051,26238,26238,26238,26566,26566,26566,26875,26875,26875,27181,27181,27181,27484,27484,27484,27804,27804,27804,28139,28139,28139,28558,28558,28558,29013,29013,29013,29411,29411,29411,29818,29818,29818,30154,30154,30154,30598,30598,30598,30951,30951,30951,31297,31297,31297,31714,31714,31714,32056,32056,32056,32419,32419,32419,32781,32781,32781,33195,33195,33195,33519,33519,33519,33717,33717,33717,34059,34059,34059,34318,34318,34318,34531,34531,34531,34612,34612,34612,34872,34872,34872,35107,35107,35107,35255,35255,35255,35141,35141,35141,35339,35339,35339,35394,35394,35394,35360,35360,35360,35035,35035,35035,34768,34768,34768,34473,34473,34473,34240,34240,34240,34018,34018,34018,33835,33835,33835,33478,33478,33478,33063,33063,33063,32595,32595,32595,32091,32091,32091,31533,31533,31533,30853,30853,30853,30038,30038,30038,29423,29423,29423,28806,28806,28806,28125,28125,28125,27470,27470,27470,26983,26983,26983,26520,26520,26520,25995,25995,25995
Demand (5 min. avg.),26552,26384,26275,26112,25949,25815,25689,25500,25377,25198,25050,24927,24802,24714,24651,24543,24423,24318,24186,24050,23948,23872,23756,23688,23600,23553,23507,23434,23328,23253,23169,23118,23056,22964,22884,22841,22784,22765,22718,22691,22635,22570,22528,22485,22455,22412,22384,22350,22345,22378,22430,22448,22488,22465,22479,22502,22520,22526,22561,22580,22623,22786,22930,23007,23078,23124,23178,23208,23239,23208,23213,23198,23215,23378,23509,23594,23645,23694,23776,23824,23884,23894,23941,23966,24051,24227,24354,24404,24446,24518,24511,24520,24547,24586,24612,24681,24698,24854,24942,25027,25072,25103,25081,25088,25102,25072,25079,25082,25104,25146,25200,25226,25210,25253,25264,25299,25320,25324,25396,25469,25529,25608,25760,25796,25856,25937,25956,26041,26145,26249,26288,26398,26507,26617,26697,26795,26913,27025,27113,27206,27255,27381,27471,27566,27646,27790,27904,28052,28179,28295,28416,28556,28659,28808,28917,29053,29211,29289,29468,29642,29794,29928,30092,30185,30332,30393,30533,30677,30801,30880,31019,31120,31230,31347,31481,31613,31741,31875,32002,32126,32209,32318,32491,32654,32798,32881,33008,33087,33177,33324,33462,33580,33677,33728,33806,33900,34013,34134,34236,34297,34392,34511,34608,34692,34804,34712,34709,34805,34942,35040,35074,35153,35218,35309,35389,35461,35506,35300,35365,35378,35397,35471,35431,35443,35444,35402,35360,35320,35226,35100,34914,34822,34741,34627,34479,34398,34272,34157,34054,33969,33845,33817,33804,33777,33726,33660,33569,33477,33386,33281,33158,33013,32823,32694,32545,32380,32191,32020,31816,31635,31464,31273,31070,30876,30597,30334,30103,29879,29678,29494,29279,29001,28791,28583,28391,28177,27920,27730,27611,27425,27187,27021,26832,26672,26470,26305,26112,25960,
Net demand,24146,23923,23714,23599,23413,23260,23137,22923,22747,22564,22340,22160,22036,21888,21812,21700,21528,21436,21300,21157,20995,20929,20822,20739,20651,20541,20472,20391,20301,20226,20186,20124,20101,20056,20018,20021,20020,20024,20048,20037,19980,19906,19841,19807,19727,19676,19560,19542,19535,19567,19642,19701,19721,19705,19702,19717,19807,19806,19868,19930,19973,20094,20300,20375,20465,20549,20619,20659,20729,20717,20702,20672,20652,20664,20694,20635,20461,20287,20092,19858,19622,19328,18972,18664,18348,18192,17990,17702,17354,17009,16738,16405,16168,15935,15743,15448,15286,15160,15141,15054,14941,14873,14725,14620,14546,14470,14360,14334,14299,14292,14334,14295,14299,14290,14302,14329,14362,14357,14305,14417,14435,14475,14607,14674,14697,14773,14786,14823,14910,14987,15052,15076,15186,15237,15298,15357,15421,15527,15601,15683,15742,15850,15931,16045,16105,16213,16357,16438,16565,16712,16888,17199,17394,17537,17722,17825,17995,18186,18415,18592,18683,18797,18944,19020,19099,19282,19343,19434,19604,19709,19835,19931,19976,19946,19967,20056,20104,20167,20272,20485,20552,20462,20503,20661,20679,20688,20785,20913,21014,21232,21353,21548,21747,21915,22070,22232,22304,22453,22596,22665,22863,23046,23232,23456,23662,23740,23766,24026,24312,24586,24843,25085,25364,25653,25951,26165,26516,26779,27051,27442,27838,28299,28673,29058,29448,29843,30180,30487,30801,31088,31251,31491,31737,31880,31951,32033,32060,32040,32032,31969,31871,31785,31771,31750,31662,31588,31481,31354,31227,31096,30954,30762,30587,30390,30231,29997,29768,29594,29421,29238,29091,28906,28690,28477,28191,27938,27675,27515,27277,27124,26931,26714,26549,26415,26297,26167,25993,25807,25663,25482,25189,24914,24704,24517,24322,24149,23967,23758,
