Net Demand 05/02/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22131,21845,21845,21845,21560,21560,21560,21155,21155,21155,20917,20917,20917,20668,20668,20668,20444,20444,20444,20229,20229,20229,20000,20000,20000,19887,19887,19887,19723,19723,19723,19628,19628,19628,19593,19593,19593,19507,19507,19507,19429,19429,19429,19368,19368,19368,19316,19316,19316,19364,19364,19364,19363,19363,19363,19348,19348,19348,19330,19330,19330,19410,19410,19410,19541,19541,19541,19631,19631,19631,19663,19663,19663,19661,19661,19661,19534,19534,19534,19421,19421,19421,19371,19371,19371,19443,19443,19443,19298,19298,19298,19108,19108,19108,18972,18972,18972,19027,19027,19027,18901,18901,18901,18699,18699,18699,18598,18598,18598,18569,18569,18569,18418,18418,18418,18275,18275,18275,18223,18223,18223,18234,18234,18234,18323,18323,18323,18164,18164,18164,18205,18205,18205,18270,18270,18270,18247,18247,18247,18217,18217,18217,18228,18228,18228,18321,18321,18321,18414,18414,18414,18506,18506,18506,18641,18641,18641,18676,18676,18676,19000,19000,19000,19142,19142,19142,19226,19226,19226,19136,19136,19136,19269,19269,19269,19469,19469,19469,19779,19779,19779,19953,19953,19953,20301,20301,20301,20644,20644,20644,20791,20791,20791,21026,21026,21026,21426,21426,21426,21847,21847,21847,22326,22326,22326,22752,22752,22752,23255,23255,23255,23494,23494,23494,23761,23761,23761,24160,24160,24160,24458,24458,24458,24683,24683,24683,24865,24865,24865,25051,25051,25051,25144,25144,25144,25355,25355,25355,25697,25697,25697,25930,25930,25930,25906,25906,25906,25793,25793,25793,25440,25440,25440,25196,25196,25196,24924,24924,24924,24530,24530,24530,24147,24147,24147,23705,23705,23705,23350,23350,23350,22961,22961,22961,22417,22417,22417,22365,22365,22365,21956,21956,21956,21596,21596,21596,21294,21294,21294
Demand (5 min. avg.),21784,21691,21732,21611,21578,21453,21377,21261,21183,21059,20993,20878,20826,20752,20704,20608,20557,20367,20309,20344,20279,20231,20171,20075,20049,19992,19960,19959,19900,19855,19804,19783,19745,19691,19633,19611,19569,19552,19521,19519,19485,19451,19453,19409,19379,19340,19339,19318,19310,19313,19322,19325,19306,19248,19238,19230,19241,19266,19220,19318,19335,19405,19461,19511,19516,19515,19542,19610,19607,19566,19627,19575,19547,19582,19555,19523,19474,19409,19396,19370,19337,19301,19241,19193,19094,19100,19201,19114,19097,19022,18983,18967,18937,18923,18878,18838,18748,18793,18840,18825,18752,18769,18712,18669,18612,18610,18549,18502,18408,18415,18425,18416,18363,18326,18300,18270,18245,18266,18332,18317,18316,18237,18262,18218,18246,18236,18240,18249,18282,18231,18128,18146,18141,18157,18185,18171,18189,18210,18218,18222,18261,18268,18285,18288,18262,18265,18304,18373,18380,18397,18397,18400,18487,18625,18694,18738,18765,18802,18831,18883,18862,18954,19022,19020,18680,18724,18883,18923,19006,18990,18969,19072,19178,19263,19316,19408,19515,19580,19712,19785,19867,19916,19973,20062,20128,20282,20383,20514,20647,20737,20829,20954,21057,21164,21255,21369,21545,21705,21827,21949,22071,22221,22359,22530,22685,22736,22816,22988,23108,23222,23404,23550,23699,23852,23956,24070,24150,24252,24332,24461,24555,24632,24769,24818,24843,24906,24911,24948,25013,25050,25094,25116,25142,25185,25232,25297,25345,25450,25575,25641,25726,25798,25798,25831,25772,25796,25756,25680,25631,25540,25460,25351,25243,25137,25026,24930,24843,24758,24626,24520,24401,24287,24191,23967,23617,23527,23425,23300,23150,23181,23205,23067,22933,22841,22704,22594,22486,22381,22209,22112,21958,21844,21688,21576,21450,21331,21218,21111,
Net demand,17511,17349,17383,17305,17239,17099,17032,16922,16879,16754,16691,16612,16556,16530,16475,16379,16293,16184,16076,16099,16112,16107,16075,15994,16000,15965,15914,15864,15859,15810,15818,15777,15750,15692,15555,15483,15455,15425,15414,15381,15345,15411,15418,15413,15381,15406,15476,15440,15432,15447,15471,15490,15499,15425,15425,15417,15450,15469,15467,15435,15504,15573,15693,15758,15765,15819,15796,15922,15934,15886,15860,15900,15888,15865,15875,15820,15663,15449,15225,14964,14635,14252,13913,13544,13165,12683,12346,11840,11364,10819,10448,9876,9561,9206,9214,9180,9276,9312,9397,9088,9030,8854,8850,8903,8882,8706,8622,8516,8373,8177,7897,7935,7983,8088,8042,7922,7755,7671,7560,7466,7420,7381,7267,7201,7312,7215,7008,7058,7108,7191,7101,6961,6788,6752,6653,6723,6725,6800,6798,6803,6745,6799,6872,6856,6793,6744,6695,6455,6323,6251,6339,6636,6589,6504,6485,6393,6532,6417,6329,6311,6211,6247,6163,6136,5856,5720,5874,5881,5897,6069,6102,6087,6119,6097,6191,6322,6259,6205,6169,6146,6216,6188,6141,6278,6399,6554,6620,6540,6500,6520,6734,6825,6925,7470,7652,7807,8172,8122,8053,7981,7957,8127,8334,8694,9092,9423,9610,9896,10086,10340,10741,11148,11553,11949,12367,12813,13265,13804,14322,14803,15384,15929,16543,17109,17658,18176,18695,19141,19590,20050,20441,20717,20934,21134,21303,21470,21658,21778,21911,22065,22070,22207,22256,22253,22230,22247,22264,22230,22199,22172,22111,22064,21995,21895,21747,21659,21582,21448,21273,21120,21042,20981,20937,20875,20463,20384,20277,20168,19989,19911,19960,19793,19586,19449,19248,19102,18959,18839,18697,18482,18276,18104,17900,17763,17590,17446,17315,17177,
