Net Demand 05/18/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,23091,22727,22727,22727,22507,22507,22507,22212,22212,22212,21861,21861,21861,21578,21578,21578,21310,21310,21310,21187,21187,21187,21022,21022,21022,20898,20898,20898,20720,20720,20720,20645,20645,20645,20547,20547,20547,20477,20477,20477,20473,20473,20473,20474,20474,20474,20533,20533,20533,20693,20693,20693,20884,20884,20884,21026,21026,21026,21237,21237,21237,21635,21635,21635,22008,22008,22008,22358,22358,22358,22628,22628,22628,23102,23102,23102,23500,23500,23500,23927,23927,23927,24265,24265,24265,24667,24667,24667,24786,24786,24786,24774,24774,24774,24795,24795,24795,24994,24994,24994,25092,25092,25092,25243,25243,25243,25246,25246,25246,25359,25359,25359,25378,25378,25378,25322,25322,25322,25262,25262,25262,25301,25301,25301,25250,25250,25250,25201,25201,25201,25125,25125,25125,24984,24984,24984,24851,24851,24851,24717,24717,24717,24531,24531,24531,24407,24407,24407,24332,24332,24332,24322,24322,24322,24356,24356,24356,24367,24367,24367,24426,24426,24426,24373,24373,24373,24412,24412,24412,24484,24484,24484,24530,24530,24530,24570,24570,24570,24637,24637,24637,24651,24651,24651,24742,24742,24742,24854,24854,24854,25011,25011,25011,25171,25171,25171,25418,25418,25418,25526,25526,25526,25742,25742,25742,25774,25774,25774,25990,25990,25990,26153,26153,26153,26335,26335,26335,26357,26357,26357,26639,26639,26639,26782,26782,26782,26947,26947,26947,26977,26977,26977,27603,27603,27603,27952,27952,27952,28150,28150,28150,28296,28296,28296,28265,28265,28265,28340,28340,28340,28098,28098,28098,27856,27856,27856,27579,27579,27579,27071,27071,27071,26717,26717,26717,26182,26182,26182,25759,25759,25759,25340,25340,25340,24884,24884,24884,24437,24437,24437,24026,24026,24026,23614,23614,23614,23172,23172,23172
Demand (5 min. avg.),22857,22675,22588,22515,22471,22325,22231,22078,22024,21986,21905,21826,21733,21621,21567,21489,21481,21402,21331,21261,21217,21129,21082,21040,20995,20883,20828,20832,20818,20781,20715,20635,20636,20632,20560,20524,20451,20484,20507,20528,20491,20515,20469,20503,20494,20543,20507,20502,20561,20717,20757,20783,20835,20874,20870,20983,21053,21094,21141,21178,21329,21483,21731,21833,21926,22060,22150,22326,22478,22542,22626,22564,22580,22813,23101,23275,23360,23474,23593,23762,23897,23980,24069,24164,24273,24436,24593,24617,24691,24736,24752,24771,24810,24806,24846,24796,24857,25000,25105,25154,25182,25213,25252,25270,25265,25189,25192,25273,25282,25357,25334,25384,25325,25310,25318,25293,25296,25253,25267,25267,25261,25231,25281,25266,25201,25241,25229,25199,25129,25120,25084,25083,25026,24951,24927,24907,24857,24822,24791,24705,24688,24630,24582,24552,24497,24440,24424,24352,24351,24365,24254,24316,24302,24309,24306,24315,24301,24328,24358,24376,24371,24359,24358,24351,24365,24403,24444,24453,24445,24450,24406,24410,24440,24488,24516,24497,24511,24537,24572,24598,24594,24599,24602,24654,24701,24761,24785,24834,24873,24949,25019,25083,25150,25183,25207,25308,25334,25402,25450,25522,25651,25608,25672,25767,25848,25786,25745,25829,25915,25973,26029,26086,26204,26268,26321,26385,26489,26459,26552,26602,26663,26736,26744,26843,26900,26953,26986,26964,27017,27003,27587,27634,27675,27739,27755,27882,27948,28036,28163,28261,27811,27953,28093,28191,28234,28269,28300,28298,28276,28249,28186,28139,28062,27932,27833,27744,27524,27437,27333,27212,27104,26993,26877,26750,26571,26382,26284,26130,25957,25835,25662,25497,25356,25260,25107,24962,24790,24551,24404,24246,24121,23957,23838,23662,23548,23389,23246,23110,
Net demand,18420,18274,18165,18027,17939,17798,17694,17480,17352,17333,17280,17238,17188,17102,17072,16989,16923,16853,16768,16669,16631,16538,16453,16392,16396,16297,16239,16172,16122,16079,16024,15928,15881,15911,15888,15860,15775,15776,15941,15951,15960,15982,15995,16070,16142,16173,16264,16215,16287,16397,16539,16570,16589,16630,16658,16704,16857,16965,17008,17101,17175,17307,17518,17633,17696,17768,17849,17953,18155,18237,18328,18347,18297,18398,18606,18672,18585,18469,18390,18275,18184,17999,17846,17670,17432,17267,17127,16808,16463,16154,15836,15474,15132,14844,14551,14266,14100,13970,13837,13721,13554,13447,13296,13199,13160,13055,12983,12944,12902,12890,12883,12857,12785,12750,12684,12666,12589,12527,12532,12474,12449,12435,12451,12449,12388,12385,12408,12337,12294,12275,12218,12241,12287,12216,12169,12158,12131,12098,12065,12045,12045,12038,11971,11953,11939,11848,11844,11785,11803,11772,11707,11694,11766,11819,11849,11914,11966,12023,12019,12037,12103,12057,12110,12153,12160,12183,12191,12185,12083,12094,12020,11954,11895,11849,11836,11744,11668,11505,11387,11274,11163,11112,10940,10843,10844,10837,10889,11061,11123,11171,11159,11213,11205,11144,11280,11508,11667,11835,11838,11812,12011,12198,12319,12528,12808,13076,13254,13544,13859,14136,14475,14654,14767,15024,15347,15688,16058,16346,16735,17127,17596,17912,18332,18664,19087,19446,19803,20199,20472,20695,21246,21773,22038,22258,22436,22597,22786,22901,23150,23245,23124,23012,23212,23375,23496,23533,23546,23527,23493,23457,23392,23329,23252,23127,23048,22933,22863,22724,22663,22562,22484,22386,22340,22230,22069,21879,21737,21636,21469,21352,21212,21007,20838,20756,20569,20384,20226,20045,19902,19795,19649,19536,19395,19268,19136,18984,18870,18673,
