Net Demand 05/22/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22746,22353,22353,22353,22172,22172,22172,21808,21808,21808,21485,21485,21485,21178,21178,21178,20892,20892,20892,20709,20709,20709,20476,20476,20476,20288,20288,20288,20189,20189,20189,20017,20017,20017,19886,19886,19886,19831,19831,19831,19768,19768,19768,19716,19716,19716,19759,19759,19759,19824,19824,19824,19981,19981,19981,19987,19987,19987,20134,20134,20134,20418,20418,20418,20659,20659,20659,20749,20749,20749,20691,20691,20691,21123,21123,21123,21220,21220,21220,21368,21368,21368,21480,21480,21480,21691,21691,21691,21702,21702,21702,21713,21713,21713,21616,21616,21616,21641,21641,21641,21576,21576,21576,21415,21415,21415,21342,21342,21342,21282,21282,21282,21101,21101,21101,20935,20935,20935,20880,20880,20880,20773,20773,20773,20676,20676,20676,20570,20570,20570,20522,20522,20522,20491,20491,20491,20530,20530,20530,20596,20596,20596,20558,20558,20558,20575,20575,20575,20675,20675,20675,20762,20762,20762,20935,20935,20935,21038,21038,21038,21143,21143,21143,21232,21232,21232,21263,21263,21263,21331,21331,21331,21475,21475,21475,21646,21646,21646,21702,21702,21702,21912,21912,21912,22174,22174,22174,22416,22416,22416,22638,22638,22638,22831,22831,22831,23171,23171,23171,23406,23406,23406,23705,23705,23705,23876,23876,23876,24303,24303,24303,24513,24513,24513,24927,24927,24927,25073,25073,25073,25299,25299,25299,25656,25656,25656,25774,25774,25774,25891,25891,25891,26028,26028,26028,26009,26009,26009,26251,26251,26251,26511,26511,26511,26646,26646,26646,26644,26644,26644,26500,26500,26500,26416,26416,26416,26216,26216,26216,25874,25874,25874,25489,25489,25489,25111,25111,25111,24688,24688,24688,24308,24308,24308,23917,23917,23917,23495,23495,23495,23189,23189,23189,22756,22756,22756,22359,22359,22359
Demand (5 min. avg.),22524,22444,22375,22204,22078,22026,21890,21823,21702,21579,21504,21334,21247,21207,21139,21055,20965,20902,20799,20661,20637,20583,20478,20427,20375,20337,20299,20260,20179,20143,20045,20056,20001,19895,19929,19926,19867,19822,19770,19846,19850,19807,19706,19725,19749,19732,19700,19711,19692,19732,19742,19815,19857,19894,19877,19920,19954,19974,20031,20059,20133,20311,20474,20523,20541,20646,20730,20771,20774,20733,20727,20652,20657,20855,21048,21098,21046,21097,21184,21213,21259,21237,21320,21342,21409,21550,21648,21649,21706,21655,21658,21666,21631,21594,21562,21559,21513,21614,21619,21639,21624,21562,21503,21458,21408,21343,21296,21282,21214,21153,21111,21086,21083,21036,21013,20966,20893,20877,20878,20824,20780,20710,20729,20787,20742,20678,20630,20659,20655,20652,20621,20602,20620,20646,20669,20683,20662,20633,20660,20669,20641,20600,20644,20691,20680,20651,20617,20719,20734,20787,20779,20796,20860,20840,20881,20912,20912,21000,21053,21036,21035,21077,21112,21143,21166,21209,21247,21241,21293,21317,21362,21390,21443,21427,21446,21528,21615,21707,21693,21785,21850,21890,21913,21936,22075,22186,22204,22304,22302,22421,22484,22643,22720,22706,22705,22807,22879,23091,23169,23293,23320,23476,23650,23756,23856,23792,23880,24093,24259,24384,24431,24614,24759,24858,24907,24989,25230,25245,25257,25262,25385,25517,25608,25676,25695,25771,25900,25938,25982,25920,25961,26037,26052,26043,25992,26109,26167,26221,26204,26233,26358,26439,26512,26569,26645,26651,26591,26629,26708,26672,26631,26575,26502,26462,26385,26273,26141,26068,26023,25909,25819,25700,25597,25434,25272,25194,25143,25023,24878,24740,24604,24415,24283,24217,24051,23936,23762,23588,23479,23350,23198,23027,22935,22823,22706,22508,22406,22323,
Net demand,19209,19131,19050,18941,18752,18649,18507,18391,18309,18180,18188,18071,17933,17939,17780,17668,17565,17471,17411,17247,17193,17183,17060,17009,16929,16892,16855,16850,16802,16797,16740,16745,16735,16683,16715,16787,16799,16762,16778,16837,16860,16906,16881,16855,16884,16898,16828,16847,16830,16841,16819,16843,16912,16913,16966,17007,17105,17195,17261,17366,17425,17603,17818,17921,17877,17946,18087,18106,18171,18114,18086,18028,17914,17958,18033,17912,17658,17369,17177,16791,16407,16021,15726,15359,14977,14604,14239,13781,13431,13308,13168,13107,13092,13125,13003,12949,12712,12347,12062,11824,11965,11991,12114,12069,12033,12040,11723,11418,11184,11180,11213,11089,11036,11037,10974,11220,11418,11339,11253,10990,10660,10571,10488,10372,10282,10306,10312,10349,10250,10191,10150,10113,10148,10005,9789,9708,9696,9794,9774,9594,9334,9216,9225,9372,9412,9533,9411,9269,9097,9065,8975,8846,8850,9053,8999,9143,9165,9329,9309,9074,9064,9190,9281,9228,9064,9228,9536,9572,9435,9320,9199,9165,9382,9433,9249,9053,9023,9243,9453,9530,9588,9576,9531,9415,9357,9117,8955,9404,9696,9747,9849,9839,9836,9824,9938,10258,10253,10535,10808,11047,11091,11115,11367,11613,11794,11915,12082,12309,12590,12976,13318,13542,13953,14180,14536,14944,15458,16029,16466,16793,17196,17738,18214,18636,19005,19454,20035,20540,20880,21200,21501,21912,22315,22690,22877,23212,23499,23692,23810,23904,24085,24297,24424,24524,24625,24648,24625,24675,24802,24866,24821,24809,24728,24694,24585,24540,24373,24285,24240,24125,24033,23938,23836,23670,23460,23351,23286,23189,23015,22878,22738,22517,22356,22281,22095,21903,21688,21517,21357,21246,21128,20919,20820,20712,20559,20379,20228,20171,
