Net Demand 06/07/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,24037,23663,23663,23663,23366,23366,23366,22992,22992,22992,22661,22661,22661,22397,22397,22397,22171,22171,22171,21935,21935,21935,21730,21730,21730,21592,21592,21592,21473,21473,21473,21370,21370,21370,21235,21235,21235,21180,21180,21180,21170,21170,21170,21158,21158,21158,21146,21146,21146,21309,21309,21309,21452,21452,21452,21548,21548,21548,21764,21764,21764,22267,22267,22267,22556,22556,22556,22729,22729,22729,22860,22860,22860,23365,23365,23365,23773,23773,23773,24077,24077,24077,24259,24259,24259,24730,24730,24730,24863,24863,24863,25061,25061,25061,25044,25044,25044,25241,25241,25241,25205,25205,25205,25157,25157,25157,25274,25274,25274,25313,25313,25313,25271,25271,25271,25088,25088,25088,25019,25019,25019,25015,25015,25015,25008,25008,25008,24938,24938,24938,25067,25067,25067,25205,25205,25205,25202,25202,25202,25170,25170,25170,25143,25143,25143,25179,25179,25179,25228,25228,25228,25435,25435,25435,25597,25597,25597,25561,25561,25561,25845,25845,25845,25938,25938,25938,26275,26275,26275,26483,26483,26483,26760,26760,26760,26822,26822,26822,27007,27007,27007,27228,27228,27228,27487,27487,27487,27696,27696,27696,27883,27883,27883,28133,28133,28133,28376,28376,28376,28588,28588,28588,28770,28770,28770,29014,29014,29014,29243,29243,29243,29423,29423,29423,29571,29571,29571,29567,29567,29567,29759,29759,29759,30075,30075,30075,30095,30095,30095,30059,30059,30059,29995,29995,29995,29886,29886,29886,29960,29960,29960,30144,30144,30144,30424,30424,30424,30499,30499,30499,30230,30230,30230,29965,29965,29965,29693,29693,29693,29212,29212,29212,28705,28705,28705,28032,28032,28032,27561,27561,27561,27042,27042,27042,26469,26469,26469,25832,25832,25832,25349,25349,25349,24847,24847,24847,24378,24378,24378
Demand (5 min. avg.),23831,23690,23577,23467,23341,23240,23108,22988,22884,22809,22689,22620,22519,22429,22361,22331,22214,22158,22055,21986,21910,21815,21773,21711,21658,21622,21568,21531,21498,21456,21438,21383,21302,21268,21229,21181,21166,21174,21191,21156,21149,21120,21117,21121,21113,21096,21106,21107,21147,21215,21301,21337,21351,21381,21417,21460,21544,21590,21651,21765,21909,22033,22200,22358,22449,22550,22609,22742,22753,22749,22732,22831,22896,23181,23371,23521,23645,23724,23812,23893,23979,24036,24155,24240,24310,24484,24710,24771,24873,24951,24986,25005,24972,25005,25056,25077,25097,25098,25193,25193,25145,25174,25227,25217,25249,25291,25258,25269,25208,25257,25257,25238,25228,25155,25122,25112,25093,25013,24985,25010,24974,25040,25039,24968,24925,24962,24975,25001,25045,25126,25138,25163,25129,25147,25135,25130,25133,25122,25113,25105,25136,25168,25149,25145,25103,25053,25155,25199,25242,25258,25341,25334,25419,25469,25367,25409,25450,25538,25598,25669,25703,25762,25801,25954,26069,26143,26155,26244,26319,26397,26468,26457,26448,26580,26674,26688,26720,26792,26878,26984,27072,27148,27211,27325,27387,27484,27582,27632,27679,27676,27837,27938,28038,28101,28133,28230,28280,28400,28495,28480,28525,28698,28847,28903,28985,28926,28939,29057,29148,29239,29262,29323,29424,29485,29530,29623,29660,29592,29567,29682,29802,29909,29968,30011,30051,30099,30157,30149,30152,30094,30088,29993,29982,29933,29920,29970,29973,29984,29971,30043,30042,30096,30158,30228,30277,30354,30410,30262,30254,30291,30288,30242,30201,30151,30015,29858,29729,29629,29497,29368,29251,29105,28939,28782,28595,28322,28139,27968,27761,27578,27380,27158,27047,26841,26649,26436,26224,25973,25772,25574,25400,25268,25124,24962,24775,24669,24474,24331,
Net demand,19794,19677,19525,19461,19345,19245,19119,18961,18784,18668,18533,18422,18315,18202,18102,17963,17876,17777,17694,17615,17559,17501,17457,17389,17354,17366,17319,17309,17279,17252,17239,17247,17200,17189,17181,17195,17225,17271,17341,17305,17301,17300,17289,17310,17337,17323,17290,17303,17285,17364,17536,17589,17662,17725,17844,17905,18029,18094,18178,18287,18485,18650,18843,19065,19211,19390,19502,19629,19759,19744,19697,19751,19714,19837,20006,20067,20036,20002,19866,19663,19453,19145,18876,18585,18378,18161,18119,17856,17582,17316,17027,16685,16347,16008,15729,15471,15258,14992,14851,14642,14426,14317,14271,14177,14110,14064,13986,13873,13740,13679,13612,13581,13415,13296,13179,13126,13054,12921,12776,12757,12645,12542,12559,12424,12330,12306,12327,12302,12332,12315,12255,12156,12089,11976,12006,11914,11948,11950,11974,11955,11948,12010,11973,11921,11790,11715,11701,11773,11836,11813,11956,11940,11916,11908,11836,11763,11801,11810,11825,11845,11855,11848,11831,11884,11977,12041,12179,12199,12184,12159,12155,12082,11929,11875,11978,11990,11966,12051,12100,12232,12359,12425,12566,12628,12804,12870,12926,13066,13196,13202,13313,13493,13595,13713,13793,13879,13971,14097,14289,14372,14471,14640,14875,15069,15268,15385,15492,15629,15860,16177,16390,16608,16919,17207,17468,17808,18268,18456,18596,18907,19398,19805,20218,20644,21061,21548,21995,22433,22727,23040,23323,23549,23679,23833,23967,24223,24419,24522,24577,24746,24835,24939,25037,25227,25330,25421,25562,25672,25604,25677,25752,25753,25761,25726,25618,25436,25298,25189,25059,24967,24807,24753,24645,24431,24236,24032,23858,23705,23534,23350,23170,22922,22753,22634,22410,22161,21923,21669,21421,21274,21115,20970,20755,20595,20411,20246,20058,19880,
