Net Demand 04/09/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21729,21491,21491,21491,21260,21260,21260,21008,21008,21008,20775,20775,20775,20553,20553,20553,20394,20394,20394,20174,20174,20174,20021,20021,20021,19820,19820,19820,19718,19718,19718,19577,19577,19577,19520,19520,19520,19464,19464,19464,19440,19440,19440,19378,19378,19378,19404,19404,19404,19493,19493,19493,19642,19642,19642,19882,19882,19882,20034,20034,20034,20545,20545,20545,20916,20916,20916,21267,21267,21267,21750,21750,21750,22466,22466,22466,23017,23017,23017,23307,23307,23307,23487,23487,23487,23811,23811,23811,24064,24064,24064,23991,23991,23991,23808,23808,23808,23711,23711,23711,23488,23488,23488,23351,23351,23351,23156,23156,23156,22946,22946,22946,22848,22848,22848,22672,22672,22672,22338,22338,22338,22096,22096,22096,22011,22011,22011,21777,21777,21777,21568,21568,21568,21598,21598,21598,21420,21420,21420,21409,21409,21409,21339,21339,21339,21200,21200,21200,21153,21153,21153,21150,21150,21150,21145,21145,21145,21268,21268,21268,21340,21340,21340,21381,21381,21381,21385,21385,21385,21401,21401,21401,21472,21472,21472,21364,21364,21364,21479,21479,21479,21456,21456,21456,21576,21576,21576,21710,21710,21710,21889,21889,21889,22107,22107,22107,22085,22085,22085,22318,22318,22318,22479,22479,22479,22559,22559,22559,22740,22740,22740,23222,23222,23222,23625,23625,23625,23798,23798,23798,24063,24063,24063,24431,24431,24431,24828,24828,24828,25235,25235,25235,25762,25762,25762,26361,26361,26361,26691,26691,26691,26825,26825,26825,26665,26665,26665,26410,26410,26410,26158,26158,26158,25814,25814,25814,25505,25505,25505,25201,25201,25201,24845,24845,24845,24200,24200,24200,23734,23734,23734,23252,23252,23252,22625,22625,22625,22120,22120,22120,21698,21698,21698,21436,21436,21436,21092,21092,21092
Demand (5 min. avg.),21656,21595,21509,21536,21448,21329,21207,21115,21004,20893,20840,20782,20715,20573,20529,20481,20416,20362,20264,20208,20117,20029,19982,19961,19919,19854,19773,19742,19725,19693,19671,19620,19598,19512,19474,19513,19489,19431,19422,19365,19384,19400,19357,19360,19337,19312,19299,19330,19388,19478,19581,19602,19594,19670,19711,19802,19852,19903,19948,20074,20176,20291,20501,20610,20798,20885,20980,21155,21239,21327,21456,21673,21888,22061,22350,22570,22719,22889,23014,23109,23196,23215,23286,23426,23490,23510,23613,23664,23718,23749,23724,23721,23714,23612,23585,23519,23470,23457,23428,23347,23336,23319,23338,23198,23132,23023,22965,22901,22927,22767,22747,22694,22657,22492,22491,22448,22370,22286,22290,22139,22104,22083,22004,21929,21850,21771,21792,21779,21742,21725,21648,21576,21550,21538,21545,21519,21502,21472,21420,21387,21414,21296,21259,21266,21272,21229,21141,21102,21146,21086,21058,21147,21239,21242,21249,21176,21204,21241,21275,21278,21307,21267,21273,21280,21281,21253,21256,21403,21414,21364,21256,21326,21399,21370,21382,21301,21338,21331,21378,21438,21407,21448,21541,21573,21580,21617,21687,21754,21888,21888,21865,21836,21880,21958,21979,22080,22121,22155,22208,22269,22339,22294,22378,22466,22582,22620,22723,22848,22943,23041,23135,23306,23423,23519,23648,23691,23777,23743,23884,23926,24018,24154,24277,24405,24546,24623,24703,24854,24971,25083,25330,25409,25558,25765,25950,26165,26322,26418,26545,26644,26661,26669,26700,26679,26710,26679,26632,26567,26480,26367,26285,26154,26077,26006,26058,25939,25796,25732,25625,25438,25259,25101,24931,24817,24579,24442,24289,24119,23829,23663,23547,23364,23115,22935,22797,22609,22410,22355,22239,22078,22003,21806,21697,21559,21421,21350,21236,21133,
Net demand,18310,18211,18107,18058,18081,17964,17854,17778,17724,17645,17675,17739,17794,17833,17729,17749,17682,17624,17529,17485,17426,17331,17283,17209,17089,16966,16852,16844,16857,16866,16806,16797,16723,16705,16639,16623,16658,16616,16602,16544,16498,16555,16492,16491,16446,16373,16416,16399,16479,16513,16579,16651,16614,16725,16775,16811,16860,16977,16988,17090,17234,17388,17630,17780,17999,18118,18200,18271,18455,18530,18593,18812,18971,19129,19339,19573,19765,19984,20142,20205,20265,20185,20043,20063,19969,19778,19630,19413,19103,18898,18586,18443,18380,18056,17830,17430,16984,16573,16277,15752,15127,14802,14321,13858,13759,13980,13974,13955,13463,13093,12975,12547,12317,12039,11764,11809,11731,11366,11330,11258,10947,10910,10835,11035,10966,10691,10585,10550,10452,10477,10456,10266,10024,9789,9736,9603,9786,9783,9719,9221,8985,9154,9244,9275,9294,9188,9257,9148,9165,9008,9091,9027,8977,8890,8990,8953,9115,8968,9165,8983,8812,8869,9005,9231,9114,9056,8737,8562,8971,9100,9117,8939,8954,9030,8939,9039,9144,9120,8911,9161,9235,9330,9312,9283,9375,9651,9743,9414,9256,9253,9254,9396,9390,9452,9612,9648,9806,10012,10232,10329,10683,10888,10985,10929,10909,10965,11245,11428,11615,12140,12547,12869,13305,13743,14171,14621,15175,15576,15967,16477,16883,17521,18174,18772,19264,19760,20207,20597,20944,21234,21618,21879,22133,22412,22716,22999,23219,23410,23616,23800,23896,23973,24025,24160,24207,24220,24210,24112,23995,23938,23878,23777,23663,23510,23449,23322,23141,23019,22821,22609,22367,22144,21868,21663,21372,21043,20820,20572,20274,19959,19825,19608,19413,19218,19175,19117,18930,18727,18651,18527,18458,18334,18221,18079,17893,17733,17601,17352,
