Net Demand 01/22/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21460,21192,21192,21192,21045,21045,21045,20772,20772,20772,20527,20527,20527,20380,20380,20380,20218,20218,20218,20072,20072,20072,19927,19927,19927,19820,19820,19820,19732,19732,19732,19638,19638,19638,19586,19586,19586,19585,19585,19585,19551,19551,19551,19543,19543,19543,19562,19562,19562,19816,19816,19816,20028,20028,20028,20247,20247,20247,20527,20527,20527,21069,21069,21069,21502,21502,21502,21955,21955,21955,22390,22390,22390,23331,23331,23331,24040,24040,24040,24613,24613,24613,24955,24955,24955,25423,25423,25423,25652,25652,25652,25568,25568,25568,25420,25420,25420,25329,25329,25329,25272,25272,25272,25174,25174,25174,25004,25004,25004,24737,24737,24737,24518,24518,24518,24060,24060,24060,23836,23836,23836,23527,23527,23527,23350,23350,23350,23118,23118,23118,22930,22930,22930,22719,22719,22719,22521,22521,22521,22417,22417,22417,22159,22159,22159,21977,21977,21977,21888,21888,21888,21814,21814,21814,21851,21851,21851,21871,21871,21871,21824,21824,21824,21847,21847,21847,22064,22064,22064,22133,22133,22133,22224,22224,22224,22315,22315,22315,22375,22375,22375,22491,22491,22491,22652,22652,22652,22933,22933,22933,23364,23364,23364,23574,23574,23574,23976,23976,23976,24538,24538,24538,24980,24980,24980,25620,25620,25620,26371,26371,26371,27018,27018,27018,27360,27360,27360,27363,27363,27363,27477,27477,27477,27411,27411,27411,27297,27297,27297,27109,27109,27109,26941,26941,26941,26819,26819,26819,26690,26690,26690,26482,26482,26482,26303,26303,26303,26058,26058,26058,25877,25877,25877,25559,25559,25559,25193,25193,25193,24885,24885,24885,24495,24495,24495,23968,23968,23968,23507,23507,23507,23013,23013,23013,22645,22645,22645,22276,22276,22276,21908,21908,21908,21551,21551,21551,21200,21200,21200
Demand (5 min. avg.),21444,21398,21384,21320,21178,21108,21117,20934,20848,20858,20790,20706,20645,20596,20547,20492,20443,20410,20294,20274,20227,20176,20095,20069,20023,19989,19954,19916,19895,19868,19859,19821,19782,19765,19739,19724,19702,19706,19719,19719,19699,19675,19616,19623,19655,19722,19697,19729,19777,19918,20040,20118,20169,20216,20259,20326,20401,20453,20578,20651,20776,20993,21264,21395,21531,21637,21757,21927,22098,22256,22427,22559,22728,23176,23538,23815,23964,24166,24347,24540,24787,24938,25092,25163,25293,25437,25588,25654,25732,25767,25738,25703,25686,25640,25578,25532,25511,25547,25492,25476,25456,25386,25288,25215,25121,24999,24940,24845,24738,24619,24621,24482,24337,24229,24197,24096,23985,23855,23736,23652,23568,23541,23522,23448,23337,23264,23129,23070,23045,22991,22923,22859,22801,22718,22659,22560,22492,22434,22354,22308,22268,22212,22088,22082,22011,21946,21923,21871,21821,21823,21785,21816,21814,21744,21771,21750,21800,21855,21882,21844,21819,21900,21903,21952,21963,22012,21972,21948,22009,22058,22047,22049,22078,22100,22189,22262,22196,22252,22300,22402,22444,22544,22680,22789,22885,22995,23058,23141,23224,23363,23405,23474,23617,23722,23752,23921,24138,24321,24359,24533,24671,24844,25018,25240,25495,25614,25912,26132,26386,26662,26901,27100,27240,27379,27556,27722,27745,27660,27644,27650,27658,27648,27661,27602,27573,27560,27562,27527,27458,27401,27351,27312,27273,27258,27206,27137,27101,27065,27024,26950,26866,26809,26756,26687,26618,26512,26535,26474,26397,26323,26252,26139,25995,25898,25784,25627,25592,25490,25405,25257,25101,24977,24871,24719,24549,24247,24071,23914,23749,23672,23536,23381,23213,23074,22967,22814,22685,22538,22434,22266,22153,22016,21914,21810,21651,21532,21449,21318,21215
Net demand,19280,19215,19203,19122,19057,18941,19005,18912,18785,18790,18763,18712,18636,18611,18627,18584,18573,18555,18456,18377,18316,18294,18238,18235,18209,18186,18147,18119,18085,18067,18062,18053,18023,18027,17983,17991,18003,17988,17992,17975,17935,17900,17838,17774,17697,17731,17641,17638,17619,17733,17880,17973,18047,18145,18209,18253,18317,18354,18391,18387,18349,18442,18622,18740,18830,18911,19031,19142,19312,19413,19561,19707,19868,20249,20787,21069,21301,21497,21696,21899,22115,22338,22489,22610,22695,22769,22806,22780,22764,22733,22609,22415,22246,21967,21694,21256,20937,20553,20263,19899,19523,19158,18721,18509,18106,17997,17777,17388,17037,16864,16775,16595,16195,15730,15401,15157,15103,15347,15540,15455,15093,15140,15124,15017,14847,14680,14563,14486,14465,14411,14346,14204,14135,13960,13728,13528,13564,13685,13800,13751,13676,13648,13488,13343,13279,13680,13941,13838,13713,13726,13701,13554,13592,13538,13592,13642,13748,13821,13795,13965,13944,14143,14184,14235,14204,14238,14343,14278,14292,14232,14328,14128,14009,14044,14059,14184,14284,14452,14619,14874,15136,15340,15638,16002,16340,16647,16933,17255,17607,17969,18391,18832,19407,19958,20447,20949,21556,22186,22551,23056,23513,23875,24229,24533,24945,25096,25349,25596,25796,26060,26282,26419,26586,26726,26871,27131,27136,27108,27085,27087,27043,26980,26871,26780,26676,26644,26607,26577,26483,26385,26270,26193,26172,26165,26129,26070,25951,25930,25904,25858,25772,25687,25651,25578,25586,25556,25536,25509,25418,25353,25272,25198,25045,24966,24918,24727,24627,24596,24495,24441,24267,24239,24162,24114,23955,23746,23500,23351,23200,23098,23017,22845,22714,22596,22476,22354,22230,22078,21990,21872,21781,21669,21599,21498,21429,21282,21192,21102,20997
