Net Demand 07/09/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,26714,26211,26211,26211,25827,25827,25827,25455,25455,25455,24905,24905,24905,24491,24491,24491,23995,23995,23995,23962,23962,23962,23512,23512,23512,23321,23321,23321,23260,23260,23260,23034,23034,23034,22864,22864,22864,22742,22742,22742,22635,22635,22635,22528,22528,22528,22467,22467,22467,22580,22580,22580,22604,22604,22604,22647,22647,22647,22725,22725,22725,23087,23087,23087,23322,23322,23322,23443,23443,23443,23462,23462,23462,23748,23748,23748,23985,23985,23985,24201,24201,24201,24370,24370,24370,24712,24712,24712,24863,24863,24863,24886,24886,24886,24954,24954,24954,25137,25137,25137,25253,25253,25253,25374,25374,25374,25418,25418,25418,25555,25555,25555,25575,25575,25575,25617,25617,25617,25813,25813,25813,26008,26008,26008,26122,26122,26122,26323,26323,26323,26558,26558,26558,26845,26845,26845,27168,27168,27168,27501,27501,27501,27870,27870,27870,28245,28245,28245,28710,28710,28710,29109,29109,29109,29546,29546,29546,30076,30076,30076,30707,30707,30707,31175,31175,31175,31592,31592,31592,32063,32063,32063,32615,32615,32615,33051,33051,33051,33501,33501,33501,34210,34210,34210,34572,34572,34572,35185,35185,35185,35608,35608,35608,35844,35844,35844,36294,36294,36294,36588,36588,36588,37009,37009,37009,37302,37302,37302,37644,37644,37644,37840,37840,37840,38083,38083,38083,38111,38111,38111,38411,38411,38411,38540,38540,38540,38454,38454,38454,38081,38081,38081,37744,37744,37744,37345,37345,37345,36931,36931,36931,36496,36496,36496,36428,36428,36428,36286,36286,36286,35710,35710,35710,35079,35079,35079,34623,34623,34623,34029,34029,34029,33339,33339,33339,32498,32498,32498,31865,31865,31865,31273,31273,31273,30589,30589,30589,29817,29817,29817,29155,29155,29155,28522,28522,28522,27830,27830,27830
Demand (5 min. avg.),26367,26294,26107,25920,25794,25621,25546,25404,25269,24861,24723,24591,24463,24622,24546,24308,24127,24138,24135,23976,23742,23745,23759,23649,23577,23490,23441,23341,23268,23208,23105,23031,23005,22934,22876,22818,22770,22745,22705,22696,22616,22593,22566,22556,22539,22481,22450,22431,22433,22478,22507,22549,22568,22554,22565,22585,22597,22616,22665,22694,22751,22930,23078,23199,23247,23311,23339,23421,23443,23402,23405,23445,23488,23695,23874,23921,23954,24038,24037,24101,24191,24231,24313,24351,24350,24534,24681,24748,24801,24794,24771,24843,24898,24865,24912,24948,25020,25171,25263,25295,25304,25321,25334,25327,25309,25354,25352,25346,25374,25463,25553,25543,25576,25602,25611,25640,25653,25703,25771,25770,25817,25916,26001,26062,26128,26205,26258,26342,26384,26476,26590,26655,26752,26898,27004,27107,27245,27374,27474,27594,27732,27828,27930,28074,28107,28224,28351,28476,28624,28718,28850,28988,29208,29420,29630,29805,29894,30057,30233,30411,30546,30701,30856,31024,31217,31374,31536,31723,31863,32040,32219,32163,32316,32492,32809,33005,33197,33358,33525,33687,33839,34007,34154,34334,34482,34633,34789,34939,35126,35262,35395,35566,35751,35758,35873,36035,36179,36352,36469,36621,36749,36855,37003,37149,37286,37309,37338,37452,37592,37737,37852,37919,38023,38203,38262,38357,38418,38307,38273,38352,38423,38494,38515,38528,38525,38480,38508,38480,38441,38314,38143,38001,37911,37839,37723,37592,37402,37241,37083,36992,36853,36683,36518,36417,36360,36107,36037,35901,35800,35710,35602,35488,35308,35221,35075,34911,34742,34565,34387,34193,33997,33757,33541,33366,33091,32792,32508,32284,32066,31860,31631,31393,31092,30855,30627,30400,30124,29909,29606,29364,29138,28911,28717,28483,28289,28083,27876,27714,
Net demand,22154,22059,21874,21637,21507,21338,21218,21073,20980,20621,20388,20246,20143,20212,20228,20080,19878,19861,19955,19921,19639,19615,19703,19677,19642,19582,19532,19462,19395,19386,19287,19240,19219,19163,19060,19011,18959,18962,18983,19019,19021,18999,18929,18894,18883,18867,18818,18832,18851,18834,18892,18879,18887,18933,18999,19040,19122,19202,19294,19391,19484,19654,19860,20010,20078,20152,20189,20227,20269,20208,20176,20172,20190,20250,20353,20305,20102,19948,19837,19477,19231,18918,18647,18371,18036,17866,17610,17276,16922,16549,16139,15790,15523,15247,14986,14791,14596,14544,14481,14358,14260,14183,14116,14007,13896,13831,13774,13619,13530,13451,13550,13517,13498,13494,13477,13499,13515,13473,13553,13550,13591,13600,13693,13787,13830,13901,13962,14009,14088,14124,14212,14305,14333,14503,14634,14718,14788,14913,14953,15067,15237,15307,15431,15594,15655,15721,15863,15977,16151,16253,16363,16513,16660,16945,17101,17283,17447,17587,17775,18041,18187,18320,18464,18626,18864,19042,19201,19340,19532,19687,19874,19832,19951,20052,20211,20520,20693,20863,21035,21211,21329,21529,21656,21874,22049,22245,22423,22593,22804,22998,23207,23370,23551,23649,23769,23957,24175,24380,24565,24727,24931,25095,25292,25510,25692,25751,25827,26019,26183,26376,26550,26747,26974,27275,27550,27753,28114,28363,28481,28710,29150,29520,29888,30305,30702,31134,31591,32028,32435,32709,32951,33170,33422,33661,33824,33978,34059,34075,34061,34028,33958,33873,33693,33545,33493,33494,33359,33197,33053,32925,32768,32620,32390,32196,32075,31804,31558,31343,31091,30912,30689,30449,30234,30055,29825,29568,29252,29042,28765,28575,28357,28112,27856,27585,27371,27154,26888,26668,26426,26150,25881,25643,25424,25155,24916,24660,24430,24282,
