Net Demand 04/18/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,19882,19620,19620,19620,19395,19395,19395,19272,19272,19272,19150,19150,19150,18983,18983,18983,18809,18809,18809,18647,18647,18647,18474,18474,18474,18347,18347,18347,18186,18186,18186,18047,18047,18047,17963,17963,17963,17868,17868,17868,17807,17807,17807,17772,17772,17772,17703,17703,17703,17739,17739,17739,17801,17801,17801,17821,17821,17821,17868,17868,17868,18041,18041,18041,18175,18175,18175,18251,18251,18251,18370,18370,18370,18583,18583,18583,18542,18542,18542,18501,18501,18501,18520,18520,18520,18665,18665,18665,18713,18713,18713,18673,18673,18673,18699,18699,18699,18850,18850,18850,18959,18959,18959,18943,18943,18943,18924,18924,18924,18998,18998,18998,18967,18967,18967,18910,18910,18910,18781,18781,18781,18663,18663,18663,18638,18638,18638,18422,18422,18422,18302,18302,18302,18590,18590,18590,18258,18258,18258,18223,18223,18223,18280,18280,18280,18247,18247,18247,18257,18257,18257,18321,18321,18321,18138,18138,18138,18052,18052,18052,17899,17899,17899,17963,17963,17963,17924,17924,17924,17896,17896,17896,17803,17803,17803,17677,17677,17677,17720,17720,17720,17899,17899,17899,17902,17902,17902,18083,18083,18083,18146,18146,18146,18128,18128,18128,18377,18377,18377,18795,18795,18795,18989,18989,18989,19227,19227,19227,19573,19573,19573,19967,19967,19967,20372,20372,20372,20802,20802,20802,21143,21143,21143,21321,21321,21321,21652,21652,21652,21985,21985,21985,22376,22376,22376,22863,22863,22863,23202,23202,23202,23169,23169,23169,23200,23200,23200,22994,22994,22994,22894,22894,22894,22742,22742,22742,22601,22601,22601,22408,22408,22408,22143,22143,22143,21710,21710,21710,21493,21493,21493,21198,21198,21198,20824,20824,20824,20524,20524,20524,20250,20250,20250,19889,19889,19889,19581,19581,19581
Demand (5 min. avg.),19644,19695,19796,19782,19702,19656,19554,19442,19396,19317,19238,19162,19124,19039,19007,18954,18880,18809,18752,18670,18622,18551,18483,18430,18338,18343,18279,18276,18240,18171,18141,18092,18051,18028,17984,17958,17918,17882,17848,17830,17773,17798,17754,17732,17721,17728,17722,17718,17689,17768,17764,17782,17769,17789,17806,17789,17782,17848,17860,17876,17914,17979,18058,18100,18123,18130,18151,18209,18218,18255,18292,18346,18398,18512,18608,18643,18645,18619,18595,18580,18507,18545,18531,18544,18513,18550,18577,18558,18592,18621,18550,18625,18628,18664,18705,18719,18745,18934,18919,18941,18974,18971,18958,18938,18942,18950,18897,18887,18870,18886,18906,18938,18923,18873,18827,18779,18752,18712,18718,18673,18678,18621,18590,18543,18468,18414,18384,18640,18585,18543,18465,18429,18386,18348,18414,18376,18356,18377,18379,18377,18408,18421,18392,18363,18372,18390,18402,18479,18327,18304,18257,18250,18192,18167,18119,18067,18002,18007,17980,18039,17960,17966,17919,17954,17893,17874,17790,17696,17681,17631,17650,17634,17576,17534,17491,17523,17527,17562,17587,17624,17578,17597,17611,17706,17761,17836,17861,17906,17958,17992,18015,18087,18159,18195,18253,18309,18311,18441,18587,18630,18670,18826,18919,19044,19148,19217,19305,19433,19569,19730,19858,20007,20139,20242,20353,20494,20600,20613,20694,20840,20979,21020,21132,21295,21381,21508,21597,21703,21801,21892,22002,22146,22257,22365,22426,22501,22647,22797,22903,22995,23050,23088,23085,23101,23195,23198,23138,23078,23017,22963,22904,22854,22777,22743,22713,22667,22634,22548,22500,22387,22215,22074,22069,21992,21887,21757,21692,21589,21502,21403,21272,21227,21116,21021,20849,20778,20702,20513,20407,20276,20168,20065,19951,19893,19837,19760,19640,19528,19469
Net demand,16955,16924,17082,17100,17035,17010,16985,16913,16850,16811,16724,16682,16619,16596,16537,16561,16556,16499,16446,16355,16286,16175,16070,15969,15911,15850,15804,15739,15740,15685,15652,15593,15547,15513,15500,15485,15484,15479,15477,15484,15412,15416,15369,15411,15348,15371,15381,15421,15410,15534,15582,15592,15613,15706,15739,15764,15774,15824,15919,15955,16041,16164,16237,16347,16450,16530,16537,16622,16706,16728,16793,16855,16930,16990,17110,17093,17102,17092,16996,16917,16699,16593,16437,16295,15927,15614,15309,15131,14978,14731,14436,14156,13941,13689,13440,13217,12923,12710,12442,12416,12271,12051,11831,11609,11624,11596,11418,11288,11111,11018,10921,10801,10584,10267,9949,9648,9568,9482,9335,9082,8888,8688,8434,8270,8190,8011,7850,7718,7734,7734,7920,8057,7837,7582,7458,7394,7062,6932,7213,7253,7160,7422,7756,7545,7296,7143,7185,6927,6945,6776,6815,6555,6511,6592,6750,6923,6838,6531,6283,6282,6418,6637,6719,6607,6602,6400,5944,5647,5725,6263,6607,6488,6425,6158,5953,6138,6413,6594,6512,6455,6514,6728,6878,6817,7012,7189,6939,6896,6916,7028,7174,7288,7414,7164,7277,7286,7387,7427,7672,7791,7833,7976,8107,8220,8397,8538,8826,9292,9541,9627,9737,10120,10672,10849,11254,11678,12207,12682,13097,13678,14179,14575,15068,15529,15948,16350,16713,17089,17426,17741,18033,18290,18530,18675,18904,18958,19118,19324,19469,19575,19657,19687,19769,19806,19872,19995,19956,19828,19773,19689,19669,19660,19677,19689,19720,19744,19681,19649,19543,19457,19361,19158,19022,19037,18906,18707,18616,18474,18436,18372,18211,18163,18125,18020,17874,17721,17687,17520,17425,17344,17226,17144,17049,16960,16938,16926,16839,16710,16586
