Net Demand 05/21/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21552,21219,21219,21219,21133,21133,21133,20915,20915,20915,20654,20654,20654,20520,20520,20520,20312,20312,20312,20171,20171,20171,19997,19997,19997,19894,19894,19894,19818,19818,19818,19771,19771,19771,19689,19689,19689,19664,19664,19664,19776,19776,19776,19728,19728,19728,19776,19776,19776,19968,19968,19968,20174,20174,20174,20359,20359,20359,20538,20538,20538,20974,20974,20974,21416,21416,21416,21675,21675,21675,21895,21895,21895,22496,22496,22496,22965,22965,22965,23454,23454,23454,23817,23817,23817,24294,24294,24294,24558,24558,24558,24720,24720,24720,24746,24746,24746,24823,24823,24823,24937,24937,24937,24932,24932,24932,24995,24995,24995,24966,24966,24966,24979,24979,24979,24890,24890,24890,24904,24904,24904,24939,24939,24939,24890,24890,24890,24826,24826,24826,24799,24799,24799,24744,24744,24744,24737,24737,24737,24735,24735,24735,24595,24595,24595,24499,24499,24499,24383,24383,24383,24378,24378,24378,24378,24378,24378,24392,24392,24392,24311,24311,24311,24376,24376,24376,24370,24370,24370,24373,24373,24373,24426,24426,24426,24393,24393,24393,24408,24408,24408,24489,24489,24489,24829,24829,24829,24867,24867,24867,24998,24998,24998,25073,25073,25073,25281,25281,25281,25374,25374,25374,25506,25506,25506,25587,25587,25587,25801,25801,25801,26003,26003,26003,26191,26191,26191,26242,26242,26242,26420,26420,26420,26686,26686,26686,26907,26907,26907,27143,27143,27143,27318,27318,27318,27558,27558,27558,27958,27958,27958,28263,28263,28263,28475,28475,28475,28366,28366,28366,28098,28098,28098,27735,27735,27735,27412,27412,27412,26926,26926,26926,26482,26482,26482,25867,25867,25867,25315,25315,25315,24925,24925,24925,24417,24417,24417,23894,23894,23894,23545,23545,23545,23145,23145,23145,22698,22698,22698
Demand (5 min. avg.),21268,21207,21205,21161,21141,21090,20998,20916,20778,20724,20722,20640,20611,20504,20458,20346,20334,20301,20246,20189,20105,20040,20030,20015,19980,19925,19922,19893,19871,19862,19832,19816,19795,19726,19673,19657,19653,19729,19776,19768,19708,19721,19682,19712,19730,19737,19698,19723,19816,19824,19926,19973,20055,20053,20141,20208,20301,20319,20350,20503,20598,20712,20918,21092,21163,21309,21409,21545,21718,21793,21808,21893,22046,22345,22539,22722,22868,22929,23115,23249,23430,23525,23628,23714,23920,24133,24336,24426,24531,24573,24672,24752,24758,24709,24669,24632,24686,24861,24905,24870,24873,24951,24925,24945,24983,24972,24960,24923,24909,24991,24984,24993,24910,24900,24940,24939,24951,24884,24871,24930,24899,24939,24916,24928,24859,24836,24859,24901,24817,24822,24833,24832,24766,24818,24786,24755,24763,24769,24741,24706,24730,24671,24642,24610,24516,24475,24483,24445,24390,24371,24349,24357,24351,24363,24331,24325,24328,24246,24274,24258,24272,24361,24328,24330,24317,24347,24337,24360,24379,24300,24312,24363,24347,24346,24326,24330,24327,24323,24304,24334,24563,24543,24576,24628,24684,24720,24733,24753,24813,24865,24896,24942,25010,25090,25134,25176,25237,25263,25282,25343,25367,25415,25470,25552,25568,25538,25544,25615,25656,25772,25885,25960,25999,26102,26182,26263,26312,26277,26299,26385,26498,26563,26623,26683,26774,26870,26958,27060,27126,27132,27196,27233,27319,27374,27433,27549,27610,27723,27829,27911,28009,28151,28176,28234,28299,28365,28347,28293,28273,28238,28171,28101,28015,27885,27790,27650,27505,27399,27261,27131,27014,26924,26797,26602,26410,26081,25935,25743,25614,25482,25322,25146,24942,24801,24612,24429,24250,24023,23879,23705,23594,23487,23356,23145,23072,22892,22749,22622,
Net demand,17359,17306,17337,17316,17192,17174,17118,17037,16939,16896,16897,16837,16762,16671,16625,16486,16393,16339,16211,16111,16071,15981,15982,15965,15951,15931,15927,15896,15926,15840,15880,15836,15813,15799,15799,15781,15845,15932,15987,16038,15957,15964,15923,15935,15947,15956,16014,16034,16146,16209,16308,16420,16549,16596,16728,16808,16930,17010,17075,17199,17299,17392,17642,17776,17877,18011,18103,18214,18363,18530,18538,18584,18694,18964,19243,19323,19455,19452,19449,19521,19459,19343,19030,18761,18663,18747,18731,18657,18390,18172,17960,17821,17626,17371,17136,16995,16849,16873,16964,16986,16920,16896,16751,16571,16530,16292,16083,15843,15681,15398,15243,15051,14841,14657,14430,14296,14205,14070,14016,14128,13926,13623,13572,13606,13486,13485,13548,13603,13521,13457,13392,13290,13347,13209,13176,13048,13024,13013,13046,13118,13074,12971,12946,12987,12973,12993,12930,12842,12797,12791,12714,12618,12519,12478,12446,12263,12391,12280,12154,12173,12108,12151,12059,11928,11830,11798,11719,11761,11700,11622,11597,11519,11480,11344,11267,11216,11039,11148,11094,11025,11220,11383,11562,11701,11746,11860,11964,12032,12034,12083,12179,12407,12493,12546,12605,12657,12750,12887,12977,13119,13161,13251,13276,13378,13476,13559,13718,13889,14023,14225,14505,14763,15029,15281,15594,15938,16292,16496,16754,17114,17572,17893,18326,18779,19281,19774,20243,20631,20957,21327,21596,21920,22108,22348,22565,22779,22934,23119,23338,23520,23614,23764,23800,23786,23808,23871,23998,23891,23848,23773,23733,23670,23614,23535,23468,23376,23239,23165,23138,23081,23103,22996,22862,22618,22374,22075,21870,21699,21577,21506,21384,21269,21031,20757,20605,20392,20224,19993,19786,19612,19392,19334,19199,19036,18894,18749,18559,18428,
