Net Demand 03/24/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,20547,20389,20389,20389,20167,20167,20167,19872,19872,19872,19672,19672,19672,19358,19358,19358,19191,19191,19191,18996,18996,18996,18852,18852,18852,18745,18745,18745,18640,18640,18640,18527,18527,18527,18473,18473,18473,18285,18285,18285,18240,18240,18240,18180,18180,18180,18175,18175,18175,18224,18224,18224,18242,18242,18242,18245,18245,18245,18346,18346,18346,18484,18484,18484,18592,18592,18592,18779,18779,18779,18951,18951,18951,19233,19233,19233,19437,19437,19437,19619,19619,19619,19599,19599,19599,19764,19764,19764,19766,19766,19766,19881,19881,19881,19964,19964,19964,19871,19871,19871,19837,19837,19837,19446,19446,19446,19131,19131,19131,18969,18969,18969,18816,18816,18816,18492,18492,18492,18055,18055,18055,17884,17884,17884,17659,17659,17659,17546,17546,17546,17630,17630,17630,17334,17334,17334,17220,17220,17220,17006,17006,17006,16713,16713,16713,16571,16571,16571,16472,16472,16472,16314,16314,16314,16236,16236,16236,16195,16195,16195,16181,16181,16181,16220,16220,16220,16387,16387,16387,16507,16507,16507,16598,16598,16598,16832,16832,16832,17164,17164,17164,17408,17408,17408,17652,17652,17652,17996,17996,17996,18228,18228,18228,18301,18301,18301,18602,18602,18602,18819,18819,18819,19104,19104,19104,19378,19378,19378,19758,19758,19758,20283,20283,20283,20845,20845,20845,21361,21361,21361,21738,21738,21738,22349,22349,22349,23058,23058,23058,23828,23828,23828,24542,24542,24542,24860,24860,24860,24948,24948,24948,24756,24756,24756,24748,24748,24748,24554,24554,24554,24236,24236,24236,24089,24089,24089,23856,23856,23856,23596,23596,23596,23237,23237,23237,22856,22856,22856,22431,22431,22431,21981,21981,21981,21539,21539,21539,21196,21196,21196,20843,20843,20843,20509,20509,20509,20214,20214,20214
Demand (5 min. avg.),20542,20368,20240,20162,20072,20073,20020,19882,19769,19647,19574,19493,19442,19332,19269,19194,19146,19075,19040,18977,18935,18890,18843,18771,18716,18689,18670,18639,18605,18614,18560,18524,18471,18413,18380,18320,18284,18241,18234,18199,18166,18212,18194,18166,18162,18123,18128,18163,18190,18185,18210,18225,18272,18263,18297,18339,18368,18339,18324,18366,18414,18489,18567,18598,18680,18726,18675,18772,18778,18822,18867,18916,18981,19159,19316,19322,19366,19415,19509,19601,19677,19689,19715,19708,19711,19778,19831,19843,19828,19836,19865,19817,19840,19837,19825,19810,19794,19720,19682,19694,19622,19512,19477,19386,19261,19229,19113,19054,19009,18927,18849,18793,18638,18526,18435,18330,18270,18161,18102,18017,17946,17922,17808,17913,17961,17884,17787,17730,17664,17585,17516,17408,17367,17294,17247,17137,17056,16964,16914,16847,16777,16719,16697,16627,16603,16542,16483,16434,16398,16364,16338,16325,16318,16290,16241,16211,16227,16219,16190,16193,16229,16243,16265,16307,16424,16373,16403,16409,16458,16474,16551,16628,16722,16785,16842,16879,16938,16989,17088,17208,17313,17363,17479,17530,17589,17682,17736,17818,17858,17940,18028,18107,18151,18132,18132,18193,18292,18393,18525,18565,18701,18815,18987,19034,19184,19327,19480,19695,19844,19960,20086,20261,20447,20579,20767,20964,21132,21303,21513,21701,21882,22088,22244,22414,22591,22741,22958,23123,23341,23505,23687,23878,24090,24283,24494,24623,24702,24801,24795,24783,24734,24754,24721,24670,24600,24562,24554,24556,24530,24461,24409,24342,24256,24187,24153,24095,23990,23906,23805,23710,23604,23494,23369,23242,23108,22971,22853,22714,22581,22447,22286,22123,22024,21866,21709,21580,21438,21295,21166,21016,20918,20824,20714,20561,20425,20302,20214,20115,
Net demand,17451,17382,17305,17253,17131,17057,16991,16938,16828,16747,16719,16728,16656,16611,16566,16458,16351,16288,16251,16218,16128,16027,15901,15833,15832,15855,15932,15914,15803,15703,15590,15450,15342,15252,15152,15101,15052,15009,15009,14983,14949,14907,14923,14906,14903,14876,14884,14912,15016,15120,15243,15323,15428,15476,15568,15736,15816,15882,15936,16042,16088,16171,16259,16324,16256,16225,16201,16242,16352,16414,16510,16586,16649,16778,16923,16968,16967,17007,17082,17236,17411,17529,17624,17682,17671,17688,17716,17681,17575,17434,17274,17050,16771,16516,16215,15879,15503,15073,14660,14289,13832,13252,12688,12118,11638,11539,11578,11403,11224,10614,10163,9764,9467,9153,8975,8768,8638,8593,8649,8671,8511,8067,7749,7502,7451,7586,7995,8126,7942,7639,7410,7453,7495,7187,6891,6930,7199,7359,7360,7432,7572,7667,7554,7523,7598,7622,7563,7513,7504,7695,7741,7687,7699,7740,7821,7909,7803,7574,7452,7782,7843,7927,7857,7739,7632,7731,7746,7762,7854,7755,7525,7606,7728,7767,7670,7732,7869,7880,7904,7891,8006,7954,7948,7917,7971,7965,8121,8166,8267,8292,8456,8564,8651,9158,9475,9599,9670,9672,9796,9901,9985,10138,10389,10684,10924,11596,11965,12195,12599,13132,13539,14105,14625,15270,15872,16488,17101,17742,18314,18839,19359,19916,20439,20915,21362,21703,22024,22332,22609,22910,23128,23355,23566,23784,23958,24140,24217,24303,24345,24325,24280,24284,24261,24229,24191,24140,24106,24137,24129,24063,24004,23961,23864,23787,23771,23695,23615,23499,23420,23296,23152,23047,22908,22770,22643,22479,22325,22200,22043,21904,21739,21564,21428,21293,21132,21006,20892,20762,20640,20499,20368,20291,20222,20111,19985,19879,19786,19706,
