Net Demand 02/05/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,21846,21608,21608,21608,21380,21380,21380,21109,21109,21109,20975,20975,20975,20891,20891,20891,20754,20754,20754,20572,20572,20572,20524,20524,20524,20406,20406,20406,20322,20322,20322,20298,20298,20298,20270,20270,20270,20272,20272,20272,20218,20218,20218,20253,20253,20253,20261,20261,20261,20474,20474,20474,20647,20647,20647,20877,20877,20877,21129,21129,21129,21650,21650,21650,22072,22072,22072,22593,22593,22593,23188,23188,23188,24104,24104,24104,24838,24838,24838,25286,25286,25286,25628,25628,25628,26175,26175,26175,26280,26280,26280,26201,26201,26201,26132,26132,26132,26130,26130,26130,25983,25983,25983,25834,25834,25834,25728,25728,25728,25865,25865,25865,25645,25645,25645,25385,25385,25385,25077,25077,25077,24740,24740,24740,24536,24536,24536,24293,24293,24293,24226,24226,24226,24064,24064,24064,23950,23950,23950,23798,23798,23798,23640,23640,23640,23727,23727,23727,23629,23629,23629,23656,23656,23656,23495,23495,23495,23474,23474,23474,23465,23465,23465,23327,23327,23327,23316,23316,23316,23283,23283,23283,23337,23337,23337,23148,23148,23148,23380,23380,23380,23509,23509,23509,23703,23703,23703,23804,23804,23804,24065,24065,24065,24305,24305,24305,24686,24686,24686,25157,25157,25157,25525,25525,25525,26208,26208,26208,26867,26867,26867,27627,27627,27627,28329,28329,28329,29108,29108,29108,29302,29302,29302,29264,29264,29264,28982,28982,28982,28956,28956,28956,28889,28889,28889,28724,28724,28724,28683,28683,28683,28693,28693,28693,28520,28520,28520,28265,28265,28265,28021,28021,28021,27643,27643,27643,27281,27281,27281,26800,26800,26800,26295,26295,26295,25777,25777,25777,25307,25307,25307,24885,24885,24885,24444,24444,24444,24102,24102,24102,23708,23708,23708,23308,23308,23308,22928,22928,22928
Demand (5 min. avg.),21705,21651,21662,21660,21592,21536,21430,21354,21224,21155,21144,21110,21045,20932,20923,20854,20848,20794,20734,20687,20667,20600,20519,20455,20439,20433,20422,20370,20332,20362,20328,20312,20290,20211,20183,20141,20136,20170,20209,20218,20159,20173,20114,20184,20163,20218,20195,20197,20297,20383,20484,20508,20587,20588,20675,20793,20864,20935,20970,21089,21222,21469,21717,21848,22037,22150,22297,22444,22633,22711,22873,23130,23402,23732,24112,24306,24612,24768,24957,25127,25400,25608,25709,25802,25767,26003,26216,26282,26377,26361,26402,26328,26310,26296,26239,26176,26167,26181,26169,26199,26089,26099,26063,26136,26153,26094,26030,25947,25798,25777,25748,25677,25508,25432,25403,25237,25159,25071,25066,24996,24941,24778,24731,24645,24474,24490,24505,24488,24371,24377,24364,24229,24252,24112,23965,23917,23886,23798,23821,23746,23863,23725,23774,23730,23803,23791,23847,23677,23564,23542,23468,23519,23522,23551,23525,23498,23388,23372,23351,23332,23296,23249,23341,23221,23157,23226,23206,23262,23262,23130,22982,23109,23209,23207,23318,23276,23285,23270,23339,23375,23431,23309,23440,23450,23497,23622,23669,23755,23736,23886,23925,24016,24172,24161,24310,24361,24444,24613,24748,24827,25021,25192,25385,25562,25762,25932,26097,26341,26658,26892,27151,27474,27769,28180,28471,28707,28883,29013,29075,29085,29093,29041,29024,29010,29009,29045,29036,29024,29013,28937,28899,28911,28908,28884,28885,28873,28896,28883,28864,28826,28787,28722,28652,28618,28572,28509,28489,28368,28278,28227,28147,27985,27931,27707,27603,27402,27270,27141,27015,26931,26825,26721,26543,26333,26136,26004,25932,25767,25621,25434,25301,25129,24970,24821,24653,24511,24372,24188,23974,23905,23737,23582,23529,23376,23211,23051,22958,22846,
Net demand,19736,19657,19646,19660,19511,19482,19381,19371,19230,19161,19168,19126,19126,19050,18994,18926,18934,18856,18797,18781,18812,18791,18759,18710,18701,18662,18564,18515,18465,18559,18668,18704,18698,18714,18707,18679,18718,18811,18859,18919,18846,18849,18808,18837,18841,18902,18895,18871,18980,19054,19132,19179,19304,19325,19390,19533,19616,19664,19704,19776,19914,20050,20287,20463,20649,20760,20795,20970,21180,21344,21459,21672,21889,22167,22509,22804,23061,23253,23461,23587,23881,24134,24258,24347,24179,24155,24250,24121,23967,23667,23507,23115,22794,22350,21786,21262,20853,20646,20497,20312,20140,19636,19326,19259,19079,18847,18507,18150,17865,17869,17483,17358,17249,17004,16726,16629,16490,16411,16136,15986,16003,15928,15842,15640,15388,15379,15372,15480,15690,15595,15600,15389,15074,15003,14722,14898,14818,14686,14656,14792,14916,14988,15019,15156,15231,15208,15142,15126,15128,15201,15124,14986,14942,15064,14863,14860,14889,14886,14938,15329,15846,16149,16122,15847,15555,15594,15271,15225,15291,15285,15068,15371,15623,15581,15633,15659,16168,16417,16953,17284,17541,17792,17614,17783,18054,18387,18469,18700,18863,18975,19262,19320,19634,19890,20042,20363,20587,21038,21517,21859,22168,22538,22858,23183,23486,23767,23932,24112,24376,24599,24859,25102,25321,25659,25985,26388,26677,26863,27036,27020,27000,26811,26708,26623,26578,26569,26552,26448,26245,26096,26159,26192,26267,26288,26273,26260,26306,26323,26370,26402,26408,26396,26338,26214,26188,26111,26029,26026,25967,25871,25732,25607,25540,25357,25198,25051,24852,24662,24523,24452,24350,24209,23999,23830,23623,23445,23322,23208,23085,22880,22760,22625,22402,22227,22053,21861,21778,21612,21433,21265,21078,20807,20612,20449,20247,20057,19865,19694,
