Net Demand 06/02/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,24016,23605,23605,23605,23358,23358,23358,22997,22997,22997,22707,22707,22707,22463,22463,22463,22250,22250,22250,22012,22012,22012,21771,21771,21771,21565,21565,21565,21387,21387,21387,21254,21254,21254,21109,21109,21109,21020,21020,21020,20923,20923,20923,20819,20819,20819,20734,20734,20734,20853,20853,20853,20815,20815,20815,20789,20789,20789,20833,20833,20833,21017,21017,21017,21136,21136,21136,21045,21045,21045,20844,20844,20844,21027,21027,21027,21057,21057,21057,21143,21143,21143,21309,21309,21309,21624,21624,21624,21673,21673,21673,21708,21708,21708,21710,21710,21710,21940,21940,21940,22070,22070,22070,22113,22113,22113,22227,22227,22227,22407,22407,22407,22472,22472,22472,22628,22628,22628,22754,22754,22754,22996,22996,22996,23062,23062,23062,23253,23253,23253,23312,23312,23312,23468,23468,23468,23656,23656,23656,23767,23767,23767,23883,23883,23883,24054,24054,24054,24186,24186,24186,24407,24407,24407,24632,24632,24632,24798,24798,24798,25072,25072,25072,25344,25344,25344,25649,25649,25649,25943,25943,25943,26223,26223,26223,26513,26513,26513,26914,26914,26914,27230,27230,27230,27622,27622,27622,27957,27957,27957,28293,28293,28293,28638,28638,28638,29074,29074,29074,29314,29314,29314,29627,29627,29627,29908,29908,29908,30222,30222,30222,30356,30356,30356,30644,30644,30644,30761,30761,30761,30933,30933,30933,31052,31052,31052,31140,31140,31140,31106,31106,31106,31078,31078,31078,30980,30980,30980,30847,30847,30847,30877,30877,30877,30946,30946,30946,30877,30877,30877,30766,30766,30766,30412,30412,30412,30076,30076,30076,29654,29654,29654,29178,29178,29178,28556,28556,28556,28100,28100,28100,27533,27533,27533,26928,26928,26928,26310,26310,26310,25758,25758,25758,25286,25286,25286,24782,24782,24782
Demand (5 min. avg.),23812,23746,23725,23656,23539,23435,23319,23195,23070,22956,22830,22742,22646,22554,22485,22420,22339,22246,22175,22102,21998,21896,21819,21744,21673,21614,21546,21507,21450,21422,21363,21326,21256,21205,21154,21107,21075,21009,20953,20939,20908,20865,20835,20822,20793,20751,20729,20722,20713,20771,20825,20815,20801,20767,20786,20788,20797,20816,20813,20829,20875,20939,20998,21058,21068,21095,21063,21046,21016,20982,20919,20897,20877,20961,21072,21086,21076,21075,21128,21157,21200,21249,21279,21331,21354,21437,21473,21503,21526,21553,21537,21577,21568,21574,21594,21660,21719,21892,21915,21958,21989,22012,22005,22048,22078,22115,22106,22178,22220,22275,22368,22447,22498,22513,22546,22584,22615,22622,22705,22769,22812,22835,22885,22917,22994,23101,23108,23108,23126,23193,23247,23299,23340,23386,23441,23482,23492,23560,23591,23634,23690,23745,23808,23841,23888,23894,23954,23997,24081,24135,24192,24280,24369,24450,24464,24552,24659,24756,24789,24877,24953,25050,25124,25245,25328,25429,25536,25661,25708,25775,25856,25961,26070,26182,26275,26396,26525,26650,26766,26886,27046,27109,27197,27312,27441,27578,27686,27791,27911,28088,28216,28342,28430,28450,28541,28663,28785,28899,28997,29116,29271,29430,29553,29696,29843,29857,29921,30030,30145,30167,30268,30370,30451,30546,30625,30702,30786,30749,30837,30896,30943,31032,31088,31108,31149,31174,31182,31203,31195,31222,31250,31212,31177,31119,31043,31007,30891,30862,30843,30779,30763,30765,30751,30780,30845,30876,30863,30847,30851,30851,30780,30703,30622,30494,30406,30319,30197,30100,29985,29837,29648,29529,29390,29183,28983,28759,28564,28365,28148,27984,27800,27612,27405,27260,27089,26884,26700,26471,26306,26144,25988,25803,25644,25456,25251,25100,24930,24794,
Net demand,22274,22168,22149,22080,21972,21856,21746,21620,21500,21395,21290,21165,21077,21001,20953,20902,20834,20764,20672,20587,20460,20390,20314,20246,20176,20119,20009,19972,19890,19860,19849,19816,19782,19738,19685,19645,19629,19602,19549,19531,19509,19478,19440,19405,19393,19348,19341,19321,19345,19381,19448,19481,19472,19452,19486,19493,19528,19553,19545,19565,19616,19675,19749,19835,19906,19915,19932,19904,19891,19855,19793,19701,19623,19508,19475,19340,19168,18925,18753,18501,18266,18011,17708,17438,17135,16922,16559,16155,15827,15475,15098,14791,14552,14278,14134,13947,13776,13435,13353,13156,13007,12883,12733,12618,12558,12482,12383,12290,12254,12209,12275,12263,12271,12199,12174,12186,12246,12155,12166,12134,12135,12147,12186,12168,12114,12056,12047,12075,12062,12084,12175,12257,12312,12308,12336,12430,12436,12405,12350,12415,12413,12457,12544,12595,12714,12714,12709,12917,12937,13048,13183,13214,13306,13352,13475,13628,13709,13765,13812,13945,13941,13982,14200,14336,14535,14657,14773,14861,15100,15151,15164,15254,15506,15458,15584,15779,15922,16075,16240,16415,16581,16745,16722,16898,17155,17238,17296,17474,17727,17916,18106,18305,18484,18535,18631,18811,18869,18964,19083,19208,19418,19529,19627,19831,20044,20338,20324,20410,20706,20874,20910,21019,21252,21540,21869,22079,22343,22739,23039,23089,23455,23848,24238,24623,25009,25429,25819,26124,26489,26736,26983,27238,27426,27630,27760,27840,27856,27829,27870,27895,27962,27977,27960,28004,28042,28089,28104,28083,28075,28036,28021,27927,27856,27743,27654,27568,27441,27314,27239,27123,26967,26832,26683,26508,26308,26068,25810,25580,25354,25104,24899,24718,24494,24353,24197,24015,23851,23656,23490,23318,23176,23027,22926,22760,22586,22421,22267,22101,
