Net Demand 06/07/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,23827,23594,23594,23594,23289,23289,23289,22888,22888,22888,22468,22468,22468,22157,22157,22157,21923,21923,21923,21710,21710,21710,21441,21441,21441,21335,21335,21335,21202,21202,21202,21072,21072,21072,20855,20855,20855,20856,20856,20856,20802,20802,20802,20729,20729,20729,20697,20697,20697,20877,20877,20877,20982,20982,20982,21148,21148,21148,21289,21289,21289,21750,21750,21750,22048,22048,22048,22176,22176,22176,22277,22277,22277,22843,22843,22843,23215,23215,23215,23525,23525,23525,23819,23819,23819,24163,24163,24163,24427,24427,24427,24285,24285,24285,24464,24464,24464,24597,24597,24597,24637,24637,24637,24506,24506,24506,24487,24487,24487,24520,24520,24520,24489,24489,24489,24414,24414,24414,24404,24404,24404,24252,24252,24252,24212,24212,24212,24148,24148,24148,24165,24165,24165,24098,24098,24098,24081,24081,24081,24102,24102,24102,23768,23768,23768,23733,23733,23733,23713,23713,23713,23601,23601,23601,23845,23845,23845,23803,23803,23803,23952,23952,23952,24035,24035,24035,24143,24143,24143,24206,24206,24206,24386,24386,24386,24334,24334,24334,24536,24536,24536,24695,24695,24695,24911,24911,24911,25010,25010,25010,25163,25163,25163,25440,25440,25440,25463,25463,25463,25911,25911,25911,26025,26025,26025,26165,26165,26165,26398,26398,26398,26812,26812,26812,27007,27007,27007,27090,27090,27090,27299,27299,27299,27601,27601,27601,27577,27577,27577,27725,27725,27725,27701,27701,27701,27810,27810,27810,27911,27911,27911,28062,28062,28062,28332,28332,28332,28319,28319,28319,28196,28196,28196,27997,27997,27997,27784,27784,27784,27559,27559,27559,27257,27257,27257,26783,26783,26783,26340,26340,26340,25861,25861,25861,25356,25356,25356,24765,24765,24765,24325,24325,24325,23902,23902,23902,23478,23478,23478
Demand (5 min. avg.),23765,23538,23456,23456,23253,23045,22909,22788,22650,22567,22488,22396,22329,22227,22166,22073,21972,21871,21795,21711,21649,21571,21508,21470,21407,21360,21303,21245,21160,21069,20989,20967,20979,20950,20927,20839,20793,20762,20704,20700,20666,20631,20636,20640,20620,20611,20636,20662,20668,20839,20917,20916,20929,20979,20997,21075,21113,21160,21238,21305,21397,21606,21787,21876,21993,22074,22087,22233,22273,22236,22286,22327,22418,22610,22849,23001,23121,23185,23273,23342,23366,23461,23592,23690,23823,23891,23981,24017,24160,24253,24264,24291,24308,24293,24329,24441,24430,24502,24574,24554,24572,24587,24539,24458,24412,24502,24542,24514,24499,24512,24497,24506,24479,24494,24411,24410,24391,24423,24355,24263,24191,24209,24206,24218,24193,24239,24127,24166,24171,24157,24119,24117,24089,24112,24131,24076,23917,23863,23924,23893,23850,23823,23740,23791,23714,23594,23627,23556,23605,23633,23685,23672,23709,23711,23687,23755,23684,23686,23774,23786,23891,23863,23871,23888,23899,23976,24032,24114,24075,24080,24049,24079,24169,24225,24293,24329,24347,24340,24505,24547,24491,24488,24651,24671,24671,24756,24771,24913,24993,25053,25058,25081,25124,25332,25425,25397,25478,25581,25688,25748,25784,25851,25906,26038,26098,26203,26296,26379,26485,26586,26731,26765,26818,26986,26990,27054,27135,27108,27124,27235,27300,27321,27320,27426,27587,27655,27605,27732,27847,27841,27825,27864,27921,27897,27877,27832,27801,27852,27890,27897,27934,27941,27973,28028,28092,28114,28154,28152,28191,28187,28219,28196,28147,28126,28127,28086,28010,27943,27876,27769,27637,27546,27481,27299,27103,26926,26713,26601,26447,26274,26160,25972,25773,25622,25440,25250,25024,24895,24746,24629,24514,24357,24211,24033,23857,23693,23507,23385,
Net demand,20700,20404,20230,20139,19918,19592,19422,19235,19219,19162,19155,19071,19012,18966,18952,18886,18803,18635,18394,18233,18079,18020,17954,17900,17826,17746,17720,17655,17598,17552,17459,17422,17380,17308,17283,17230,17124,17113,17089,17088,17157,17151,17223,17326,17362,17391,17454,17550,17575,17728,17893,17931,17972,18040,18072,18119,18190,18258,18332,18471,18542,18664,18915,18995,19093,19257,19303,19464,19615,19583,19587,19608,19585,19603,19666,19614,19497,19331,19129,18982,18827,18552,18340,18071,17794,17501,17244,16885,16582,16362,16037,15656,15364,14985,14674,14576,14364,14190,14101,13940,13744,13713,13640,13513,13322,13260,13250,13080,12923,12822,12780,12775,12769,12625,12504,12316,12166,12028,11959,11859,11740,11717,11681,11615,11498,11533,11479,11420,11443,11281,11175,11238,11097,10976,10824,10943,10786,10710,10644,10576,10545,10358,10292,10169,10094,9826,9792,9914,9876,9767,9688,9659,9718,9693,9696,9690,9630,9488,9515,9589,9637,9621,9534,9636,9621,9553,9495,9477,9617,9778,9897,9903,9946,9968,9695,9625,9677,9657,9545,9709,9912,10203,10290,10146,10350,10340,10384,10298,10354,10540,11029,11342,11031,11195,11661,12035,12116,12038,12062,12248,12475,12604,13092,13436,13668,14041,14271,14507,14712,14863,15034,15047,15003,14965,15321,15637,16147,16815,16771,16946,17361,17668,18000,18284,18833,19318,19726,20169,20716,21033,21363,21620,22001,22348,22695,22851,23030,23181,23379,23487,23597,23680,23744,23824,23920,23975,23996,23981,24022,24021,24059,24085,24040,24011,24028,24037,23987,23934,23925,23807,23694,23571,23535,23451,23282,23102,22974,22792,22672,22472,22303,22152,21968,21775,21624,21427,21225,21026,20923,20758,20611,20474,20312,20146,19946,19785,19613,19454,
