Net Demand 06/09/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,25213,24719,24719,24719,24346,24346,24346,23984,23984,23984,23612,23612,23612,23312,23312,23312,23081,23081,23081,22826,22826,22826,22558,22558,22558,22387,22387,22387,22164,22164,22164,21994,21994,21994,21799,21799,21799,21686,21686,21686,21553,21553,21553,21465,21465,21465,21387,21387,21387,21394,21394,21394,21383,21383,21383,21419,21419,21419,21470,21470,21470,21624,21624,21624,21710,21710,21710,21585,21585,21585,21337,21337,21337,21549,21549,21549,21559,21559,21559,21682,21682,21682,21781,21781,21781,22048,22048,22048,22111,22111,22111,22257,22257,22257,22357,22357,22357,22695,22695,22695,22867,22867,22867,22898,22898,22898,23012,23012,23012,23199,23199,23199,23251,23251,23251,23362,23362,23362,23428,23428,23428,23575,23575,23575,23673,23673,23673,23697,23697,23697,23793,23793,23793,23849,23849,23849,23884,23884,23884,23944,23944,23944,24007,24007,24007,24072,24072,24072,24165,24165,24165,24294,24294,24294,24454,24454,24454,24609,24609,24609,24752,24752,24752,24972,24972,24972,25157,25157,25157,25066,25066,25066,25202,25202,25202,25416,25416,25416,25673,25673,25673,25883,25883,25883,26229,26229,26229,26429,26429,26429,26657,26657,26657,26808,26808,26808,27005,27005,27005,27269,27269,27269,27504,27504,27504,27608,27608,27608,27818,27818,27818,27959,27959,27959,28069,28069,28069,28180,28180,28180,28440,28440,28440,28519,28519,28519,28444,28444,28444,28392,28392,28392,28305,28305,28305,28242,28242,28242,28186,28186,28186,28317,28317,28317,28647,28647,28647,28706,28706,28706,28659,28659,28659,28403,28403,28403,28192,28192,28192,27871,27871,27871,27433,27433,27433,26946,26946,26946,26552,26552,26552,26099,26099,26099,25641,25641,25641,25141,25141,25141,24707,24707,24707,24269,24269,24269,23813,23813,23813
Demand (5 min. avg.),24929,24771,24724,24649,24482,24451,24313,24142,24028,23889,23773,23633,23550,23446,23387,23301,23182,23130,23021,22924,22843,22742,22668,22601,22522,22427,22327,22282,22233,22182,22103,22018,21959,21898,21857,21790,21748,21694,21656,21636,21589,21571,21507,21498,21463,21410,21394,21362,21333,21366,21400,21423,21413,21420,21419,21440,21456,21443,21441,21457,21456,21501,21595,21648,21655,21648,21612,21583,21524,21483,21444,21398,21372,21458,21535,21582,21576,21621,21618,21646,21664,21691,21707,21766,21764,21890,21974,22049,22099,22150,22190,22189,22221,22281,22321,22375,22464,22596,22747,22738,22767,22822,22806,22814,22846,22894,22911,22945,22969,23026,23106,23131,23182,23195,23189,23199,23260,23306,23298,23344,23362,23464,23519,23518,23550,23541,23567,23609,23631,23653,23666,23709,23726,23750,23769,23787,23807,23836,23843,23872,23920,23943,23951,23973,24009,24024,24036,24094,24127,24156,24173,24222,24272,24366,24431,24470,24527,24564,24468,24547,24616,24735,24772,24828,24967,25001,24969,24960,24963,24998,25018,25080,25179,25245,25300,25399,25492,25545,25604,25700,25775,25896,25993,26064,26136,26209,26315,26376,26395,26467,26538,26627,26667,26678,26656,26754,26901,27003,27040,27181,27257,27330,27412,27501,27552,27571,27596,27672,27790,27812,27868,27899,27948,28002,28066,28083,28176,28223,28284,28334,28400,28464,28486,28504,28444,28475,28449,28491,28422,28397,28363,28351,28329,28285,28235,28234,28200,28213,28204,28178,28221,28293,28333,28395,28474,28552,28598,28601,28610,28613,28622,28580,28510,28499,28395,28327,28247,28198,28075,27971,27812,27716,27590,27436,27307,27149,27003,26802,26676,26566,26395,26257,26110,25980,25834,25656,25466,25299,25143,24958,24806,24654,24477,24361,24193,24064,23955,23775,
Net demand,20062,19937,19917,19880,19768,19642,19593,19365,19237,19152,19067,18958,18906,18878,18870,18808,18732,18646,18583,18496,18416,18342,18278,18178,18119,18034,17952,17869,17806,17770,17666,17581,17450,17388,17324,17275,17259,17184,17158,17131,17047,17025,16952,16943,16954,16891,16853,16853,16870,16911,16976,17065,17089,17077,17004,17008,17004,17025,17042,17107,17213,17282,17388,17481,17480,17495,17476,17476,17419,17341,17231,17172,17061,16973,16964,16864,16729,16522,16235,15932,15601,15251,15005,14650,14354,14034,13868,13565,13302,12870,12849,12692,12442,12224,12047,11735,11159,11101,10899,10739,10614,10493,10425,10294,10246,10195,10143,10039,9931,9853,9895,9858,9837,9750,9708,9605,9605,9595,9578,9529,9513,9500,9701,9827,9891,9843,9720,9576,9599,9492,9535,9392,9282,9706,10006,9961,9958,9988,9972,9896,9942,10084,10121,9980,9944,9806,9873,10063,10124,10120,10098,10067,10031,9879,9773,9594,9594,9857,10117,10161,10246,10343,10337,10043,9959,9933,9822,9818,9821,10165,10441,10487,10518,10625,10727,10801,10861,11036,11207,11188,11155,11397,11741,11744,11720,11778,11832,12223,12382,12610,12617,12545,12631,12783,12762,12910,13110,13253,13395,13530,13705,13857,14012,14161,14418,14653,14831,15011,15244,15488,15702,15909,16225,16584,16903,17384,17879,18284,18774,18842,19301,19421,19645,20004,20416,20881,21482,22065,22388,22667,22739,22993,23232,23451,23588,23611,23699,23785,23935,23949,24026,24087,24128,24161,24259,24353,24409,24384,24386,24367,24353,24308,24323,24306,24305,24240,24157,24047,23990,23902,23832,23723,23616,23463,23317,23172,23050,22892,22714,22584,22431,22246,22134,21961,21840,21669,21477,21309,21141,21000,20834,20666,20539,20355,20222,20078,19959,19831,
