Net Demand 04/06/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,19419,19267,19267,19267,19026,19026,19026,18847,18847,18847,18636,18636,18636,18421,18421,18421,18291,18291,18291,18136,18136,18136,17990,17990,17990,17936,17936,17936,17943,17943,17943,17888,17888,17888,17846,17846,17846,17868,17868,17868,17891,17891,17891,17905,17905,17905,18002,18002,18002,18211,18211,18211,18353,18353,18353,18437,18437,18437,18570,18570,18570,19019,19019,19019,19213,19213,19213,19580,19580,19580,19872,19872,19872,20509,20509,20509,20949,20949,20949,21150,21150,21150,21336,21336,21336,21715,21715,21715,21832,21832,21832,22013,22013,22013,22094,22094,22094,22338,22338,22338,22572,22572,22572,22651,22651,22651,22644,22644,22644,22656,22656,22656,22628,22628,22628,22577,22577,22577,22495,22495,22495,22417,22417,22417,22280,22280,22280,22046,22046,22046,21858,21858,21858,21860,21860,21860,21692,21692,21692,21894,21894,21894,21990,21990,21990,22200,22200,22200,22292,22292,22292,22212,22212,22212,22135,22135,22135,22160,22160,22160,22125,22125,22125,22026,22026,22026,21998,21998,21998,21848,21848,21848,21635,21635,21635,21606,21606,21606,21602,21602,21602,21632,21632,21632,21520,21520,21520,21592,21592,21592,21610,21610,21610,21865,21865,21865,22143,22143,22143,22180,22180,22180,22451,22451,22451,22276,22276,22276,22595,22595,22595,22924,22924,22924,23290,23290,23290,23400,23400,23400,23658,23658,23658,24167,24167,24167,24450,24450,24450,24672,24672,24672,25191,25191,25191,25729,25729,25729,25596,25596,25596,25447,25447,25447,25333,25333,25333,25039,25039,25039,24774,24774,24774,24526,24526,24526,24197,24197,24197,23889,23889,23889,23629,23629,23629,23148,23148,23148,22827,22827,22827,22468,22468,22468,21994,21994,21994,21683,21683,21683,21258,21258,21258,20954,20954,20954,20634,20634,20634
Demand (5 min. avg.),19378,19252,19190,19102,19046,18966,18889,18786,18694,18676,18617,18537,18504,18456,18404,18294,18260,18201,18142,18091,18066,18059,18020,17991,17993,17984,18039,18005,17953,17949,17914,17905,17934,17914,17937,17890,17886,17895,17907,17909,17899,17922,17928,17944,17958,17974,18025,18023,18041,18066,18113,18134,18151,18176,18227,18274,18330,18374,18402,18488,18552,18729,18917,19053,19121,19202,19303,19403,19501,19538,19615,19760,19962,20283,20450,20618,20803,20887,21014,21084,21104,21175,21222,21272,21351,21501,21640,21729,21816,21901,21917,21960,21989,22075,22129,22187,22212,22355,22506,22590,22548,22668,22609,22635,22638,22670,22679,22685,22713,22683,22679,22655,22647,22619,22587,22554,22562,22490,22472,22450,22428,22426,22362,22314,22203,22173,22095,22062,22000,22001,22017,21996,21948,22015,22098,22135,22094,22090,22100,22123,22135,22138,22147,22171,22227,22199,22255,22215,22185,22201,22204,22214,22259,22249,22260,22214,22111,22138,22094,22101,22054,22097,22046,22007,21953,21954,21974,21837,21744,21718,21782,21779,21677,21602,21582,21529,21538,21595,21336,21521,21534,21514,21522,21471,21366,21452,21467,21537,21587,21633,21745,21813,21882,21889,21879,21926,21905,21985,22035,22066,22022,22076,22134,22224,22308,22272,22349,22458,22534,22640,22772,22903,22987,23093,23174,23283,23321,23450,23576,23723,23853,23946,24043,24120,24199,24142,24178,24376,24496,24570,24713,24824,24953,25101,25184,25239,25308,25392,25455,25440,25382,25373,25327,25291,25251,25186,25109,25030,24980,24931,24831,24744,24682,24571,24496,24403,24272,24199,24107,24034,23961,23874,23752,23652,23553,23380,23268,23126,22954,22818,22671,22520,22390,22288,22155,22038,21880,21725,21553,21421,21300,21231,21111,20951,20828,20737,20729,20627,20569
Net demand,17796,17659,17658,17649,17596,17587,17513,17459,17337,17279,17268,17198,17100,17073,16998,16847,16725,16654,16480,16347,16242,16256,16304,16375,16433,16455,16465,16407,16301,16177,16098,16096,16092,16125,16168,16219,16209,16331,16388,16428,16501,16541,16639,16704,16753,16798,16816,16916,16932,16991,17029,17097,17109,17130,17176,17208,17261,17271,17297,17361,17463,17615,17837,18007,18085,18219,18286,18367,18451,18549,18584,18741,18921,19216,19513,19695,19917,20143,20192,20305,20371,20364,20345,20307,20306,20273,20243,20191,20192,20176,20074,19943,19761,19669,19512,19389,19232,18945,18805,18640,18352,18426,18243,18202,18146,18102,18015,17970,17989,18111,18180,18162,18155,18023,17628,17379,17250,17005,16833,16741,16534,16488,16339,16047,15846,15702,15767,15811,15761,15613,15535,15397,15334,15063,15208,15248,15084,15162,15150,15146,15049,14991,14921,15033,14966,14771,14664,14808,14792,14565,14176,14031,14099,14096,14069,14208,14127,14344,14438,14483,14566,14540,14315,14290,14473,14442,14295,14269,14352,14099,13764,13701,13594,13774,13693,13545,13415,13295,13145,13130,13501,13492,13596,13375,13169,13541,14304,14669,14649,14408,13595,13244,13346,13796,13916,14128,14041,14416,14731,14879,15142,15251,15665,15694,15824,15735,16066,16496,16682,16838,16963,17270,17539,17858,18120,18550,18812,19280,19644,20024,20531,21046,21543,21925,22197,22372,22525,22838,23146,23325,23488,23695,23857,24001,24129,24188,24289,24361,24479,24499,24473,24447,24416,24400,24348,24274,24207,24133,24073,24063,23973,23872,23774,23672,23594,23508,23366,23314,23218,23169,23101,23038,22941,22821,22765,22603,22492,22371,22222,22065,21927,21771,21641,21549,21508,21379,21272,21128,20960,20830,20712,20651,20575,20403,20333,20204,20168,20114,20045
