Net Demand 05/29/2018,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,23342,22925,22925,22925,22670,22670,22670,22309,22309,22309,21968,21968,21968,21651,21651,21651,21409,21409,21409,21136,21136,21136,21012,21012,21012,20898,20898,20898,20761,20761,20761,20703,20703,20703,20598,20598,20598,20566,20566,20566,20471,20471,20471,20492,20492,20492,20517,20517,20517,20651,20651,20651,20839,20839,20839,20968,20968,20968,21217,21217,21217,21693,21693,21693,22116,22116,22116,22429,22429,22429,22478,22478,22478,22975,22975,22975,23444,23444,23444,23795,23795,23795,24193,24193,24193,24685,24685,24685,25043,25043,25043,25247,25247,25247,25380,25380,25380,25613,25613,25613,25905,25905,25905,25993,25993,25993,26112,26112,26112,26281,26281,26281,26345,26345,26345,26442,26442,26442,26616,26616,26616,26809,26809,26809,26935,26935,26935,26996,26996,26996,27146,27146,27146,27316,27316,27316,27496,27496,27496,27704,27704,27704,27904,27904,27904,28111,28111,28111,28354,28354,28354,28562,28562,28562,28859,28859,28859,29172,29172,29172,29418,29418,29418,29694,29694,29694,29942,29942,29942,30173,30173,30173,30438,30438,30438,30609,30609,30609,30861,30861,30861,31004,31004,31004,31300,31300,31300,31437,31437,31437,31549,31549,31549,31598,31598,31598,31748,31748,31748,31882,31882,31882,32085,32085,32085,32047,32047,32047,32160,32160,32160,32277,32277,32277,32351,32351,32351,32155,32155,32155,32071,32071,32071,32152,32152,32152,32140,32140,32140,32043,32043,32043,32025,32025,32025,31996,31996,31996,32106,32106,32106,32172,32172,32172,32098,32098,32098,31977,31977,31977,31670,31670,31670,31162,31162,31162,30735,30735,30735,30087,30087,30087,29430,29430,29430,28614,28614,28614,28013,28013,28013,27419,27419,27419,26711,26711,26711,25994,25994,25994,25572,25572,25572,25026,25026,25026,24515,24515,24515
Demand (5 min. avg.),23072,22858,22835,22743,22671,22525,22393,22329,22218,22094,21965,21903,21785,21736,21681,21562,21411,21354,21328,21268,21214,21102,21079,21008,20970,20919,20881,20805,20801,20788,20750,20701,20677,20654,20612,20603,20547,20472,20471,20507,20483,20492,20453,20482,20459,20426,20411,20459,20473,20552,20703,20761,20801,20857,20892,20939,21019,21086,21118,21237,21291,21463,21713,21893,22012,22107,22221,22289,22362,22405,22427,22422,22442,22638,22868,22997,23148,23259,23397,23608,23724,23899,24010,24125,24271,24530,24739,24868,24980,25144,25165,25253,25276,25270,25301,25339,25396,25641,25757,25772,25786,25869,25892,25954,25970,25987,26028,26107,26156,26156,26203,26277,26299,26293,26311,26414,26504,26447,26495,26596,26645,26765,26883,26881,26899,26913,26935,26999,27075,27036,27064,27146,27235,27305,27338,27439,27485,27540,27624,27711,27797,27852,27890,27929,27981,28064,28135,28204,28194,28264,28390,28476,28594,28628,28758,28869,28981,29040,29153,29201,29291,29410,29569,29649,29694,29709,29828,29939,30045,30072,30113,30128,30226,30342,30423,30509,30565,30673,30689,30834,30885,30905,31038,31074,31130,31220,31278,31327,31366,31382,31467,31523,31564,31598,31625,31676,31740,31823,31891,31957,31974,32037,32044,32088,32162,32132,32072,32117,32189,32215,32258,32305,32320,32317,32385,32389,32372,32206,32117,32120,32158,32196,32198,32227,32231,32228,32227,32208,32188,32115,32047,32072,32040,32030,32048,32042,32031,32040,32024,32029,32003,31991,31961,32005,32000,32003,32004,31962,31892,31839,31705,31618,31506,31375,31183,30983,30789,30657,30455,30243,30061,29891,29678,29487,29225,28929,28676,28493,28279,28079,27835,27583,27366,27150,26895,26644,26424,26213,26021,25823,25648,25511,25337,25127,24951,24821,24670,24533,
Net demand,20891,20621,20570,20442,20327,20149,19980,19867,19823,19633,19542,19437,19353,19293,19238,19166,19037,18945,18956,18892,18832,18759,18698,18643,18593,18518,18566,18440,18421,18459,18459,18442,18401,18418,18375,18409,18388,18334,18307,18336,18345,18333,18371,18361,18394,18446,18454,18556,18663,18726,18898,19050,19073,19210,19254,19310,19430,19515,19570,19757,19895,20069,20343,20587,20770,20900,21023,21144,21270,21310,21351,21367,21348,21335,21484,21447,21361,21297,21175,21083,20936,20766,20629,20419,20266,20180,20147,19875,19698,19511,19159,18973,18782,18602,18288,18200,18131,18106,18143,17901,17829,17576,17557,17400,17189,17058,17059,17224,17191,17026,16884,16911,16852,16813,16758,16756,16854,16701,16601,16547,16559,16594,16658,16710,16639,16706,16724,16798,16866,16962,17015,17095,17118,17084,17031,16998,17039,17037,17038,17206,17307,17499,17716,17758,17711,17770,17761,17781,17821,17887,17978,18028,18090,18048,18065,18117,18160,18315,18429,18530,18590,18670,18708,18823,18899,18858,18992,19143,19364,19332,19363,19393,19585,19865,20184,20329,20469,20461,20445,20515,20605,20685,20805,20992,21190,21425,21639,21789,21924,22054,21932,22108,22113,22130,22121,22293,22401,22584,22650,22782,22811,22940,23018,23169,23163,23333,23322,23260,23412,23413,23552,23863,24322,24288,24513,24797,25175,25450,25555,25945,26191,26397,26608,26790,27107,27370,27596,27875,27983,28247,28456,28610,28803,28939,29078,29230,29288,29409,29469,29547,29603,29591,29543,29520,29501,29457,29417,29335,29262,29178,29052,28900,28766,28625,28489,28254,28060,27928,27772,27526,27321,27118,26964,26733,26534,26227,25943,25762,25575,25340,25157,24887,24621,24390,24165,23895,23639,23466,23218,22993,22783,22680,22468,22276,22034,21845,21671,21572,
