Net Demand 06/16/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,23364,23110,23110,23110,22767,22767,22767,22578,22578,22578,22281,22281,22281,22006,22006,22006,21749,21749,21749,21436,21436,21436,21217,21217,21217,21081,21081,21081,20905,20905,20905,20801,20801,20801,20630,20630,20630,20520,20520,20520,20419,20419,20419,20361,20361,20361,20329,20329,20329,20312,20312,20312,20291,20291,20291,20266,20266,20266,20263,20263,20263,20310,20310,20310,20340,20340,20340,20212,20212,20212,20006,20006,20006,20136,20136,20136,20139,20139,20139,20175,20175,20175,20242,20242,20242,20333,20333,20333,20421,20421,20421,20491,20491,20491,20562,20562,20562,20699,20699,20699,20954,20954,20954,20973,20973,20973,20970,20970,20970,21096,21096,21096,21131,21131,21131,21190,21190,21190,21207,21207,21207,21261,21261,21261,21287,21287,21287,21268,21268,21268,21153,21153,21153,21096,21096,21096,21030,21030,21030,20911,20911,20911,20850,20850,20850,20721,20721,20721,20767,20767,20767,20690,20690,20690,20849,20849,20849,21059,21059,21059,21122,21122,21122,21176,21176,21176,21454,21454,21454,21571,21571,21571,21932,21932,21932,22126,22126,22126,22503,22503,22503,22738,22738,22738,22929,22929,22929,23256,23256,23256,23518,23518,23518,23977,23977,23977,24346,24346,24346,24708,24708,24708,25102,25102,25102,25469,25469,25469,25787,25787,25787,26130,26130,26130,26366,26366,26366,26645,26645,26645,26857,26857,26857,26906,26906,26906,26981,26981,26981,27019,27019,27019,27070,27070,27070,27066,27066,27066,27225,27225,27225,27408,27408,27408,27716,27716,27716,27858,27858,27858,27852,27852,27852,27653,27653,27653,27295,27295,27295,26938,26938,26938,26541,26541,26541,26048,26048,26048,25590,25590,25590,25144,25144,25144,24632,24632,24632,24155,24155,24155,23786,23786,23786,23272,23272,23272,22915,22915,22915
Demand (5 min. avg.),23364,23293,23225,23133,23033,22909,22769,22666,22549,22439,22328,22221,22150,22040,22017,21893,21812,21756,21660,21590,21532,21435,21354,21270,21196,21148,21153,21135,20998,20923,20864,20822,20765,20720,20671,20631,20585,20580,20563,20531,20492,20482,20458,20440,20412,20388,20328,20293,20313,20299,20289,20289,20292,20270,20215,20205,20221,20227,20206,20203,20230,20265,20333,20350,20374,20368,20365,20368,20352,20274,20213,20141,20059,20115,20122,20143,20138,20131,20105,20115,20147,20141,20088,20152,20167,20193,20201,20215,20255,20323,20365,20364,20370,20423,20509,20596,20621,20689,20739,20777,20778,20812,20847,20821,20856,20935,20919,20922,20942,21013,21067,21034,21079,21091,21124,21102,21106,21093,21065,21116,21170,21158,21176,21175,21157,21136,21096,21073,21044,21034,21016,20991,20943,20872,20893,20869,20864,20815,20814,20721,20706,20683,20650,20684,20693,20600,20605,20615,20645,20703,20692,20741,20801,20833,20850,20833,20863,20827,20863,20929,21012,21079,21190,21149,21213,21277,21406,21475,21497,21541,21663,21692,21862,21947,21984,22052,22227,22282,22303,22371,22468,22501,22574,22652,22740,22834,22971,23135,23238,23451,23455,23607,23803,23871,23869,24005,24119,24305,24420,24563,24778,24811,24907,25105,25250,25271,25429,25536,25594,25704,25799,25886,26029,26199,26313,26317,26437,26433,26507,26581,26645,26706,26805,26823,26851,26937,26962,27003,27082,27091,27109,27114,27203,27174,27192,27186,27216,27278,27317,27332,27367,27367,27416,27506,27568,27618,27637,27654,27690,27703,27707,27678,27632,27547,27538,27517,27404,27331,27241,27094,27011,26873,26732,26582,26424,26248,26165,26031,25874,25696,25528,25342,25209,25078,24937,24740,24578,24364,24304,24162,24018,23882,23754,23559,23442,23326,23153,22956,
Net demand,19174,19077,19010,18939,18835,18708,18573,18421,18313,18196,18095,17992,17943,17854,17880,17808,17734,17712,17661,17596,17538,17481,17387,17319,17259,17206,17182,17240,17117,17035,17032,17035,17026,17042,17029,17016,17055,17039,17056,17078,17047,17016,16997,16995,16958,16944,16937,16900,16922,16920,16902,16947,16955,17002,17009,17022,17061,17091,17099,17139,17158,17188,17278,17371,17399,17466,17477,17508,17529,17507,17468,17418,17265,17163,17054,16913,16686,16506,16360,16121,15920,15650,15273,14857,14522,14121,13914,13654,13325,12990,12649,12521,12360,12150,11859,11572,11392,11240,11063,10913,10762,10697,10681,10730,10782,10688,10757,10762,10516,10325,10100,10048,10046,9990,9869,9870,9789,9857,9962,9770,9799,9717,9652,9620,9580,9549,9517,9562,9572,9487,9467,9308,9163,9057,8925,8877,8768,8741,8778,8889,8984,8871,8878,8755,8655,8541,8540,8544,8500,8759,8945,9071,9133,9297,9392,9450,9434,9397,9445,9686,9788,9641,9662,9633,9653,9711,9926,10091,10293,10098,9942,10114,10330,10418,10417,10438,10388,10348,10394,10481,10512,10479,10637,10621,10792,11410,11699,12147,12090,12095,12085,12014,12205,12307,12475,12363,12712,13176,13274,13219,13324,13552,13697,13741,13814,13983,13884,14206,14343,14479,14970,15219,15328,15367,15762,16119,16476,16718,16922,17242,17612,17829,18163,18537,18874,19117,19580,19933,20320,20794,21221,21476,21670,21938,22127,22370,22576,22700,22898,22945,22992,23005,23005,23039,23061,23083,23099,23079,23130,23148,23148,23162,23156,23088,23006,22974,22853,22745,22647,22539,22399,22278,22154,22045,21903,21707,21636,21498,21382,21202,21011,20866,20664,20587,20411,20239,20067,19864,19756,19679,19523,19421,19287,19119,18909,18834,18685,18534,
