Net Demand 07/04/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,25694,25232,25232,25232,24895,24895,24895,24530,24530,24530,24061,24061,24061,23702,23702,23702,23382,23382,23382,23059,23059,23059,22720,22720,22720,22451,22451,22451,22219,22219,22219,21967,21967,21967,21730,21730,21730,21637,21637,21637,21497,21497,21497,21325,21325,21325,21211,21211,21211,21203,21203,21203,21144,21144,21144,21052,21052,21052,21010,21010,21010,21096,21096,21096,21094,21094,21094,20970,20970,20970,20683,20683,20683,20629,20629,20629,20621,20621,20621,20573,20573,20573,20521,20521,20521,20660,20660,20660,20687,20687,20687,20672,20672,20672,20619,20619,20619,20813,20813,20813,20811,20811,20811,20730,20730,20730,20724,20724,20724,20892,20892,20892,21026,21026,21026,21066,21066,21066,21253,21253,21253,21557,21557,21557,21752,21752,21752,21894,21894,21894,22200,22200,22200,22529,22529,22529,22853,22853,22853,23292,23292,23292,23572,23572,23572,24024,24024,24024,24431,24431,24431,24877,24877,24877,25318,25318,25318,25685,25685,25685,26150,26150,26150,26605,26605,26605,27031,27031,27031,27477,27477,27477,27935,27935,27935,28417,28417,28417,28938,28938,28938,29389,29389,29389,29717,29717,29717,30070,30070,30070,30494,30494,30494,30851,30851,30851,31302,31302,31302,31665,31665,31665,32052,32052,32052,32426,32426,32426,32834,32834,32834,33026,33026,33026,33245,33245,33245,33427,33427,33427,33736,33736,33736,33814,33814,33814,33648,33648,33648,33434,33434,33434,33157,33157,33157,32749,32749,32749,32405,32405,32405,32143,32143,32143,32113,32113,32113,32004,32004,32004,31679,31679,31679,31217,31217,31217,30743,30743,30743,30240,30240,30240,29679,29679,29679,29136,29136,29136,28771,28771,28771,28271,28271,28271,27808,27808,27808,27465,27465,27465,26980,26980,26980,26448,26448,26448,25906,25906,25906
Demand (5 min. avg.),25391,25340,25260,25112,24955,24829,24695,24555,24407,24279,24156,24020,23865,23737,23640,23547,23364,23274,23150,23034,22924,22815,22719,22661,22562,22501,22448,22321,22237,22160,22087,22020,21946,21886,21825,21762,21693,21645,21607,21548,21488,21414,21379,21328,21282,21235,21217,21163,21127,21121,21120,21082,21060,21041,21021,21000,20997,20967,20939,20920,20932,20996,21036,21027,21023,21005,20977,20950,20886,20799,20728,20653,20588,20634,20654,20625,20600,20564,20538,20529,20549,20525,20503,20523,20518,20612,20638,20762,20586,20574,20562,20584,20583,20548,20534,20534,20538,20608,20653,20670,20668,20665,20655,20687,20655,20667,20661,20720,20734,20806,20881,20943,20972,20985,21048,21081,21133,21181,21233,21296,21380,21487,21539,21626,21729,21782,21866,21941,22026,22131,22228,22335,22424,22545,22709,22809,22886,23009,23110,23270,23408,23510,23614,23755,23868,24030,24157,24283,24404,24542,24660,24794,24936,25103,25263,25411,25533,25663,25785,25940,26072,26222,26388,26514,26679,26796,26955,27102,27245,27334,27518,27634,27817,27946,28102,28245,28393,28560,28692,28847,28950,29072,29249,29416,29554,29703,29829,29974,30117,30264,30377,30536,30667,30708,30804,30939,31058,31247,31429,31567,31699,31841,31977,32118,32213,32304,32420,32534,32648,32770,32883,33014,33130,33216,33359,33460,33568,33571,33597,33650,33677,33664,33684,33724,33745,33743,33692,33707,33617,33522,33406,33349,33285,33189,33080,32970,32840,32698,32577,32414,32240,32092,31978,31928,31882,31807,31722,31664,31577,31514,31410,31296,31181,31044,30910,30760,30641,30515,30400,30266,30101,29994,29857,29779,29619,29365,29205,29065,28947,28836,28716,28572,28423,28242,28078,27921,27750,27517,27333,27172,26967,26818,26650,26459,26302,26149,25965,25790,
Net demand,22390,22282,22246,22112,22028,21910,21835,21681,21546,21383,21257,21090,20912,20740,20566,20435,20275,20095,19949,19834,19725,19593,19493,19421,19387,19319,19323,19213,19144,19104,19085,19072,19085,19101,19097,19060,19083,19037,19022,18999,18990,18913,18897,18892,18881,18847,18803,18767,18735,18689,18706,18661,18629,18653,18692,18697,18703,18738,18721,18720,18703,18778,18822,18839,18831,18839,18807,18774,18760,18681,18548,18450,18304,18203,18086,17904,17615,17293,16974,16656,16344,16009,15605,15266,14902,14544,14212,13733,13268,12735,12260,11869,11495,11227,11007,10984,10813,10667,10494,10395,10270,10111,10025,9954,9824,9588,9322,9164,9119,9079,9097,9087,9017,8958,8968,8996,8984,9018,9008,9046,9093,9178,9234,9281,9366,9401,9488,9503,9574,9660,9732,9865,9929,10040,10186,10326,10406,10496,10597,10715,10860,10957,11060,11190,11296,11434,11575,11697,11837,11966,12112,12194,12337,12484,12646,12766,12867,12991,13111,13232,13335,13455,13545,13693,13813,13920,14032,14126,14202,14280,14342,14438,14561,14652,14797,14854,14955,15043,15165,15360,15450,15537,15607,15798,15946,16079,16252,16402,16565,16764,16824,16941,17069,17204,17232,17371,17546,17717,17901,18096,18268,18492,18723,18964,19154,19330,19573,19809,20065,20259,20436,20663,20858,21044,21265,21640,21924,22210,22499,22846,23233,23544,23905,24328,24760,25183,25556,25981,26436,26677,26947,27187,27431,27667,27854,28047,28159,28208,28256,28258,28180,28191,28177,28199,28177,28076,27932,27901,27844,27788,27705,27594,27447,27303,27145,27005,26817,26723,26597,26482,26383,26177,26071,25962,25814,25564,25322,25152,24994,24855,24699,24553,24384,24185,23988,23815,23632,23446,23273,23093,22916,22743,22603,22427,22241,22108,21906,21697,
