Net Demand 02/21/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,00:00
Hour ahead forecast,22857,22775,22775,22775,22558,22558,22558,22237,22237,22237,21938,21938,21938,21768,21768,21768,21621,21621,21621,21405,21405,21405,21269,21269,21269,21137,21137,21137,21076,21076,21076,21075,21075,21075,21007,21007,21007,21086,21086,21086,21089,21089,21089,21096,21096,21096,21206,21206,21206,21442,21442,21442,21635,21635,21635,21810,21810,21810,22050,22050,22050,22773,22773,22773,23221,23221,23221,23814,23814,23814,24273,24273,24273,25298,25298,25298,25964,25964,25964,26406,26406,26406,26783,26783,26783,27016,27016,27016,27130,27130,27130,27041,27041,27041,26767,26767,26767,26876,26876,26876,26654,26654,26654,26236,26236,26236,25945,25945,25945,25704,25704,25704,25469,25469,25469,25180,25180,25180,24966,24966,24966,24730,24730,24730,24506,24506,24506,24537,24537,24537,24378,24378,24378,24112,24112,24112,23943,23943,23943,23864,23864,23864,23849,23849,23849,23606,23606,23606,23490,23490,23490,23309,23309,23309,23452,23452,23452,23485,23485,23485,23503,23503,23503,23525,23525,23525,23504,23504,23504,23688,23688,23688,23757,23757,23757,23882,23882,23882,23947,23947,23947,24186,24186,24186,24412,24412,24412,24576,24576,24576,24740,24740,24740,25007,25007,25007,25345,25345,25345,25577,25577,25577,25975,25975,25975,26337,26337,26337,26915,26915,26915,27674,27674,27674,28778,28778,28778,29001,29001,29001,29290,29290,29290,29489,29489,29489,29562,29562,29562,29493,29493,29493,29402,29402,29402,29331,29331,29331,29266,29266,29266,29155,29155,29155,28972,28972,28972,28760,28760,28760,28538,28538,28538,28262,28262,28262,27875,27875,27875,27523,27523,27523,27109,27109,27109,26476,26476,26476,25999,25999,25999,25461,25461,25461,24904,24904,24904,24438,24438,24438,24015,24015,24015,23698,23698,23698,23400,23400,23400
Demand (5 min. avg.),23104,23116,22692,22591,22524,22476,22360,22224,22168,22134,22084,21981,21874,21759,21784,21712,21633,21563,21498,21451,21384,21306,21257,21208,21199,21166,21222,21204,21153,21126,21101,21106,21090,21072,21044,21027,21005,21002,21004,21007,21029,21071,21030,21035,21031,21093,21134,21160,21165,21310,21412,21437,21470,21518,21568,21719,21831,21976,21996,22103,22316,22545,22824,23036,23125,23189,23291,23468,23697,23933,24084,24245,24476,24856,25312,25589,25861,26018,26154,26276,26425,26481,26566,26647,26782,26974,27149,27067,27121,27153,27170,27144,27137,27084,27050,26989,26910,26868,26771,26720,26652,26571,26485,26392,26308,26200,26055,26005,25934,25803,25698,25664,25545,25456,25434,25379,25351,25290,25117,24932,24811,24888,24884,24804,24710,24690,24637,24569,24493,24434,24384,24256,24176,24123,24097,24087,24035,24060,23988,23948,23866,23755,23697,23675,23621,23510,23477,23435,23463,23511,23471,23443,23428,23445,23468,23366,23524,23537,23501,23483,23428,23449,23441,23411,23481,23513,23480,23654,23674,23682,23712,23711,23664,23727,23742,23756,23842,23830,23912,24003,24054,24055,24124,24127,24244,24260,24254,24374,24430,24506,24587,24689,24831,24820,24842,24955,25164,25200,25294,25398,25491,25637,25847,25990,26161,26252,26391,26595,26789,27023,27268,27541,27720,27958,28198,28465,28730,28934,29079,29220,29344,29416,29473,29527,29546,29568,29588,29602,29560,29581,29513,29519,29501,29489,29481,29417,29375,29347,29299,29288,29284,29181,29172,29130,29082,29019,29066,28949,28918,28831,28761,28668,28519,28417,28272,28175,28097,27937,27800,27685,27522,27383,27342,27121,26896,26602,26409,26214,26046,25877,25646,25446,25255,25143,25004,24931,24745,24572,24522,24346,24212,24130,24017,23823,23669,23549,23519,23415,
Net demand,21777,21733,21513,21178,21119,21002,20840,20561,20428,20368,20300,20279,20252,20202,20278,20265,20254,20182,20161,20121,20043,19962,19876,19864,19891,19905,19980,19988,19911,19855,19872,19838,19840,19870,19906,19936,19898,19879,19847,19811,19830,19914,19892,19828,19790,19832,19908,19968,19966,20027,20122,20199,20193,20255,20350,20499,20654,20815,20914,20952,21110,21334,21628,21819,21923,22058,22136,22343,22585,22760,22930,23102,23278,23553,24029,24367,24625,24841,24941,25038,25177,25200,25267,25319,25333,25387,25585,25576,25453,25339,25263,25211,25113,24860,24540,24209,23951,23783,23550,23238,22863,22713,22445,22206,22032,21726,21540,21506,21572,21235,20697,20450,20293,19731,19540,19145,18684,18508,18519,18180,17804,17490,17404,17622,17578,17525,17741,18163,18211,18087,17793,17812,17775,17454,17623,17664,17535,17243,17104,17047,16940,17048,16904,16823,16779,16392,16234,16213,15992,15851,15595,15425,15539,15918,16102,15970,15853,15710,15476,15258,15266,15252,15379,15340,15507,15767,15697,15859,15931,15908,15655,15654,15709,15704,15740,15914,16251,16394,16794,17158,17318,17426,17612,17882,17831,17912,18043,18342,18574,18727,18871,19073,19243,19329,19218,19447,19655,19896,20110,20490,20880,21213,21643,22027,22345,22677,22964,23355,23730,24077,24411,24735,24952,25201,25444,25758,26058,26309,26466,26612,26819,26932,26995,27115,27165,27173,27199,27208,27186,27160,27154,27075,27063,27030,26970,26955,26889,26880,26836,26750,26729,26634,26600,26652,26676,26681,26758,26744,26717,26658,26541,26556,26423,26346,26216,26108,26036,25892,25710,25611,25436,25244,25102,24941,24592,24219,23844,23599,23369,23112,22894,22668,22487,22304,22152,22077,21932,21877,21876,21714,21594,21502,21454,21312,21135,21057,21007,20983,
